,qkey,attribute,group,D_H,R_H
59,PP1_W49,CREGION,West,[0.24883056 0.33678603 0.23913575 0.15041183 0.02483582],0.00210658032643527
60,BENEFITCO_W49,CREGION,Midwest,[0.02567689 0.31775498 0.65656813 0.        ],0.0032724908516776428
61,BENEFITCO_W49,CREGION,Northeast,[0.07581603 0.29476024 0.62942373 0.        ],0.0017444041780752084
62,BENEFITCO_W49,CREGION,South,[0.06286432 0.27316986 0.66396582 0.        ],0.007874661350692072
63,BENEFITCO_W49,CREGION,West,[0.08158615 0.327619   0.59079484 0.        ],0.0
64,POSNEGGOV_W49,CREGION,Midwest,[0.27868201 0.72131799],0.035445858711007604
65,POSNEGGOV_W49,CREGION,Northeast,[0.33240042 0.66759958],0.027537074585794945
66,POSNEGGOV_W49,CREGION,South,[0.33592098 0.66407902],0.038064481664797346
67,POSNEGGOV_W49,CREGION,West,[0.31421765 0.68578235],0.03835617131536557
68,RTBFc_W49,CREGION,Midwest,[0.58388659 0.41611341],0.012862806489974682
69,RTBFc_W49,CREGION,Northeast,[0.55951963 0.44048037],0.017749521464699918
70,RTBFc_W49,CREGION,South,[0.60055396 0.39944604],0.03259034464689081
71,RTBFc_W49,CREGION,West,[0.53462817 0.46537183],0.025020066424287755
72,FACE4d_W49,CREGION,Midwest,[0.52877187 0.47122813],0.19797950272062992
73,FACE4d_W49,CREGION,Northeast,[0.4779326 0.5220674],0.1483170442363657
74,FACE4d_W49,CREGION,South,[0.54401222 0.45598778],0.18250606545419001
75,FACE4d_W49,CREGION,West,[0.50205125 0.49794875],0.20238805592041245
76,RTDa_W49,CREGION,Midwest,[0.34792234 0.65207766],0.023370981398991464
77,RTDa_W49,CREGION,Northeast,[0.38031236 0.61968764],0.023505606948618658
78,RTDa_W49,CREGION,South,[0.36209736 0.63790264],0.031720691891195835
79,RTDa_W49,CREGION,West,[0.40068841 0.59931159],0.026477013365136484
80,PP4_W49,CREGION,Midwest,[0.14285752 0.51110107 0.3215887  0.02445271],0.0009382352010301453
81,PP4_W49,CREGION,Northeast,[0.10838867 0.53430028 0.31715271 0.04015835],0.0012209230117126658
82,PP4_W49,CREGION,South,[0.12932903 0.55985398 0.27939888 0.03141811],0.00248856087384968
83,PP4_W49,CREGION,West,[0.12485459 0.56369205 0.2844155  0.02703786],0.0
84,PROFILE3_W49,CREGION,Midwest,[0.54427331 0.3561563  0.09957039],0.07425732163307332
85,PROFILE3_W49,CREGION,Northeast,[0.56577044 0.36076912 0.07346044],0.07091148370444471
86,PROFILE3_W49,CREGION,South,[0.49796195 0.39200147 0.11003658],0.08231372435595948
87,PROFILE3_W49,CREGION,West,[0.53045315 0.35627075 0.1132761 ],0.057053610363390156
88,CONCERNCO_W49,CREGION,Midwest,[0.33692448 0.44317205 0.20510218 0.01480128],0.004332956559896236
89,CONCERNCO_W49,CREGION,Northeast,[0.37864591 0.41603443 0.14080647 0.06451319],0.004585944022978181
90,CONCERNCO_W49,CREGION,South,[0.35211531 0.44327256 0.16823438 0.03637776],0.0
91,CONCERNCO_W49,CREGION,West,[0.38866696 0.42257427 0.15889344 0.02986533],0.0
92,CONTROLGRPf_W49,CREGION,Midwest,[0.10740558 0.51797486 0.37461956],0.007065243908786614
93,CONTROLGRPf_W49,CREGION,Northeast,[0.12835527 0.52871878 0.34292595],0.0026546028922861237
94,CONTROLGRPf_W49,CREGION,South,[0.15630261 0.48896141 0.35473597],0.0
95,CONTROLGRPf_W49,CREGION,West,[0.1203187  0.46119737 0.41848393],0.010889307657049084
96,PP5d_W49,CREGION,Midwest,[0.03235207 0.26102955 0.50080949 0.20580889],0.009669770234711458
97,PP5d_W49,CREGION,Northeast,[0.0502055  0.23279967 0.47835523 0.2386396 ],0.002506830798887845
98,PP5d_W49,CREGION,South,[0.03547761 0.3005546  0.45477512 0.20919267],0.004750761388200207
99,PP5d_W49,CREGION,West,[0.02968526 0.27228499 0.47682469 0.22120506],0.00483341710544278
100,CONCERNGRPc_W49,CREGION,Midwest,[0.18232617 0.36654524 0.4511286 ],0.0033027207558074955
101,CONCERNGRPc_W49,CREGION,Northeast,[0.23642321 0.34202563 0.42155116],0.009933913636962059
102,CONCERNGRPc_W49,CREGION,South,[0.17460708 0.39684392 0.428549  ],0.005674457711607225
103,CONCERNGRPc_W49,CREGION,West,[0.19777865 0.43545553 0.36676582],0.007246778347741766
104,GOVREGV2_W49,CREGION,Midwest,[0.58895975 0.41104025],0.016654843420241438
105,GOVREGV2_W49,CREGION,Northeast,[0.53783091 0.46216909],0.008804764201627393
106,GOVREGV2_W49,CREGION,South,[0.52745386 0.47254614],0.006660327722669926
107,GOVREGV2_W49,CREGION,West,[0.56842638 0.43157362],0.01764446028186843
108,PP2_W49,CREGION,Midwest,[0.07621757 0.11011081 0.40088818 0.41278344],0.004117374552155254
109,PP2_W49,CREGION,Northeast,[0.07948435 0.12037574 0.36587743 0.43426248],0.008497538536160079
110,PP2_W49,CREGION,South,[0.10328339 0.16226635 0.41600521 0.31844505],0.006813440868091432
111,PP2_W49,CREGION,West,[0.09173145 0.14230832 0.37765102 0.38830922],0.0012653786861001406
112,ANONYMOUS1GOV_W49,CREGION,Midwest,[0.35424022 0.64575978],0.013034069023680218
113,ANONYMOUS1GOV_W49,CREGION,Northeast,[0.37088804 0.62911196],0.0031464691590135456
114,ANONYMOUS1GOV_W49,CREGION,South,[0.36312528 0.63687472],0.00853706534001397
115,ANONYMOUS1GOV_W49,CREGION,West,[0.3765664 0.6234336],0.0025219141226554653
116,FACE4a_W49,CREGION,Midwest,[0.7773059 0.2226941],0.14049463620706887
117,FACE4a_W49,CREGION,Northeast,[0.79946133 0.20053867],0.16060130413116194
118,FACE4a_W49,CREGION,South,[0.82530711 0.17469289],0.16047537623918656
119,FACE4a_W49,CREGION,West,[0.78874787 0.21125213],0.1451053226916563
120,FACE2b_W49,CREGION,Midwest,[0.17744497 0.59657849 0.19779608 0.02818046],0.013118969712571696
121,FACE2b_W49,CREGION,Northeast,[0.17369715 0.54704181 0.21188988 0.06737116],0.01264613561825952
122,FACE2b_W49,CREGION,South,[0.16719183 0.55151593 0.23234987 0.04894238],0.015477983021192644
123,FACE2b_W49,CREGION,West,[0.22169594 0.51590919 0.2235758  0.03881907],0.013472337566013907
124,SECUR1_W49,CREGION,Midwest,[0.0484731  0.71920532 0.23232158],0.0008190391972480944
125,SECUR1_W49,CREGION,Northeast,[0.07018334 0.71093497 0.21888169],0.0060195664926885875
126,SECUR1_W49,CREGION,South,[0.06510301 0.67567546 0.25922153],0.0
127,SECUR1_W49,CREGION,West,[0.06299895 0.71419891 0.22280214],0.003822148192993149
128,LOYALTY_W49,CREGION,Midwest,[0.68091995 0.31908005],0.0015839163258832755
129,LOYALTY_W49,CREGION,Northeast,[0.6815694 0.3184306],0.001561611284099991
130,LOYALTY_W49,CREGION,South,[0.59231734 0.40768266],0.003639537151919497
131,LOYALTY_W49,CREGION,West,[0.68121464 0.31878536],0.0005431996520233749
132,PP3_W49,CREGION,Midwest,[0.24083981 0.29798476 0.46117543],0.00501378288610176
133,PP3_W49,CREGION,Northeast,[0.20593251 0.31217003 0.48189746],0.0
134,PP3_W49,CREGION,South,[0.21801945 0.36740849 0.41457205],0.0024760926987211604
135,PP3_W49,CREGION,West,[0.21550141 0.38516713 0.39933146],0.00045080103002294975
136,CONTROLGRPe_W49,CREGION,Midwest,[0.07757073 0.46916617 0.41814236 0.03512074],0.007065243908786615
137,CONTROLGRPe_W49,CREGION,Northeast,[0.0800588  0.49916455 0.40729192 0.01348473],0.002165831691389765
138,CONTROLGRPe_W49,CREGION,South,[0.13119511 0.41858687 0.37967237 0.07054565],0.0
139,CONTROLGRPe_W49,CREGION,West,[0.0872643  0.4068215  0.45632611 0.04958808],0.0
140,TRACKCO1a_W49,CREGION,Midwest,[0.38919749 0.33761404 0.16105188 0.07377433 0.03836226],0.0017053592287388825
141,TRACKCO1a_W49,CREGION,Northeast,[0.42679241 0.29276044 0.17298136 0.04235412 0.06511167],0.0013853481936691114
142,TRACKCO1a_W49,CREGION,South,[0.39171623 0.30468144 0.21695586 0.03934694 0.04729954],0.013435810536929712
143,TRACKCO1a_W49,CREGION,West,[0.45088079 0.31322653 0.17655875 0.02868014 0.03065379],0.0006934406813105027
144,CONTROLCO_W49,CREGION,Midwest,[0.02559784 0.12065988 0.53142719 0.32231509],0.0025585066802124626
145,CONTROLCO_W49,CREGION,Northeast,[0.03410631 0.13632889 0.49517488 0.33438992],0.012116055452813182
146,CONTROLCO_W49,CREGION,South,[0.03543321 0.18041378 0.50571493 0.27843808],0.0
147,CONTROLCO_W49,CREGION,West,[0.03960109 0.14562792 0.51043501 0.30433598],0.0011070842217092223
148,SOCMEDIAUSEc_W49,CREGION,Midwest,[0.21838022 0.78161978],0.023208933246870903
149,SOCMEDIAUSEc_W49,CREGION,Northeast,[0.28665837 0.71334163],0.023157235695054686
150,SOCMEDIAUSEc_W49,CREGION,South,[0.21450566 0.78549434],0.012516191084216352
151,SOCMEDIAUSEc_W49,CREGION,West,[0.22144775 0.77855225],0.014473880164154221
152,PRIVACYREG_W49,CREGION,Midwest,[0.02627347 0.32402732 0.51505418 0.13464503],0.0017119275351930778
153,PRIVACYREG_W49,CREGION,Northeast,[0.03478415 0.33085066 0.49462697 0.13973822],0.0010030580377447607
154,PRIVACYREG_W49,CREGION,South,[0.03965751 0.35103625 0.47367574 0.13563051],0.0010821284743852348
155,PRIVACYREG_W49,CREGION,West,[0.01999676 0.32402236 0.50257962 0.15340126],0.006181627004519216
156,TALKDISASNSINT_W49,CREGION,Midwest,[0.25461839 0.74538161],0.05861550911505914
157,TALKDISASNSINT_W49,CREGION,Northeast,[0.23646586 0.76353414],0.06005322152092629
158,TALKDISASNSINT_W49,CREGION,South,[0.32521149 0.67478851],0.033818080203908266
159,TALKDISASNSINT_W49,CREGION,West,[0.28876557 0.71123443],0.056100282369865556
160,PRIVACYNEWS1_W49,CREGION,Midwest,[0.08727977 0.48050079 0.33103152 0.10118792],0.0
161,PRIVACYNEWS1_W49,CREGION,Northeast,[0.11429992 0.46462537 0.33594589 0.08512883],0.002396436256453799
162,PRIVACYNEWS1_W49,CREGION,South,[0.10752257 0.44156518 0.351536   0.09937626],0.0039001801188404558
163,PRIVACYNEWS1_W49,CREGION,West,[0.12132976 0.47038552 0.31413953 0.09414519],0.0034688207107061975
164,HOMEASSIST4_W49,CREGION,Midwest,[0.14143136 0.42096178 0.33712922 0.10047764],0.0
165,HOMEASSIST4_W49,CREGION,Northeast,[0.23843946 0.33298034 0.28850044 0.14007976],0.005373277363078953
166,HOMEASSIST4_W49,CREGION,South,[0.20042823 0.37302331 0.29211954 0.13442891],0.015479426064582007
167,HOMEASSIST4_W49,CREGION,West,[0.12426633 0.4069388  0.37155079 0.09724408],0.0047331160322240775
168,FITTRACK_W49,CREGION,Midwest,[0.18697165 0.81302835],0.0030751295448270682
169,FITTRACK_W49,CREGION,Northeast,[0.24592851 0.75407149],0.001561611284099991
170,FITTRACK_W49,CREGION,South,[0.21490342 0.78509658],0.002084417834084694
171,FITTRACK_W49,CREGION,West,[0.21603486 0.78396514],0.0005431996520233749
172,DATAUSEb_W49,CREGION,Midwest,[0.61704693 0.38295307],0.28287600855256956
173,DATAUSEb_W49,CREGION,Northeast,[0.6449396 0.3550604],0.21789970488948324
174,DATAUSEb_W49,CREGION,South,[0.64783491 0.35216509],0.23392687255046332
175,DATAUSEb_W49,CREGION,West,[0.6490665 0.3509335],0.23430618691497826
176,CONCERNGOV_W49,CREGION,Midwest,[0.20989066 0.41499323 0.30261294 0.07250317],0.005184023020478825
177,CONCERNGOV_W49,CREGION,Northeast,[0.24720085 0.39884772 0.27086353 0.0830879 ],0.00325559412885337
178,CONCERNGOV_W49,CREGION,South,[0.26679636 0.36082859 0.25905173 0.11332332],0.00572001549140759
179,CONCERNGOV_W49,CREGION,West,[0.26941443 0.41781576 0.21572478 0.09704504],0.004253982973744155
180,HOMEASSIST2_W49,CREGION,Midwest,[0.12702196 0.39917855 0.38302951 0.09076999],0.0
181,HOMEASSIST2_W49,CREGION,Northeast,[0.10944427 0.41414377 0.38385976 0.0925522 ],0.0
