,qkey,attribute,group,D_H,R_H
96,RACESURV18e_W43,Overall,Overall,[0.08565957 0.53932145 0.31232603 0.06269295],0.3776873485903246
97,RACESURV5c_W43,Overall,Overall,[0.06475709 0.11483777 0.3512253  0.16764976 0.30153007],0.009446382879694456
98,RACESURV44_W43,Overall,Overall,[0.15714832 0.67727151 0.16558017 0.        ],0.14931748138528672
99,RACESURV38_W43,Overall,Overall,[0.06858624 0.28425386 0.36031795 0.28684195],0.00913375917454137
100,RACESURV34b_W43,Overall,Overall,[0.13525607 0.21654012 0.20226598 0.05176902 0.39416881],0.009791156292155084
101,RACESURV20_W43,Overall,Overall,[0.05564865 0.39738239 0.54696896],0.007345461097969712
0,RACESURV1c_W43,CREGION,Midwest,[0.27402822 0.17739859 0.54857318],0.0028093616808039343
1,RACESURV1c_W43,CREGION,Northeast,[0.31340777 0.19342192 0.49317031],0.0
2,RACESURV1c_W43,CREGION,South,[0.29765202 0.18030239 0.52204559],0.0023297650026844756
3,RACESURV1c_W43,CREGION,West,[0.29019409 0.17711545 0.53269046],0.003704240654542988
4,RACESURV28g_W43,CREGION,Midwest,[0.27995671 0.02341262 0.69663067],0.010335954066507063
5,RACESURV28g_W43,CREGION,Northeast,[0.36027128 0.01887289 0.62085582],0.010465594287627215
6,RACESURV28g_W43,CREGION,South,[0.338119  0.0341532 0.6277278],0.015426677246700268
7,RACESURV28g_W43,CREGION,West,[0.37100561 0.02219564 0.60679875],0.014450457159373266
8,RACESURV4_W43,CREGION,Midwest,[0.63557542 0.11393096 0.25049363],0.004999942572437694
9,RACESURV4_W43,CREGION,Northeast,[0.6667395  0.12052314 0.21273736],0.009400048036614393
10,RACESURV4_W43,CREGION,South,[0.61717605 0.13729175 0.24553221],0.006284563198748977
11,RACESURV4_W43,CREGION,West,[0.69324874 0.11277766 0.1939736 ],0.005069173315248979
12,RACESURV48_W43,CREGION,Midwest,[0.42829112 0.31588273 0.13348581 0.12234034],0.00964887491908874
13,RACESURV48_W43,CREGION,Northeast,[0.57921021 0.20965015 0.11095957 0.10018007],0.01038909389404255
14,RACESURV48_W43,CREGION,South,[0.46807268 0.26274851 0.11924881 0.14993   ],0.01722185042531864
15,RACESURV48_W43,CREGION,West,[0.53089746 0.26122221 0.11008462 0.09779571],0.019088115482092556
16,RACESURV1b_W43,CREGION,Midwest,[0.29076806 0.27839154 0.4308404 ],0.010966481054476807
17,RACESURV1b_W43,CREGION,Northeast,[0.28789578 0.27983795 0.43226627],0.005543136085811804
18,RACESURV1b_W43,CREGION,South,[0.33727734 0.26539844 0.39732422],0.002576482104612685
19,RACESURV1b_W43,CREGION,West,[0.30865403 0.26837661 0.42296937],0.008277668122683757
20,RACESURV34d_W43,CREGION,Midwest,[0.63844948 0.18299769 0.03330208 0.02291245 0.12233829],0.006184997359096983
21,RACESURV34d_W43,CREGION,Northeast,[0.61985122 0.18729399 0.03490285 0.0181685  0.13978344],0.00520006457421571
22,RACESURV34d_W43,CREGION,South,[0.61552571 0.18766883 0.03292906 0.02336298 0.14051342],0.008382220837757743
23,RACESURV34d_W43,CREGION,West,[0.64188054 0.17565827 0.03603936 0.0191354  0.12728644],0.008521031016316708
24,RACESURV29d_W43,CREGION,Midwest,[0.10290061 0.32402926 0.42537701 0.14769312],0.005451897554090803
25,RACESURV29d_W43,CREGION,Northeast,[0.15182498 0.38641276 0.35331989 0.10844237],0.0004940867936226635
26,RACESURV29d_W43,CREGION,South,[0.10021088 0.34110636 0.40970028 0.14898248],0.009068358697404952
27,RACESURV29d_W43,CREGION,West,[0.19907393 0.42001893 0.27980388 0.10110325],0.007831694233150463
28,RACESURV28f_W43,CREGION,Midwest,[0.29564854 0.02921405 0.67513741],0.01068399667711708
29,RACESURV28f_W43,CREGION,Northeast,[0.39623645 0.02102819 0.58273536],0.02039570160129315
30,RACESURV28f_W43,CREGION,South,[0.35744159 0.04415666 0.59840175],0.015581512294178888
31,RACESURV28f_W43,CREGION,West,[0.38297144 0.03371754 0.58331102],0.010030561578156509
32,RACESURV5d_W43,CREGION,Midwest,[0.06487349 0.25613443 0.19499841 0.03545042 0.44854324],0.008589328870215325
33,RACESURV5d_W43,CREGION,Northeast,[0.06835685 0.26849689 0.18673278 0.0339938  0.44241968],0.011943149502085219
34,RACESURV5d_W43,CREGION,South,[0.08517141 0.25522528 0.17584139 0.03339034 0.45037158],0.009169037739878177
35,RACESURV5d_W43,CREGION,West,[0.10200958 0.27697548 0.17144264 0.0336069  0.4159654 ],0.013833816506296523
36,RACESURV28a_W43,CREGION,Midwest,[0.47528351 0.06235377 0.46236272],0.01378020212543718
37,RACESURV28a_W43,CREGION,Northeast,[0.56619479 0.06143682 0.37236839],0.015081117838592544
38,RACESURV28a_W43,CREGION,South,[0.51836344 0.06855904 0.41307752],0.014165809793174841
39,RACESURV28a_W43,CREGION,West,[0.54212414 0.05997546 0.3979004 ],0.018460507169590586
40,RACESURV10_W43,CREGION,Midwest,[0.42366086 0.57633914],0.01559260642317655
41,RACESURV10_W43,CREGION,Northeast,[0.40189743 0.59810257],0.014214090804078353
42,RACESURV10_W43,CREGION,South,[0.40143564 0.59856436],0.014661484787529386
43,RACESURV10_W43,CREGION,West,[0.42540868 0.57459132],0.014714006016293952
44,RACATTN_W43,CREGION,Midwest,[0.43657647 0.34708764 0.21633589],0.012036698263489985
45,RACATTN_W43,CREGION,Northeast,[0.36932205 0.41437015 0.2163078 ],0.0070726838436733115
46,RACATTN_W43,CREGION,South,[0.44316039 0.36365683 0.19318279],0.01139899762705465
47,RACATTN_W43,CREGION,West,[0.37006463 0.40461194 0.22532344],0.013141742321627964
48,RACESURV50_W43,CREGION,Midwest,[0.36466124 0.63533876],0.03381160575405158
49,RACESURV50_W43,CREGION,Northeast,[0.47199811 0.52800189],0.026804291204544226
50,RACESURV50_W43,CREGION,South,[0.44312419 0.55687581],0.03555384582648923
51,RACESURV50_W43,CREGION,West,[0.46853641 0.53146359],0.04193680471871255
52,RACESURV28d_W43,CREGION,Midwest,[0.62869097 0.02157693 0.3497321 ],0.00590035246560284
53,RACESURV28d_W43,CREGION,Northeast,[0.73360855 0.02108245 0.24530901],0.005766381308703149
54,RACESURV28d_W43,CREGION,South,[0.64870761 0.03322389 0.3180685 ],0.013526469367917467
55,RACESURV28d_W43,CREGION,West,[0.70966212 0.02338364 0.26695424],0.009069388885559046
56,RACESURV28e_W43,CREGION,Midwest,[0.65799181 0.02381824 0.31818994],0.01121363591980285
57,RACESURV28e_W43,CREGION,Northeast,[0.66206006 0.03655868 0.30138126],0.014259792171426677
58,RACESURV28e_W43,CREGION,South,[0.65526766 0.04403614 0.3006962 ],0.014235808308823357
59,RACESURV28e_W43,CREGION,West,[0.65960066 0.02871007 0.31168927],0.018606054792129487
60,ADMISSIONe_W43,CREGION,Midwest,[0.15549096 0.52135037 0.32315867],0.004156702226534929
61,ADMISSIONe_W43,CREGION,Northeast,[0.25243481 0.48984098 0.25772421],0.013897191952744796
62,ADMISSIONe_W43,CREGION,South,[0.20860952 0.47408941 0.31730107],0.0029276052917388824
63,ADMISSIONe_W43,CREGION,West,[0.2469516  0.47244297 0.28060543],0.0015954937485066465
64,RACESURV53b_W43,CREGION,Midwest,[0.27884528 0.72115472],0.010286816855292952
65,RACESURV53b_W43,CREGION,Northeast,[0.26185041 0.73814959],0.011184811640674317
66,RACESURV53b_W43,CREGION,South,[0.39920263 0.60079737],0.014229935159438638
67,RACESURV53b_W43,CREGION,West,[0.34812309 0.65187691],0.015530503417605394
68,RACESURV37_W43,CREGION,Midwest,[0.60564122 0.39435878],0.009355258814776694
69,RACESURV37_W43,CREGION,Northeast,[0.60605549 0.39394451],0.009382777430346288
70,RACESURV37_W43,CREGION,South,[0.59633515 0.40366485],0.007204650619352858
71,RACESURV37_W43,CREGION,West,[0.62970359 0.37029641],0.006401820745975388
72,RACESURV45_W43,CREGION,Midwest,[0.04422802 0.38679658 0.5689754  0.        ],0.2770829356823369
73,RACESURV45_W43,CREGION,Northeast,[0.06569164 0.41404693 0.52026143 0.        ],0.2844761105627728
74,RACESURV45_W43,CREGION,South,[0.05504626 0.39219134 0.5527624  0.        ],0.26934835410042185
75,RACESURV45_W43,CREGION,West,[0.05149115 0.39072762 0.55778123 0.        ],0.2613835390758497
76,RACESURV5h_W43,CREGION,Midwest,[0.10064523 0.1827667  0.10253609 0.05107773 0.56297425],0.006655657873106911
77,RACESURV5h_W43,CREGION,Northeast,[0.08125083 0.22461195 0.10191397 0.03079461 0.56142864],0.020034178040354074
78,RACESURV5h_W43,CREGION,South,[0.11364462 0.19447177 0.1097658  0.06017807 0.52193973],0.006189143324699987
79,RACESURV5h_W43,CREGION,West,[0.12792456 0.18594406 0.08748869 0.05338133 0.54526136],0.011610146847282184
80,ADMISSIONc_W43,CREGION,Midwest,[0.0521271  0.23088499 0.71698791],0.0055734467550946345
81,ADMISSIONc_W43,CREGION,Northeast,[0.07524705 0.27381133 0.65094161],0.010000914678081237
82,ADMISSIONc_W43,CREGION,South,[0.0826062  0.23541688 0.68197692],0.0018748478526213052
83,ADMISSIONc_W43,CREGION,West,[0.08911877 0.22947654 0.68140469],0.004896910459235805
84,RACESURV1d_W43,CREGION,Midwest,[0.28017281 0.36992623 0.34990097],0.0029358076119118523
85,RACESURV1d_W43,CREGION,Northeast,[0.25519252 0.39237317 0.35243431],0.0009460463049450333
86,RACESURV1d_W43,CREGION,South,[0.27148132 0.40151638 0.3270023 ],0.0026020795520029544
87,RACESURV1d_W43,CREGION,West,[0.29512821 0.35112676 0.35374502],0.0043010616990569964
88,RACESURV5f_W43,CREGION,Midwest,[0.06297213 0.1370757  0.17735024 0.02961819 0.59298374],0.005696015934322063
89,RACESURV5f_W43,CREGION,Northeast,[0.09613271 0.15115661 0.18015636 0.02017414 0.55238019],0.013719211534747604
90,RACESURV5f_W43,CREGION,South,[0.09273154 0.15288841 0.14609919 0.0452531  0.56302775],0.008663807913897273
91,RACESURV5f_W43,CREGION,West,[0.07955304 0.17571004 0.17153495 0.05909684 0.51410514],0.019404399523631752
92,RACESURV19c_W43,CREGION,Midwest,[0.45661539 0.29337182 0.25001279],0.0022765453746777004
93,RACESURV19c_W43,CREGION,Northeast,[0.56334982 0.22144053 0.21520965],0.007742860102295567
94,RACESURV19c_W43,CREGION,South,[0.43960013 0.28242336 0.27797651],0.010272881206862209
95,RACESURV19c_W43,CREGION,West,[0.50955332 0.2841141  0.20633257],0.007169865226816924
96,RACESURV29b_W43,CREGION,Midwest,[0.2700497  0.41285997 0.24728732 0.06980301],0.0035792679486619772
97,RACESURV29b_W43,CREGION,Northeast,[0.28512279 0.45445064 0.23242477 0.0280018 ],0.0022106736988550084
98,RACESURV29b_W43,CREGION,South,[0.38334724 0.40935504 0.16365504 0.04364269],0.00890399437499323
99,RACESURV29b_W43,CREGION,West,[0.16636714 0.44182951 0.31666745 0.07513589],0.0046316444759927616
100,RACESURV47a_W43,CREGION,Midwest,[0.32105535 0.33851341 0.1184364  0.22199483],0.16342495426191117
101,RACESURV47a_W43,CREGION,Northeast,[0.25338478 0.25794476 0.1573348  0.33133566],0.20124377746548874
102,RACESURV47a_W43,CREGION,South,[0.30090869 0.31454919 0.13223818 0.25230394],0.21862481448992557
103,RACESURV47a_W43,CREGION,West,[0.24972606 0.2825855  0.19667857 0.27100987],0.23017696073497543
104,RACESURV27_W43,CREGION,Midwest,[0.08023101 0.23547879 0.36844363 0.31584657],0.011472592516619603
105,RACESURV27_W43,CREGION,Northeast,[0.06974563 0.25810022 0.35664148 0.31551267],0.023583409922772473
106,RACESURV27_W43,CREGION,South,[0.05908592 0.25798208 0.35002676 0.33290525],0.016291265565563016
107,RACESURV27_W43,CREGION,West,[0.08398181 0.29932899 0.327734   0.2889552 ],0.009408810226801113
108,RACESURV5b_W43,CREGION,Midwest,[0.06508769 0.11004719 0.33459086 0.22236815 0.26790611],0.005599979162705729
109,RACESURV5b_W43,CREGION,Northeast,[0.06481315 0.08599324 0.28623839 0.29929226 0.26366296],0.01003238627037175
110,RACESURV5b_W43,CREGION,South,[0.08692896 0.1100899  0.2984353  0.24191771 0.26262813],0.00740400857220707
111,RACESURV5b_W43,CREGION,West,[0.0646656  0.09037709 0.31431784 0.27721915 0.25342032],0.013577443490376638
112,RACESURV18a_W43,CREGION,Midwest,[0.06295104 0.59881884 0.27629113 0.06193899],0.1448802149026141
113,RACESURV18a_W43,CREGION,Northeast,[0.07707396 0.54356867 0.31087731 0.06848006],0.1480653671346351
114,RACESURV18a_W43,CREGION,South,[0.10632824 0.52944105 0.30889419 0.05533652],0.13591368575345134
115,RACESURV18a_W43,CREGION,West,[0.07418498 0.54657476 0.31581971 0.06342055],0.0939881008294926
116,RACESURV28c_W43,CREGION,Midwest,[0.41830079 0.02772787 0.55397133],0.018548666813811853
117,RACESURV28c_W43,CREGION,Northeast,[0.48372728 0.02554513 0.49072759],0.02908519177891172
118,RACESURV28c_W43,CREGION,South,[0.45969932 0.03628079 0.50401989],0.020004672766347317
119,RACESURV28c_W43,CREGION,West,[0.47208586 0.03281145 0.49510269],0.02754558059831136
120,RACESURV18d_W43,CREGION,Midwest,[0.17223387 0.70729899 0.09954103 0.02092611],0.1803487815320787
121,RACESURV18d_W43,CREGION,Northeast,[0.18292725 0.7194348  0.07488885 0.02274911],0.153396203897462
122,RACESURV18d_W43,CREGION,South,[0.20246919 0.66275456 0.10898062 0.02579563],0.18814481979187742
123,RACESURV18d_W43,CREGION,West,[0.20340251 0.66629238 0.11637956 0.01392555],0.12775283695665307
124,RACESURV51_W43,CREGION,Midwest,[0.24154122 0.06993963 0.68851914],0.011968315282037671
125,RACESURV51_W43,CREGION,Northeast,[0.27477809 0.07175165 0.65347026],0.012069028024595372
126,RACESURV51_W43,CREGION,South,[0.21806632 0.09170311 0.69023057],0.023766988097656892
127,RACESURV51_W43,CREGION,West,[0.28050347 0.08743808 0.63205845],0.018345206120678692
128,RACESURV47b_W43,CREGION,Midwest,[0.13733908 0.21212804 0.20350539 0.44702749],0.10695308495777814
129,RACESURV47b_W43,CREGION,Northeast,[0.15041985 0.2349111  0.17485244 0.43981661],0.15224082572802933
130,RACESURV47b_W43,CREGION,South,[0.15787754 0.2309835  0.13793601 0.47320296],0.15342226121419167
131,RACESURV47b_W43,CREGION,West,[0.15216711 0.26860835 0.189644   0.38958053],0.15767430343319003
132,RACESURV19b_W43,CREGION,Midwest,[0.3267632  0.29392705 0.37930976],0.007774509370964459
133,RACESURV19b_W43,CREGION,Northeast,[0.25492763 0.26477713 0.48029524],0.011275127403033517
134,RACESURV19b_W43,CREGION,South,[0.3258728  0.28267703 0.39145017],0.013782778245798393
135,RACESURV19b_W43,CREGION,West,[0.30175058 0.27133071 0.42691872],0.012676944104688642
136,RACESURV14_W43,CREGION,Midwest,[0.2031712  0.11325085 0.14974607 0.53383188],0.011576591284593294
137,RACESURV14_W43,CREGION,Northeast,[0.10721191 0.13854291 0.13315151 0.62109368],0.015752916574913796
138,RACESURV14_W43,CREGION,South,[0.15991804 0.15563981 0.14908883 0.53535331],0.01725422002652457
139,RACESURV14_W43,CREGION,West,[0.1358458  0.12750598 0.11467695 0.62197127],0.025550092287099927
140,ADMISSIONg_W43,CREGION,Midwest,[0.63400786 0.28884128 0.07715085],0.00251543263865881
141,ADMISSIONg_W43,CREGION,Northeast,[0.74127007 0.21100023 0.0477297 ],0.00866048688316233
142,ADMISSIONg_W43,CREGION,South,[0.66130182 0.25870537 0.07999281],0.0045669566740083704
143,ADMISSIONg_W43,CREGION,West,[0.66678964 0.2798661  0.05334426],0.002247500799226987
144,RACESURV52_W43,CREGION,Midwest,[0.11188013 0.19209929 0.26334075 0.43267983],0.0071273436496087925
145,RACESURV52_W43,CREGION,Northeast,[0.11725073 0.18898986 0.21559859 0.47816083],0.0012451522056218507
146,RACESURV52_W43,CREGION,South,[0.11872769 0.17749227 0.24407221 0.45970782],0.009852447320671528
147,RACESURV52_W43,CREGION,West,[0.09250499 0.16143338 0.23552994 0.51053169],0.010197395544313707
148,RACESURV34a_W43,CREGION,Midwest,[0.14431907 0.26300042 0.09407651 0.03027193 0.46833208],0.011727593883447194
149,RACESURV34a_W43,CREGION,Northeast,[0.15788278 0.26111805 0.09722959 0.03322712 0.45054246],0.010645328657858994
150,RACESURV34a_W43,CREGION,South,[0.12989263 0.20890789 0.12637046 0.05835196 0.47647706],0.009912252082034619
151,RACESURV34a_W43,CREGION,West,[0.15886385 0.2521597  0.09729178 0.04141548 0.45026919],0.010370089927446827
152,ADMISSIONa_W43,CREGION,Midwest,[0.05759696 0.1635563  0.77884674],0.0030519396484376673
153,ADMISSIONa_W43,CREGION,Northeast,[0.08284468 0.20752883 0.70962649],0.007045872306193843
154,ADMISSIONa_W43,CREGION,South,[0.07703837 0.18357888 0.73938275],0.0030398659371738707
155,ADMISSIONa_W43,CREGION,West,[0.07864363 0.23338983 0.68796654],0.0052838938167095225
156,RACESURV34c_W43,CREGION,Midwest,[0.1202172  0.2199827  0.18888904 0.13150499 0.33940607],0.00450337616748936
157,RACESURV34c_W43,CREGION,Northeast,[0.15467603 0.19229447 0.18668295 0.15787402 0.30847253],0.008616024300640117
158,RACESURV34c_W43,CREGION,South,[0.15200058 0.18104946 0.20592203 0.14297927 0.31804866],0.009172774190387766
159,RACESURV34c_W43,CREGION,West,[0.1648744  0.18799968 0.18000993 0.15366622 0.31344977],0.009222856477468297
160,RACESURV7_W43,CREGION,Midwest,[0.12042052 0.36394515 0.38259895 0.13303538],0.0029581994273751378
161,RACESURV7_W43,CREGION,Northeast,[0.13354162 0.39458801 0.36194443 0.10992594],0.0012914341456853903
162,RACESURV7_W43,CREGION,South,[0.16592848 0.38507791 0.32218925 0.12680436],0.006241012576880686
