,qkey,attribute,group,D_H,R_H
74,WORK3C_W27,CREGION,South,[0.57508167 0.16683045 0.25808788],0.013588306526086263
75,WORK3C_W27,CREGION,West,[0.58241628 0.18301881 0.23456491],0.0025038210562339847
76,CARS9A_W27,CREGION,Midwest,[0.45474747 0.36562581 0.12535369 0.05427303],0.0037080232453717823
77,CARS9A_W27,CREGION,Northeast,[0.51421198 0.311438   0.13043216 0.04391787],0.003125634114445539
78,CARS9A_W27,CREGION,South,[0.49432257 0.35511283 0.08806302 0.06250158],0.006042134230108665
79,CARS9A_W27,CREGION,West,[0.40307008 0.41388484 0.1471496  0.03589547],0.0032533484025022976
80,CARS7B_W27,CREGION,Midwest,[0.06264358 0.28043953 0.3489976  0.30791929],0.004913536062689303
81,CARS7B_W27,CREGION,Northeast,[0.09271084 0.29707436 0.30638637 0.30382842],0.002266215516937369
82,CARS7B_W27,CREGION,South,[0.07534114 0.232185   0.31741201 0.37506185],0.0008194412742778876
83,CARS7B_W27,CREGION,West,[0.11278966 0.26317294 0.36505248 0.25898492],0.0005679926763892106
84,CARS3A_W27,CREGION,Midwest,[0.10795225 0.26833443 0.37883372 0.2448796 ],0.0003860199909174535
85,CARS3A_W27,CREGION,Northeast,[0.15441093 0.2540495  0.37508713 0.21645244],0.0017746995393718124
86,CARS3A_W27,CREGION,South,[0.09857181 0.26362033 0.38792423 0.24988362],0.005464840963433574
87,CARS3A_W27,CREGION,West,[0.11393037 0.35116727 0.39280726 0.1420951 ],0.0011598012085045333
88,WORK4B_W27,CREGION,Midwest,[0.52357865 0.12554636 0.35087499],0.0
89,WORK4B_W27,CREGION,Northeast,[0.52386568 0.11351105 0.36262327],0.002156077256521313
90,WORK4B_W27,CREGION,South,[0.53130998 0.13266095 0.33602906],0.009538333556110692
91,WORK4B_W27,CREGION,West,[0.55893075 0.1137172  0.32735205],0.002393394127514143
92,CARS9B_W27,CREGION,Midwest,[0.33894393 0.40213964 0.203259   0.05565743],0.0034794966258227438
93,CARS9B_W27,CREGION,Northeast,[0.32661983 0.32943674 0.27211912 0.07182432],0.0034005803762921106
94,CARS9B_W27,CREGION,South,[0.37986914 0.33023082 0.21226149 0.07763855],0.0029912805125564984
95,CARS9B_W27,CREGION,West,[0.28916591 0.34218783 0.31037438 0.05827188],0.00551029747618974
96,ROBJOB5C_W27,CREGION,Midwest,[0.19607342 0.42874246 0.24449826 0.13068585],0.0037138433018387173
97,ROBJOB5C_W27,CREGION,Northeast,[0.24628144 0.37715561 0.21537857 0.16118438],0.008332321577889283
98,ROBJOB5C_W27,CREGION,South,[0.2358608  0.40261077 0.24928911 0.11223933],0.010782871153798177
99,ROBJOB5C_W27,CREGION,West,[0.18166374 0.42835137 0.26106154 0.12892335],0.005639700829637927
100,HIRING1_W27,CREGION,Midwest,[0.07067662 0.37049917 0.55882421],0.0009842423010269204
101,HIRING1_W27,CREGION,Northeast,[0.07486937 0.35850475 0.56662587],0.0010175038900477802
102,HIRING1_W27,CREGION,South,[0.09673164 0.32012048 0.58314788],0.0020251490694959875
103,HIRING1_W27,CREGION,West,[0.10061424 0.31572762 0.58365814],0.0047579889090100394
104,CARS7A_W27,CREGION,Midwest,[0.1002418  0.36198515 0.38697872 0.15079433],0.0
105,CARS7A_W27,CREGION,Northeast,[0.13055666 0.4044178  0.31099112 0.15403441],0.001391212799090134
106,CARS7A_W27,CREGION,South,[0.08413592 0.33393034 0.36123052 0.22070323],0.005443894223419327
107,CARS7A_W27,CREGION,West,[0.14603273 0.4101092  0.3322349  0.11162317],0.00046875526193541233
108,CAREREL_W27,CREGION,Midwest,[0.38175639 0.28279952 0.13287599 0.09854646 0.10402163],0.0036177432331502136
109,CAREREL_W27,CREGION,Northeast,[0.43197336 0.26509831 0.10174844 0.10368721 0.09749268],0.0012206391157706432
110,CAREREL_W27,CREGION,South,[0.41413947 0.27953737 0.11651931 0.1091056  0.08069825],0.003446656862648564
111,CAREREL_W27,CREGION,West,[0.37752643 0.28395978 0.14578228 0.11465228 0.07807923],0.0014498544163370085
112,PREDICTC_W27,CREGION,Midwest,[0.09537219 0.55766068 0.30517532 0.04179181],0.00016676903336510792
113,PREDICTC_W27,CREGION,Northeast,[0.12773745 0.51298036 0.32733371 0.03194849],0.0
114,PREDICTC_W27,CREGION,South,[0.132387   0.53173735 0.2859499  0.04992575],0.0036250429129041466
115,PREDICTC_W27,CREGION,West,[0.11189004 0.5364065  0.32962787 0.02207559],0.0036860714758802943
116,CARS10C_W27,CREGION,Midwest,[0.40296385 0.59703615],0.0035748277646196138
117,CARS10C_W27,CREGION,Northeast,[0.47201772 0.52798228],0.01379211002016858
118,CARS10C_W27,CREGION,South,[0.43106233 0.56893767],0.004518059896898329
119,CARS10C_W27,CREGION,West,[0.45109741 0.54890259],0.004537002819579416
120,DRONE4C_W27,CREGION,Midwest,[0.36591517 0.27393986 0.36014497],0.0038404195614967916
121,DRONE4C_W27,CREGION,Northeast,[0.30053455 0.39563277 0.30383268],0.018923102267619417
122,DRONE4C_W27,CREGION,South,[0.36004643 0.31923846 0.32071512],0.0053302472552737195
123,DRONE4C_W27,CREGION,West,[0.3777027  0.31093064 0.31136666],0.005398964608372561
124,WORK3B_W27,CREGION,Midwest,[0.69762577 0.04567332 0.2567009 ],0.0
125,WORK3B_W27,CREGION,Northeast,[0.77240424 0.04859349 0.17900227],0.003730232437874584
126,WORK3B_W27,CREGION,South,[0.66068615 0.05623588 0.28307797],0.003743563795694654
127,WORK3B_W27,CREGION,West,[0.72771135 0.03230558 0.23998307],0.017099189774762595
128,CAREGIV3B_W27,CREGION,Midwest,[0.11620836 0.42036036 0.34885465 0.11457663],0.0016673884689243895
129,CAREGIV3B_W27,CREGION,Northeast,[0.15615647 0.32403817 0.42496272 0.09484264],0.014076253531976321
130,CAREGIV3B_W27,CREGION,South,[0.16146473 0.29833332 0.4387286  0.10147335],0.0004699349111704775
131,CAREGIV3B_W27,CREGION,West,[0.12060987 0.30850735 0.49356711 0.07731567],0.0
132,WORK3F_W27,CREGION,Midwest,[0.45131672 0.12926508 0.41941819],0.0008167625482810248
133,WORK3F_W27,CREGION,Northeast,[0.47593385 0.09609884 0.42796732],0.001482586762689204
134,WORK3F_W27,CREGION,South,[0.48457746 0.1284777  0.38694484],0.004394729724746703
135,WORK3F_W27,CREGION,West,[0.50032044 0.11607292 0.38360665],0.0020430835135118227
136,PREDICTD_W27,CREGION,Midwest,[0.06514462 0.36564926 0.51546881 0.0537373 ],0.0005073516104258655
137,PREDICTD_W27,CREGION,Northeast,[0.06716281 0.34742368 0.53144524 0.05396828],0.004191086364118095
138,PREDICTD_W27,CREGION,South,[0.07359833 0.36630482 0.47942145 0.08067539],0.0034886085179546217
139,PREDICTD_W27,CREGION,West,[0.06654019 0.37438754 0.49002802 0.06904426],0.002837591972488791
140,WORK2_W27,CREGION,Midwest,[0.16924608 0.50004989 0.33070403],0.004781035456678199
141,WORK2_W27,CREGION,Northeast,[0.21709229 0.44494884 0.33795887],0.002091749464430803
142,WORK2_W27,CREGION,South,[0.16308087 0.54899292 0.28792621],0.0029849345759081275
143,WORK2_W27,CREGION,West,[0.21741112 0.47473247 0.30785641],0.002665841100001485
144,HIRING6A_W27,CREGION,Midwest,[0.2706813 0.4052937 0.324025 ],0.0020019565814819317
145,HIRING6A_W27,CREGION,Northeast,[0.21533945 0.46296056 0.32169999],0.023163505161397365
146,HIRING6A_W27,CREGION,South,[0.23971282 0.44926031 0.31102687],0.002257666357875905
147,HIRING6A_W27,CREGION,West,[0.2666434  0.38037854 0.35297806],0.010637268134727249
148,CARS9C_W27,CREGION,Midwest,[0.54953422 0.31988443 0.10768698 0.02289438],0.0
149,CARS9C_W27,CREGION,Northeast,[0.5202527  0.37548708 0.07478921 0.029471  ],0.0024577313333848903
150,CARS9C_W27,CREGION,South,[0.57845569 0.29746755 0.08487112 0.03920564],0.005227793981249373
151,CARS9C_W27,CREGION,West,[0.4525852  0.39082889 0.12895013 0.02763578],0.003456364400922103
152,HIRING6B_W27,CREGION,Midwest,[0.13618955 0.58307516 0.28073529],0.0012624492120327452
153,HIRING6B_W27,CREGION,Northeast,[0.14418014 0.60016556 0.2556543 ],0.018923102267619417
154,HIRING6B_W27,CREGION,South,[0.11151626 0.59681819 0.29166554],0.0014727213177424285
155,HIRING6B_W27,CREGION,West,[0.10174983 0.62208197 0.2761682 ],0.010637268134727249
156,ROBJOB3B_W27,CREGION,Midwest,[0.22491758 0.49609011 0.23898751 0.04000481],0.0007863135185352711
157,ROBJOB3B_W27,CREGION,Northeast,[0.24435206 0.50000339 0.20605215 0.0495924 ],0.002072014656825487
158,ROBJOB3B_W27,CREGION,South,[0.2867918  0.45623082 0.21416013 0.04281725],0.0026230255785330424
159,ROBJOB3B_W27,CREGION,West,[0.21044045 0.47745775 0.26622067 0.04588113],0.003833440875432515
160,DRONE2_W27,CREGION,Midwest,[0.5474259 0.4525741],0.0
161,DRONE2_W27,CREGION,Northeast,[0.52304209 0.47695791],0.018923102267619417
162,DRONE2_W27,CREGION,South,[0.62145604 0.37854396],0.0002118031988544321
163,DRONE2_W27,CREGION,West,[0.63243597 0.36756403],0.00420249345035056
164,WORK3E_W27,CREGION,Midwest,[0.67380136 0.13948833 0.18671031],0.0006452072079086069
165,WORK3E_W27,CREGION,Northeast,[0.69507204 0.11564452 0.18928345],0.002617167090554798
166,WORK3E_W27,CREGION,South,[0.64590886 0.13252326 0.22156788],0.003033721898748705
167,WORK3E_W27,CREGION,West,[0.70319406 0.11009384 0.1867121 ],0.0015288899198197955
168,CAREGIV6A_W27,CREGION,Midwest,[0.70367185 0.29632815],0.0007275223376605783
169,CAREGIV6A_W27,CREGION,Northeast,[0.72930694 0.27069306],0.01851403799160417
170,CAREGIV6A_W27,CREGION,South,[0.64098163 0.35901837],0.003441744492115804
171,CAREGIV6A_W27,CREGION,West,[0.76731713 0.23268287],0.0042834279217887905
172,CAREGIV6C_W27,CREGION,Midwest,[0.54757957 0.45242043],0.017276185163209765
173,CAREGIV6C_W27,CREGION,Northeast,[0.57475202 0.42524798],0.01740946611730207
174,CAREGIV6C_W27,CREGION,South,[0.56871932 0.43128068],0.0011527067881905865
175,CAREGIV6C_W27,CREGION,West,[0.57615061 0.42384939],0.0056525624417130636
176,DRONE4D_W27,CREGION,Midwest,[0.51297296 0.13750726 0.34951977],0.009796206063317782
177,DRONE4D_W27,CREGION,Northeast,[0.35189963 0.3053404  0.34275998],0.023375548770640766
178,DRONE4D_W27,CREGION,South,[0.40865941 0.27199924 0.31934135],0.007110947153404954
179,DRONE4D_W27,CREGION,West,[0.49037723 0.26340543 0.24621734],0.0042024934503505605
180,VOICE3_W27,CREGION,Midwest,[0.31093745 0.68906255],0.0021989516396325754
181,VOICE3_W27,CREGION,Northeast,[0.34941704 0.65058296],0.002098983212493855
182,VOICE3_W27,CREGION,South,[0.25144104 0.74855896],0.0
183,VOICE3_W27,CREGION,West,[0.16480076 0.83519924],0.026399869607690283
184,CARS10A_W27,CREGION,Midwest,[0.77254682 0.22745318],0.0
