,qkey,attribute,group,D_H,R_H
36,DNA3a_W50,Overall,Overall,[0.38097486 0.61902514],0.005477778548031413
37,FAMSURV2Mc_W50,Overall,Overall,[0.16496985 0.58042752 0.25460263],0.007119476418212253
38,FAMSURV33c_W50,Overall,Overall,[0.53001445 0.31669759 0.10763655 0.04565141],0.002194795727096968
39,DNA5_W50,Overall,Overall,[0.14827857 0.85172143],0.009465916610172181
40,FAMSURV23d_W50,Overall,Overall,[0.14488626 0.16979844 0.68531531],0.0035843450964368486
41,ROMRELDUR_W50,Overall,Overall,[0.10718225 0.07838012 0.10030435 0.31464837 0.14593832 0.25354659],0.005591121782758328
42,FAMSURV36c_W50,Overall,Overall,[0.2356755 0.7643245],0.011509536452309635
43,FAMSURV27a_W50,Overall,Overall,[0.03693453 0.20720233 0.16658186 0.58928129],0.0
44,FAMSURV2Wd_W50,Overall,Overall,[0.46271228 0.48791714 0.04937058],0.008260336595149397
45,FAMSURV3_W50,Overall,Overall,[0.69726402 0.15796341 0.14477257],0.005558971491584315
46,FAMSURV38a_W50,Overall,Overall,[0.4049047  0.22531384 0.36978146],0.0026262368765006885
47,ENG_W50,Overall,Overall,[0.08378816 0.91621184],0.004716906516411143
48,FAMSURV22g_W50,Overall,Overall,[0.62697456 0.21969155 0.15333389],0.0015310701034736995
49,FAMSURV9a_W50,Overall,Overall,[0.44278114 0.45702019 0.07800822 0.02219044],0.0002811258139827607
50,FAMSURV26d_W50,Overall,Overall,[0.07144118 0.1923047  0.20880631 0.52744781],0.006932663579259033
51,FAMSURV10c_W50,Overall,Overall,[0.09404407 0.21926692 0.38150454 0.30518447],0.004536123479519161
52,FAMSURV30b_W50,Overall,Overall,[0.22058546 0.24336178 0.53605275],0.013520038091683399
53,LWPT_W50,Overall,Overall,[0.25918193 0.74081807],0.0064889286919074685
54,FAMSURV18A_W50,Overall,Overall,[0.72579198 0.27420802],0.0024741069643769162
55,FAMSURV32a_W50,Overall,Overall,[0.44253115 0.34062721 0.13268386 0.08415778],0.004273719806274444
56,SIB_W50,Overall,Overall,[0.26061005 0.66722121 0.07216874],0.0016243281182529831
57,FAMSURV30c_W50,Overall,Overall,[0.19414243 0.19432633 0.61153124],0.015795206322925144
58,PAR1_W50,Overall,Overall,[0.28085693 0.0828398  0.63630327],0.005256651523104733
59,FAMSURV12_W50,Overall,Overall,[0.55208354 0.10068663 0.34722983],0.010351947523896579
60,FAMSURV26c_W50,Overall,Overall,[0.03039969 0.07890992 0.18322041 0.70746998],0.005552187921405934
61,FAMSURV5c_W50,Overall,Overall,[0.07991595 0.31349757 0.60658648],0.0033096101183139786
62,FAMSURV2Md_W50,Overall,Overall,[0.57446563 0.39522263 0.03031174],0.006775461134634872
63,FAMSURV35c_W50,Overall,Overall,[0.19638211 0.80361789],0.01826626935595109
64,DNA2a_W50,Overall,Overall,[0.87077003 0.12922997],0.0007785609004462529
65,SATLIFEc_W50,Overall,Overall,[0.17032288 0.41367924 0.25126819 0.16472968],0.003051739469524069
66,COHABDUR_W50,Overall,Overall,[0.12660918 0.22939229 0.18504223 0.17994569 0.19262045 0.08639016],0.002690215173999947
67,FAMSURV27b_W50,Overall,Overall,[0.0843555  0.18862832 0.17582028 0.5511959 ],0.0
68,FAMSURV11M_W50,Overall,Overall,[0.79493442 0.16846531 0.03660027],0.048450742372848805
69,FAMSURV32b_W50,Overall,Overall,[0.36288764 0.36075055 0.16997249 0.10638932],0.020087634667942587
70,FAMSURV30f_W50,Overall,Overall,[0.20723697 0.23292435 0.55983868],0.013579907112569779
71,MOTHER_W50,Overall,Overall,[0.60780068 0.39219932],0.0011501793402786135
72,FAMSURV35b_W50,Overall,Overall,[0.47707815 0.52292185],0.017755892346342506
73,FAMSURV18B_W50,Overall,Overall,[0.26459777 0.73540223],0.0019054935963012864
74,FAMSURV33d_W50,Overall,Overall,[0.71286978 0.23305568 0.04506935 0.00900519],0.0023889326278540048
75,FAMSURV43_W50,Overall,Overall,[0.35702806 0.41227081 0.1873027  0.04339843],0.0036263513612697956
76,FATHER_W50,Overall,Overall,[0.48531562 0.51468438],0.0030215820479255334
77,SATLIFEb_W50,Overall,Overall,[0.27715925 0.45237199 0.20220438 0.06826439],0.002390152097874696
78,FAMSURV23e_W50,Overall,Overall,[0.38052748 0.26922753 0.35024499],0.0012033776151098075
79,FAMSURV2Ma_W50,Overall,Overall,[0.16522919 0.54747656 0.28729424],0.006018152224492703
80,FAMSURV10a_W50,Overall,Overall,[0.49038057 0.42673445 0.05643245 0.02645253],0.00346967068888776
81,FAMSURV35a_W50,Overall,Overall,[0.49856552 0.50143448],0.015884849343299888
82,FAMSURV22a_W50,Overall,Overall,[0.89958189 0.07835344 0.02206467],0.0028580294699996466
83,FAMSURV30d_W50,Overall,Overall,[0.23543611 0.27999216 0.48457172],0.013579907112569779
84,MARRDUR_W50,Overall,Overall,[0.03034415 0.06403079 0.06926524 0.12905725 0.21329574 0.49400681],0.0009407847978262339
85,FAMSURV23c_W50,Overall,Overall,[0.10826804 0.04810827 0.84362369],0.0008438985541344021
86,PAR2_W50,Overall,Overall,[0.18035492 0.16369856 0.65594652],0.0017212440199684297
87,FAMSURV2Wa_W50,Overall,Overall,[0.17359835 0.54734433 0.27905733],0.008800541574776874
88,FAMSURV23g_W50,Overall,Overall,[0.23255869 0.23044044 0.53700087],0.0024741833201092638
89,FAMSURV2Me_W50,Overall,Overall,[0.20457075 0.65111252 0.14431672],0.007024904705389393
90,MARRYPREF1_W50,Overall,Overall,[0.53644247 0.13145468 0.33210285],0.003450126505968289
91,FAMSURV5b_W50,Overall,Overall,[0.12047016 0.25749992 0.62202992],0.004987075017886873
92,MARRYPREF2_W50,Overall,Overall,[0.17615344 0.47288321 0.35096335],0.0038637692068271444
93,FAMSURV23f_W50,Overall,Overall,[0.36813868 0.29235176 0.33950956],0.0008941299224369022
94,FAMSURV30a_W50,Overall,Overall,[0.24801341 0.18396972 0.56801687],0.014396935525159218
95,FAMSURV34B_W50,Overall,Overall,[0.11194069 0.51683676 0.37122254],0.0019287701371973932
96,E5MOD_W50,Overall,Overall,[0.5620716  0.10957822 0.32835018],0.003068526704636473
97,FAMSURV7_W50,Overall,Overall,[0.48623059 0.13481156 0.37895785],0.002909326666839506
98,FAMSURV19_W50,Overall,Overall,[0.54506912 0.39265946 0.05038846 0.01188296],0.0010074182759125445
99,FAMSURV10e_W50,Overall,Overall,[0.81231751 0.15349457 0.02051037 0.01367755],0.004360552791439071
100,FAMSURV22c_W50,Overall,Overall,[0.05653787 0.05128794 0.8921742 ],0.006590864169578338
101,FAMSURV2Mb_W50,Overall,Overall,[0.26412757 0.59112796 0.14474447],0.007726373733070982
102,SATLIFEa_W50,Overall,Overall,[0.46224935 0.36395158 0.12658415 0.04721492],0.0032272330135346425
103,DNA3c_W50,Overall,Overall,[0.26496999 0.73503001],0.005275582154802021
104,FAMSURV9e_W50,Overall,Overall,[0.90222355 0.08373249 0.0064345  0.00760946],0.0008290718837178474
105,FAMSURV22b_W50,Overall,Overall,[0.6636009  0.20862507 0.12777403],0.0027605188247796894
106,FAMSURV33a_W50,Overall,Overall,[0.64756865 0.2728209  0.06020184 0.01940862],0.0038901822888024098
107,DNATEST_W50,Overall,Overall,[0.17928669 0.82071331],0.0024798729485936352
108,DNA4_W50,Overall,Overall,[0.27430777 0.72569223],0.006644135531412166
109,SPOUSESEX_W50,Overall,Overall,[0.9696012 0.0303988],0.003625852025604042
110,FAMSURV33b_W50,Overall,Overall,[0.82096556 0.13418935 0.02965714 0.01518795],0.003930961762109902
111,FAMSURV9c_W50,Overall,Overall,[0.09460765 0.2421519  0.41331284 0.24992761],0.0021934359616086075
112,FAMSURV37_W50,Overall,Overall,[0.03005197 0.52416694 0.44578109],0.003309626167037255
113,FAMSURV21_W50,Overall,Overall,[0.15739352 0.84260648],0.0
114,FAMSURV17_W50,Overall,Overall,"[0.40737678 0.09986132 0.0591197  0.0866312  0.11882164 0.02444171
 0.12453244 0.05784741 0.0213678 ]",0.006813694396390005
115,FAMSURV8_W50,Overall,Overall,[0.40288333 0.59711667],0.011404208647020424
116,FAMSURV29_W50,Overall,Overall,[0.07920374 0.29226872 0.34675756 0.28176999],0.0
117,FAMSURV4_W50,Overall,Overall,[0.53304271 0.46695729],0.01251478492399731
118,LWPSP_W50,Overall,Overall,[0.57647936 0.42352064],0.0007531976734316113
119,FAMSURV27d_W50,Overall,Overall,[0.05295332 0.13282281 0.18570179 0.62852208],0.006960042934656003
120,FAMSURV38b_W50,Overall,Overall,[0.50569576 0.23845571 0.25584853],0.0028616576170103995
121,FAMSURV30e_W50,Overall,Overall,[0.15835812 0.18271032 0.65893156],0.008401726544428207
122,FAMSURV44_W50,Overall,Overall,[0.2862086  0.30439435 0.2471312  0.16226584],0.002632496565934563
123,FAMSURV11W_W50,Overall,Overall,[0.34211403 0.43872759 0.21915838],0.043846808252551925
124,ADKIDS_W50,Overall,Overall,[0.1827737  0.22459874 0.59262757],0.003036527459146749
125,FAMSURV34A_W50,Overall,Overall,[0.09601541 0.4465044  0.45748019],0.005135159556005909
126,FAMSURV32e_W50,Overall,Overall,[0.47103485 0.36138399 0.11499766 0.0525835 ],0.006424947241173934
127,FAMSURV23a_W50,Overall,Overall,[0.72997675 0.18854336 0.08147989],0.0012963259634081472
0,FAMSURV2Wb_W50,CREGION,Midwest,[0.31564477 0.59337739 0.09097784],0.014132804768835218
1,FAMSURV2Wb_W50,CREGION,Northeast,[0.28556306 0.55564827 0.15878866],0.006837295083801702
2,FAMSURV2Wb_W50,CREGION,South,[0.28188233 0.56997655 0.14814112],0.004801113729691061
3,FAMSURV2Wb_W50,CREGION,West,[0.32494796 0.56077129 0.11428076],0.007698683488539298
4,FAMSURV40_W50,CREGION,Midwest,[0.26389061 0.18562292 0.25109164 0.29939483],0.008121339806297201
5,FAMSURV40_W50,CREGION,Northeast,[0.19325419 0.22764325 0.17626452 0.40283804],0.0018608365670440407
6,FAMSURV40_W50,CREGION,South,[0.2313962  0.21360561 0.19390223 0.36109597],0.0
7,FAMSURV40_W50,CREGION,West,[0.25325479 0.21618464 0.21291623 0.31764434],0.0
8,FAMSURV9b_W50,CREGION,Midwest,[0.60885732 0.32794306 0.04315749 0.02004213],0.0007874570019380712
9,FAMSURV9b_W50,CREGION,Northeast,[0.621285   0.29628016 0.0655095  0.01692534],0.0032847278349830288
10,FAMSURV9b_W50,CREGION,South,[0.67058105 0.26563313 0.04057115 0.02321466],0.00042474280765560915
11,FAMSURV9b_W50,CREGION,West,[0.56851563 0.35314149 0.05404807 0.02429482],0.00039855560593201337
12,FAMSURV2Wc_W50,CREGION,Midwest,[0.21574263 0.58924251 0.19501486],0.018306441200996833
13,FAMSURV2Wc_W50,CREGION,Northeast,[0.21432201 0.55405073 0.23162726],0.007949055747740241
14,FAMSURV2Wc_W50,CREGION,South,[0.22947482 0.57013487 0.20039031],0.005032709487069443
15,FAMSURV2Wc_W50,CREGION,West,[0.20781498 0.57144026 0.22074476],0.0062543604903932985
16,HAVEKIDS1_W50,CREGION,Midwest,[0.34079581 0.23462886 0.2011175  0.22345783],0.008300116620616008
17,HAVEKIDS1_W50,CREGION,Northeast,[0.33609793 0.23306333 0.23291665 0.19792209],0.008969678277585495
18,HAVEKIDS1_W50,CREGION,South,[0.27599514 0.22928075 0.21066532 0.28405879],0.00230499866961624
19,HAVEKIDS1_W50,CREGION,West,[0.26704055 0.24269479 0.2389756  0.25128906],0.0005282828379739153
20,FAMSURV38c_W50,CREGION,Midwest,[0.48104746 0.29234038 0.22661216],0.004336775716232138
21,FAMSURV38c_W50,CREGION,Northeast,[0.50924382 0.29868219 0.19207399],0.0012791551575782262
22,FAMSURV38c_W50,CREGION,South,[0.49828101 0.27587098 0.22584801],0.010335502008012983
23,FAMSURV38c_W50,CREGION,West,[0.40067058 0.34024667 0.25908275],0.0
24,FAMSURV2We_W50,CREGION,Midwest,[0.12493478 0.70168307 0.17338215],0.01749409075629223
25,FAMSURV2We_W50,CREGION,Northeast,[0.18022212 0.6464678  0.17331008],0.01161781517743362
26,FAMSURV2We_W50,CREGION,South,[0.16725833 0.68052569 0.15221598],0.005532802248340559
27,FAMSURV2We_W50,CREGION,West,[0.13267395 0.71787044 0.14945561],0.005817701743157212
28,FAMSURV28_W50,CREGION,Midwest,[0.92738029 0.07261971],0.0028355611503320254
29,FAMSURV28_W50,CREGION,Northeast,[0.92108194 0.07891806],0.007402336442768197
30,FAMSURV28_W50,CREGION,South,[0.91715512 0.08284488],0.0015621409437041617
31,FAMSURV28_W50,CREGION,West,[0.92529238 0.07470762],0.005360614882717834
32,FAMSURV5a_W50,CREGION,Midwest,[0.07819924 0.40124169 0.52055908],0.006009173682717785
33,FAMSURV5a_W50,CREGION,Northeast,[0.09157733 0.3577664  0.55065627],0.00014755308871858302
34,FAMSURV5a_W50,CREGION,South,[0.07686403 0.39486911 0.52826686],0.0030761184860877886
35,FAMSURV5a_W50,CREGION,West,[0.07644344 0.39064081 0.53291575],0.003604032473423439
36,FAMSURV39_W50,CREGION,Midwest,[0.15844409 0.34816916 0.28948683 0.20389992],0.0017188511978441868
37,FAMSURV39_W50,CREGION,Northeast,[0.18131174 0.31134558 0.20355262 0.30379006],0.0
38,FAMSURV39_W50,CREGION,South,[0.20804391 0.271471   0.24413547 0.27634961],0.0004964943246863891
39,FAMSURV39_W50,CREGION,West,[0.22916451 0.29005501 0.26880138 0.2119791 ],0.0
40,DNA2b_W50,CREGION,Midwest,[0.3730289 0.6269711],0.0012367694537362393
41,DNA2b_W50,CREGION,Northeast,[0.32786361 0.67213639],0.003026014132082147
42,DNA2b_W50,CREGION,South,[0.37241576 0.62758424],0.001276624033295016
43,DNA2b_W50,CREGION,West,[0.36411696 0.63588304],0.002670652260694076
44,FAMSURV6_W50,CREGION,Midwest,[0.31144195 0.32937234 0.19424098 0.16494473],0.004742211683483172
45,FAMSURV6_W50,CREGION,Northeast,[0.35498873 0.33187686 0.18077398 0.13236044],0.006540124584816564
46,FAMSURV6_W50,CREGION,South,[0.29243754 0.32859324 0.20667694 0.17229228],0.007250434226213379
47,FAMSURV6_W50,CREGION,West,[0.39857408 0.29179308 0.17571045 0.13392239],0.006224345346293234
48,SATLIFEd_W50,CREGION,Midwest,[0.2910977  0.4509697  0.19198972 0.06594288],0.0064666518435939815
49,SATLIFEd_W50,CREGION,Northeast,[0.29639574 0.43191029 0.16976279 0.10193119],0.013026869027477534
50,SATLIFEd_W50,CREGION,South,[0.28946999 0.46160541 0.15158352 0.09734108],0.005991702092097608
51,SATLIFEd_W50,CREGION,West,[0.29015944 0.4521623  0.17489977 0.08277849],0.004774462771868343
52,FAMSURV16_W50,CREGION,Midwest,[0.46277265 0.17747922 0.35974813],0.0
53,FAMSURV16_W50,CREGION,Northeast,[0.47852091 0.19705977 0.32441932],0.004563910677987904
54,FAMSURV16_W50,CREGION,South,[0.41936786 0.21403085 0.36660129],0.004190314696781946
55,FAMSURV16_W50,CREGION,West,[0.45574217 0.22997562 0.31428221],0.005357592587358977
56,FAMSURV36a_W50,CREGION,Midwest,[0.18299028 0.81700972],0.02666241156177025
57,FAMSURV36a_W50,CREGION,Northeast,[0.09667205 0.90332795],0.029537279447703176
58,FAMSURV36a_W50,CREGION,South,[0.17057951 0.82942049],0.0005388957198907332
59,FAMSURV36a_W50,CREGION,West,[0.15473766 0.84526234],0.004549525371904636
60,FAMSURV10b_W50,CREGION,Midwest,[0.56052117 0.37777344 0.03362918 0.0280762 ],0.008720296090437464
61,FAMSURV10b_W50,CREGION,Northeast,[0.60818308 0.32121169 0.03599697 0.03460826],0.0031007402505110293
62,FAMSURV10b_W50,CREGION,South,[0.64705164 0.2850507  0.04565928 0.02223838],0.0058558809958726785
63,FAMSURV10b_W50,CREGION,West,[0.58339491 0.3377714  0.05084159 0.02799211],0.001428317793347027
64,DNA2c_W50,CREGION,Midwest,[0.34419737 0.65580263],0.0012367694537362393
65,DNA2c_W50,CREGION,Northeast,[0.37015891 0.62984109],0.003026014132082147
66,DNA2c_W50,CREGION,South,[0.35913529 0.64086471],0.0010461064917756987
67,DNA2c_W50,CREGION,West,[0.36041001 0.63958999],0.0007021898300291954
68,ROMRELSER_W50,CREGION,Midwest,[0.60767098 0.31085454 0.06423225 0.01724224],0.0
69,ROMRELSER_W50,CREGION,Northeast,[0.62661701 0.25025991 0.06184851 0.06127457],0.0
70,ROMRELSER_W50,CREGION,South,[0.55979651 0.30725904 0.09902222 0.03392222],0.007464534089832512
71,ROMRELSER_W50,CREGION,West,[0.67223365 0.29424363 0.01951804 0.01400468],0.0
72,FAMSURV36b_W50,CREGION,Midwest,[0.16893006 0.83106994],0.02666241156177025
73,FAMSURV36b_W50,CREGION,Northeast,[0.15185013 0.84814987],0.029537279447703176
74,FAMSURV36b_W50,CREGION,South,[0.16805231 0.83194769],0.002103442242766921
75,FAMSURV36b_W50,CREGION,West,[0.17886039 0.82113961],0.004549525371904636
76,FAMSURV26a_W50,CREGION,Midwest,[0.04604845 0.17780995 0.15492129 0.62122032],0.019286843270019397
77,FAMSURV26a_W50,CREGION,Northeast,[0.0181569  0.15236422 0.18976736 0.63971152],0.0
78,FAMSURV26a_W50,CREGION,South,[0.05268354 0.1154268  0.17155422 0.66033544],0.01441633278759973
79,FAMSURV26a_W50,CREGION,West,[0.04006082 0.10568819 0.23252036 0.62173063],0.0
80,FAMSURV22d_W50,CREGION,Midwest,[0.33713258 0.2330521  0.42981532],0.0009776201711554932
81,FAMSURV22d_W50,CREGION,Northeast,[0.35405943 0.22677556 0.41916501],0.003547245413746551
82,FAMSURV22d_W50,CREGION,South,[0.29546817 0.21731796 0.48721386],0.002923913418477492
83,FAMSURV22d_W50,CREGION,West,[0.30015637 0.25457292 0.44527071],0.0015928941140490845
84,FAMSURV25_W50,CREGION,Midwest,[0.47124348 0.36647348 0.14954235 0.01274068],0.03003837798579789
85,FAMSURV25_W50,CREGION,Northeast,[0.31811814 0.34452197 0.11904905 0.21831084],0.0
86,FAMSURV25_W50,CREGION,South,[0.28344052 0.44372145 0.18545904 0.08737899],0.0
87,FAMSURV25_W50,CREGION,West,[0.26691459 0.41505791 0.20181117 0.11621634],0.0043358808409673984
88,ORIENTATIONMOD_W50,CREGION,Midwest,[0.02025853 0.92037741 0.03822057 0.02114348],0.014025306607885998
89,ORIENTATIONMOD_W50,CREGION,Northeast,[0.02643181 0.90152444 0.04988002 0.02216373],0.025583611836013397
90,ORIENTATIONMOD_W50,CREGION,South,[0.02934257 0.91346347 0.04255147 0.01464248],0.027043729181160412
91,ORIENTATIONMOD_W50,CREGION,West,[0.03161228 0.90473336 0.04690844 0.01674592],0.02575848511329446
92,FAMSURV22e_W50,CREGION,Midwest,[0.11380131 0.30020793 0.58599076],0.0019976270304146618
93,FAMSURV22e_W50,CREGION,Northeast,[0.14306868 0.26549648 0.59143484],0.0036048948280004204
94,FAMSURV22e_W50,CREGION,South,[0.13280503 0.25184089 0.61535408],0.001114877884427649
95,FAMSURV22e_W50,CREGION,West,[0.139153   0.28056356 0.58028344],0.0005645982760030433
96,FAMSURV32c_W50,CREGION,Midwest,[0.4039157  0.41070699 0.12149487 0.06388243],0.005687462597560864
97,FAMSURV32c_W50,CREGION,Northeast,[0.40509629 0.40518745 0.12507673 0.06463953],0.004295325046435149
98,FAMSURV32c_W50,CREGION,South,[0.43448457 0.36793427 0.13672023 0.06086093],0.005353141495513274
99,FAMSURV32c_W50,CREGION,West,[0.40253167 0.39186206 0.15013801 0.05546826],0.0007805384915219546
100,FAMSURV22f_W50,CREGION,Midwest,[0.06995687 0.19620101 0.73384212],0.0022725693003561
101,FAMSURV22f_W50,CREGION,Northeast,[0.09932716 0.19845358 0.70221926],0.011528324902124222
102,FAMSURV22f_W50,CREGION,South,[0.1141925  0.20838631 0.67742119],0.0039161978714379675
103,FAMSURV22f_W50,CREGION,West,[0.09663236 0.22062411 0.68274353],0.0014804907198236446
104,MAR2_W50,CREGION,Midwest,[0.23533647 0.76466353],0.004872013655752946
105,MAR2_W50,CREGION,Northeast,[0.21149341 0.78850659],0.010463413901316856
106,MAR2_W50,CREGION,South,[0.14508547 0.85491453],0.008810296754043516
107,MAR2_W50,CREGION,West,[0.17894825 0.82105175],0.00802761517412055
108,FAMSURV27c_W50,CREGION,Midwest,[0.00761355 0.18865362 0.19062892 0.61310391],0.0
109,FAMSURV27c_W50,CREGION,Northeast,[0.03165226 0.07885917 0.11809864 0.77138994],0.0
110,FAMSURV27c_W50,CREGION,South,[0.01163824 0.0992493  0.08377038 0.80534209],0.0
111,FAMSURV27c_W50,CREGION,West,[0.00870881 0.03939181 0.19828268 0.75361671],0.0
112,FAMSURV1_W50,CREGION,Midwest,[0.49998938 0.23275068 0.26725994],0.004338918506890161
113,FAMSURV1_W50,CREGION,Northeast,[0.4890381  0.24702322 0.26393868],0.006443227788747757
114,FAMSURV1_W50,CREGION,South,[0.49819032 0.25181874 0.24999094],0.011139575401811042
115,FAMSURV1_W50,CREGION,West,[0.50642802 0.25919793 0.23437405],0.007285745572737221
116,DNA3b_W50,CREGION,Midwest,[0.192648 0.807352],0.00583594625717856
117,DNA3b_W50,CREGION,Northeast,[0.26525184 0.73474816],0.006959457767056913
118,DNA3b_W50,CREGION,South,[0.31805643 0.68194357],0.004305944791584143
119,DNA3b_W50,CREGION,West,[0.27815153 0.72184847],0.00575171820846439
120,FAMSURV5d_W50,CREGION,Midwest,[0.06365751 0.22839558 0.7079469 ],0.0029130406400883838
121,FAMSURV5d_W50,CREGION,Northeast,[0.06446512 0.20904503 0.72648984],0.0015161466811248287
122,FAMSURV5d_W50,CREGION,South,[0.08066764 0.24357159 0.67576077],0.004311207274618185
123,FAMSURV5d_W50,CREGION,West,[0.06094754 0.23500193 0.70405053],0.0011958553755187058
124,REMARR_W50,CREGION,Midwest,[0.28958009 0.71041991],0.0013833134569630034
125,REMARR_W50,CREGION,Northeast,[0.23287515 0.76712485],0.0
126,REMARR_W50,CREGION,South,[0.326807 0.673193],0.0013913977223557134
127,REMARR_W50,CREGION,West,[0.29497088 0.70502912],0.0017709333206437211
128,FAMSURV26b_W50,CREGION,Midwest,[0.10657946 0.17460765 0.14577538 0.57303751],0.0
129,FAMSURV26b_W50,CREGION,Northeast,[0.04689332 0.18370031 0.13364582 0.63576055],0.0
130,FAMSURV26b_W50,CREGION,South,[0.06490025 0.16439343 0.21430721 0.55639911],0.014416332787599734
131,FAMSURV26b_W50,CREGION,West,[0.04007307 0.26604538 0.1751477  0.51873384],0.0
132,FAMSURV20_W50,CREGION,Midwest,[0.4653846 0.5346154],0.015634083154629906
133,FAMSURV20_W50,CREGION,Northeast,[0.51063449 0.48936551],0.0
134,FAMSURV20_W50,CREGION,South,[0.4453419 0.5546581],0.005535946388789306
135,FAMSURV20_W50,CREGION,West,[0.42226282 0.57773718],0.0
136,FAMSURV32d_W50,CREGION,Midwest,[0.41017338 0.38981565 0.13413926 0.06587171],0.003801880926035267
137,FAMSURV32d_W50,CREGION,Northeast,[0.44091427 0.38443697 0.13063869 0.04401007],0.004559132257575704
138,FAMSURV32d_W50,CREGION,South,[0.44066779 0.36787262 0.12773675 0.06372284],0.001848142432928415
139,FAMSURV32d_W50,CREGION,West,[0.39172978 0.38851273 0.14948609 0.0702714 ],0.0004007818867238561
140,FAMSURV23b_W50,CREGION,Midwest,[0.63494881 0.24724608 0.11780511],0.0010760385826331857
141,FAMSURV23b_W50,CREGION,Northeast,[0.6135798  0.22690146 0.15951874],0.0
142,FAMSURV23b_W50,CREGION,South,[0.60077029 0.29692447 0.10230524],0.0
143,FAMSURV23b_W50,CREGION,West,[0.58617369 0.26609663 0.14772968],0.0036187673362543843
144,DNA3a_W50,CREGION,Midwest,[0.32300874 0.67699126],0.0
145,DNA3a_W50,CREGION,Northeast,[0.42748257 0.57251743],0.006959457767056913
146,DNA3a_W50,CREGION,South,[0.42852169 0.57147831],0.007384099227244124
147,DNA3a_W50,CREGION,West,[0.33022576 0.66977424],0.005751718208464391
