,qkey,attribute,group,D_H,R_H
57,VIDOFT_W45,Overall,Overall,[0.15178576 0.51792853 0.26580357 0.06448215],0.015155413382449273
58,MADEUPLEVELa_W45,Overall,Overall,[0.59054858 0.36263165 0.04681977 0.        ],0.007133304207867466
59,INFOCREATEc_W45,Overall,Overall,[0.26493663 0.54718688 0.18787649 0.        ],0.008404075665557823
60,MADEUPIMPb_W45,Overall,Overall,[0.5457362  0.3436769  0.08635271 0.02423419],0.005566837370664474
61,INFOCONFUSEc_W45,Overall,Overall,[0.51997051 0.37576848 0.08103214 0.02322887],0.004082273864002758
62,SMLIKESd_W45,Overall,Overall,[0.1326906  0.34610931 0.52120009],0.004232948995370859
63,NEWS_PLATFORMh_W45,Overall,Overall,[0.43092812 0.32847477 0.15606158 0.08453554],0.001358453679143944
64,INFOCONFUSEb_W45,Overall,Overall,[0.24682767 0.48049116 0.21927774 0.05340343],0.009406310847870648
65,NEWS_PLATFORMg_W45,Overall,Overall,[0.25443501 0.29191268 0.21303108 0.24062124],0.0012042796630672835
66,NEWSPROBc_W45,Overall,Overall,[0.16907398 0.33324293 0.29708423 0.20059887],0.008078504896948967
67,ONLINESOURCE_W45,Overall,Overall,[0.84621848 0.15378152],0.2114150310081775
68,MADEUPSOLVE_W45,Overall,Overall,[0.10428068 0.32755372 0.5681656 ],0.010584237625480076
69,INFOCREATEe_W45,Overall,Overall,[0.54086666 0.38735063 0.07178272 0.        ],0.007573005905002342
70,MADEUPSMFOL2_W45,Overall,Overall,[0.50322409 0.49677591],0.008531134730361583
71,MADEUPIMPc_W45,Overall,Overall,[0.51207569 0.34591941 0.10631925 0.03568566],0.00833247712720608
72,DISAVOID_W45,Overall,Overall,[0.49754521 0.50245479],0.00386667283653379
73,INFOOWNe_W45,Overall,Overall,[0.53638497 0.46361503],0.011851540559201953
74,INFOKNOWe_W45,Overall,Overall,[0.38238002 0.61761998],0.010312066095530183
75,SMLIKESf_W45,Overall,Overall,[0.49128017 0.40823968 0.10048015],0.00467535463783251
76,INFOWHYd_W45,Overall,Overall,[0.124816   0.41148648 0.46369752],0.005989643760872514
77,NEWSPROBa_W45,Overall,Overall,[0.49451492 0.3556181  0.12324605 0.02662093],0.009376915638208446
78,MADEUPIMPe_W45,Overall,Overall,[0.3611096  0.42174678 0.1768111  0.04033252],0.007597041686467043
79,NEWSPROBd_W45,Overall,Overall,[0.18839743 0.42038871 0.28309259 0.10812127],0.0076075149715519015
80,SOURCESKEPe_W45,Overall,Overall,[0.0415081  0.32512551 0.3906081  0.2427583 ],0.010047015491367802
81,INFOWHYc_W45,Overall,Overall,[0.49325996 0.39636353 0.11037651],0.0064620442795611365
82,MADEUPTOPICc_W45,Overall,Overall,[0.17706951 0.5189354  0.30399509 0.        ],0.0037123066445153047
83,MADEUPTOPICd_W45,Overall,Overall,[0.28023231 0.52957332 0.19019437 0.        ],0.005658502841667644
84,INFOCREATEb_W45,Overall,Overall,[0.58621524 0.35955748 0.05422727 0.        ],0.00613944788319703
85,SNSUSE_W45,Overall,Overall,[0.75088059 0.24911941],0.0041261580359956565
86,MEDIALOYAL3_W45,Overall,Overall,[0.39369711 0.60630289],0.006952780041043982
87,MADEUPRESc_W45,Overall,Overall,[0.78137526 0.21862474],0.007600941023875243
88,SMLIKESc_W45,Overall,Overall,[0.35685646 0.40464708 0.23849646],0.012351824094280596
89,LEAD_W45,Overall,Overall,[0.70371925 0.29628075],0.01449792800438379
90,INFOKNOWc_W45,Overall,Overall,[0.46006369 0.53993631],0.009985051800458599
91,MADEUPIMPa_W45,Overall,Overall,[0.68167388 0.24136207 0.05492668 0.02203737],0.00499752510596621
92,INFORESTRICTa_W45,Overall,Overall,[0.20572388 0.79427612],0.00900765206794501
93,MADEUPRESe_W45,Overall,Overall,[0.53128226 0.46871774],0.01373408940088968
94,SOURCESKEPd_W45,Overall,Overall,[0.14657341 0.64960221 0.17351549 0.0303089 ],0.002559220856704448
0,MADEUPSHARE2_W45,CREGION,Midwest,[0.107589 0.892411],0.007898674739601408
1,MADEUPSHARE2_W45,CREGION,Northeast,[0.08510186 0.91489814],0.007796728648085538
2,MADEUPSHARE2_W45,CREGION,South,[0.11401893 0.88598107],0.008627522285082408
3,MADEUPSHARE2_W45,CREGION,West,[0.10271229 0.89728771],0.0026570392001362434
4,INFOKNOWd_W45,CREGION,Midwest,[0.57694593 0.42305407],0.006601876207863487
5,INFOKNOWd_W45,CREGION,Northeast,[0.5774647 0.4225353],0.012349630059674764
6,INFOKNOWd_W45,CREGION,South,[0.59799972 0.40200028],0.01444919772576822
7,INFOKNOWd_W45,CREGION,West,[0.58568195 0.41431805],0.008598970207582355
8,NEWSPROBb_W45,CREGION,Midwest,[0.53227844 0.3578564  0.09051689 0.01934827],0.01239665092213035
9,NEWSPROBb_W45,CREGION,Northeast,[0.53266871 0.35291528 0.102995   0.01142101],0.025731076219058707
10,NEWSPROBb_W45,CREGION,South,[0.48244025 0.35955788 0.10503935 0.05296252],0.0037706368862194146
11,NEWSPROBb_W45,CREGION,West,[0.54085832 0.33843221 0.09318383 0.02752564],0.0132335572910738
12,SMSHARE_W45,CREGION,Midwest,[0.07036399 0.31088693 0.23811382 0.02822747 0.35240779],0.0046182102102814105
13,SMSHARE_W45,CREGION,Northeast,[0.08255837 0.23181657 0.2282589  0.04296098 0.41440517],0.0015609072387190817
14,SMSHARE_W45,CREGION,South,[0.0971607  0.29068017 0.21068948 0.04768311 0.35378654],0.005809974424928381
15,SMSHARE_W45,CREGION,West,[0.07641265 0.28498291 0.22991253 0.03695309 0.37173883],0.0042586512774460995
16,MADEUPOFT_W45,CREGION,Midwest,[0.36782159 0.54461763 0.0712705  0.01629028],0.005568008466474356
17,MADEUPOFT_W45,CREGION,Northeast,[0.36648095 0.5066304  0.10583532 0.02105333],0.012890863001859194
18,MADEUPOFT_W45,CREGION,South,[0.3871389  0.49245343 0.09289227 0.0275154 ],0.006190750166300732
19,MADEUPOFT_W45,CREGION,West,[0.39584688 0.51789655 0.07945722 0.00679936],0.0051508254098551805
20,SMLIKESb_W45,CREGION,Midwest,[0.25511942 0.53985967 0.20502092],0.007238415844212964
21,SMLIKESb_W45,CREGION,Northeast,[0.28874764 0.40820256 0.3030498 ],0.01934259234963296
22,SMLIKESb_W45,CREGION,South,[0.24789114 0.49717364 0.25493522],0.011425508337150423
23,SMLIKESb_W45,CREGION,West,[0.25662117 0.44009432 0.30328451],0.014528288506280681
24,INFOCHALe_W45,CREGION,Midwest,[0.41761636 0.37045364 0.16455547 0.04737453],0.018561825940157966
25,INFOCHALe_W45,CREGION,Northeast,[0.47230336 0.32720757 0.14651368 0.05397539],0.03556344154935927
26,INFOCHALe_W45,CREGION,South,[0.45182759 0.33601708 0.15484908 0.05730625],0.01574702953182027
27,INFOCHALe_W45,CREGION,West,[0.46700436 0.32449532 0.13564759 0.07285274],0.023634929463847557
28,MADEUPSHAREWHY_W45,CREGION,Midwest,[0.26867493 0.03527758 0.21281493 0.48323256],0.0
29,MADEUPSHAREWHY_W45,CREGION,Northeast,[0.32925064 0.18493911 0.08400141 0.40180884],0.0
30,MADEUPSHAREWHY_W45,CREGION,South,[0.27287317 0.04335686 0.20656056 0.47720942],0.006318046866281103
31,MADEUPSHAREWHY_W45,CREGION,West,[0.24728407 0.12062852 0.17659033 0.45549707],0.0
32,INFORESTRICTb_W45,CREGION,Midwest,[0.70307895 0.29692105],0.013510870173642017
33,INFORESTRICTb_W45,CREGION,Northeast,[0.72660611 0.27339389],0.019931060527441567
34,INFORESTRICTb_W45,CREGION,South,[0.66765226 0.33234774],0.016914478972191456
35,INFORESTRICTb_W45,CREGION,West,[0.71668643 0.28331357],0.015658217858979678
36,WATCHDOG_3_W45,CREGION,Midwest,[0.27638401 0.72361599],0.02088712755557228
37,WATCHDOG_3_W45,CREGION,Northeast,[0.28104647 0.71895353],0.0228267511941659
38,WATCHDOG_3_W45,CREGION,South,[0.26201509 0.73798491],0.022050693839692166
39,WATCHDOG_3_W45,CREGION,West,[0.25872459 0.74127541],0.023053928390981013
40,MADEUPSHARE1_W45,CREGION,Midwest,[0.51400087 0.48599913],0.01580282551724742
41,MADEUPSHARE1_W45,CREGION,Northeast,[0.47754368 0.52245632],0.008328541270628313
42,MADEUPSHARE1_W45,CREGION,South,[0.49990412 0.50009588],0.007031563523049589
43,MADEUPSHARE1_W45,CREGION,West,[0.46540305 0.53459695],0.007896009079084509
44,SMLIKESe_W45,CREGION,Midwest,[0.82084886 0.14060877 0.03854237],0.008814803247848505
45,SMLIKESe_W45,CREGION,Northeast,[0.78523068 0.1489139  0.06585542],0.012454091550759838
46,SMLIKESe_W45,CREGION,South,[0.75673523 0.18704629 0.05621848],0.0018969156610465277
47,SMLIKESe_W45,CREGION,West,[0.78270051 0.18367537 0.03362412],0.0
48,MADEUPRESa_W45,CREGION,Midwest,[0.65769552 0.34230448],0.003560674725917008
49,MADEUPRESa_W45,CREGION,Northeast,[0.59877686 0.40122314],0.014491752318503647
50,MADEUPRESa_W45,CREGION,South,[0.63955887 0.36044113],0.007471313532683998
51,MADEUPRESa_W45,CREGION,West,[0.64002315 0.35997685],0.003599101313861147
52,INFOCHALd_W45,CREGION,Midwest,[0.42161455 0.37469219 0.15271117 0.05098209],0.01717764655925627
53,INFOCHALd_W45,CREGION,Northeast,[0.46626764 0.33817441 0.16102208 0.03453588],0.04326553202107103
54,INFOCHALd_W45,CREGION,South,[0.43435638 0.35901538 0.14879679 0.05783145],0.023069927342237284
55,INFOCHALd_W45,CREGION,West,[0.46226442 0.35545414 0.12305237 0.05922907],0.018995484962711008
56,INFOOWNd_W45,CREGION,Midwest,[0.78671177 0.21328823],0.010380667556889161
57,INFOOWNd_W45,CREGION,Northeast,[0.78856676 0.21143324],0.009266084874874726
58,INFOOWNd_W45,CREGION,South,[0.76026478 0.23973522],0.00623554748377198
59,INFOOWNd_W45,CREGION,West,[0.77088896 0.22911104],0.013885046420530326
60,RESTRICTWHO_W45,CREGION,Midwest,[0.10394212 0.07427804 0.22312546 0.55315893 0.04549544],0.011595206429909452
61,RESTRICTWHO_W45,CREGION,Northeast,[0.10885769 0.10969807 0.18379558 0.55229699 0.04535166],0.01685806314363677
62,RESTRICTWHO_W45,CREGION,South,[0.12646631 0.07791841 0.18164697 0.55863497 0.05533334],0.006091905492138594
63,RESTRICTWHO_W45,CREGION,West,[0.13932207 0.1075778  0.2126432  0.48588384 0.05457309],0.005192077208211292
64,SMLIKESa_W45,CREGION,Midwest,[0.55559524 0.35017239 0.09423238],0.011786590046055935
65,SMLIKESa_W45,CREGION,Northeast,[0.58714889 0.28525901 0.1275921 ],0.0054040999958419825
66,SMLIKESa_W45,CREGION,South,[0.58272549 0.30441545 0.11285906],0.012768107554342246
67,SMLIKESa_W45,CREGION,West,[0.55029165 0.32578505 0.12392329],0.014528288506280677
68,INFORESTRICTc_W45,CREGION,Midwest,[0.46385903 0.53614097],0.008805971751098825
69,INFORESTRICTc_W45,CREGION,Northeast,[0.45491467 0.54508533],0.016383992647805594
70,INFORESTRICTc_W45,CREGION,South,[0.44730332 0.55269668],0.006725547126552111
71,INFORESTRICTc_W45,CREGION,West,[0.47772456 0.52227544],0.012679038679952372
72,MADEUPTOPICa_W45,CREGION,Midwest,[0.75400937 0.2202078  0.02578284 0.        ],0.005886009548132603
73,MADEUPTOPICa_W45,CREGION,Northeast,[0.74908773 0.23304125 0.01787103 0.        ],0.008186225141800436
74,MADEUPTOPICa_W45,CREGION,South,[0.75860983 0.20843847 0.0329517  0.        ],0.005680120920726868
75,MADEUPTOPICa_W45,CREGION,West,[0.73292366 0.23377269 0.03330365 0.        ],0.0
76,MADEUPSMCLICK_W45,CREGION,Midwest,[0.05234966 0.29249102 0.38673086 0.18544864 0.08297982],0.005321558563182803
77,MADEUPSMCLICK_W45,CREGION,Northeast,[0.07087588 0.23888287 0.32193662 0.24959411 0.11871052],0.008530795225461366
78,MADEUPSMCLICK_W45,CREGION,South,[0.04885161 0.26446021 0.34946377 0.23729129 0.09993312],0.007516301179330555
79,MADEUPSMCLICK_W45,CREGION,West,[0.04655056 0.25004466 0.36024204 0.22955442 0.11360832],0.0014687393167761352
80,MADEUPLEVELb_W45,CREGION,Midwest,[0.17656993 0.53701681 0.28641325 0.        ],0.008122302701313965
81,MADEUPLEVELb_W45,CREGION,Northeast,[0.20005479 0.48150106 0.31844414 0.        ],0.013762277951732843
82,MADEUPLEVELb_W45,CREGION,South,[0.18738237 0.54717746 0.26544017 0.        ],0.002933807075925713
83,MADEUPLEVELb_W45,CREGION,West,[0.17090655 0.53810367 0.29098978 0.        ],0.0012256275401398523
84,MADEUPRESb_W45,CREGION,Midwest,[0.43445494 0.56554506],0.006981701692697803
85,MADEUPRESb_W45,CREGION,Northeast,[0.43562195 0.56437805],0.012589403659097316
86,MADEUPRESb_W45,CREGION,South,[0.44163277 0.55836723],0.005129781568527045
87,MADEUPRESb_W45,CREGION,West,[0.43575624 0.56424376],0.007209765969936689
88,INFOKNOWa_W45,CREGION,Midwest,[0.44218042 0.55781958],0.007519683955980569
89,INFOKNOWa_W45,CREGION,Northeast,[0.42775273 0.57224727],0.017141078609343042
90,INFOKNOWa_W45,CREGION,South,[0.44466007 0.55533993],0.011799026150774891
91,INFOKNOWa_W45,CREGION,West,[0.42203178 0.57796822],0.006268058822107462
92,INFOCREATEd_W45,CREGION,Midwest,[0.33174183 0.51235743 0.15590074 0.        ],0.01625401090501901
93,INFOCREATEd_W45,CREGION,Northeast,[0.38058243 0.50477237 0.11464519 0.        ],0.012292160748635914
94,INFOCREATEd_W45,CREGION,South,[0.35616268 0.49773083 0.14610649 0.        ],0.007611202343759269
95,INFOCREATEd_W45,CREGION,West,[0.37417136 0.49353587 0.13229277 0.        ],0.014947183683212465
96,INFORESTRICTe_W45,CREGION,Midwest,[0.24328609 0.75671391],0.012749547397257257
97,INFORESTRICTe_W45,CREGION,Northeast,[0.21484396 0.78515604],0.00651241252434046
98,INFORESTRICTe_W45,CREGION,South,[0.22902565 0.77097435],0.005807032605002307
99,INFORESTRICTe_W45,CREGION,West,[0.21250079 0.78749921],0.0075612862594760955
100,ACCCHECK_W45,CREGION,Midwest,[0.28386672 0.43294149 0.2125585  0.07063329],0.009829101580366229
101,ACCCHECK_W45,CREGION,Northeast,[0.30407454 0.49096959 0.1460882  0.05886767],0.010224931113831125
102,ACCCHECK_W45,CREGION,South,[0.29635021 0.46071221 0.17578921 0.06714837],0.010166519303752555
103,ACCCHECK_W45,CREGION,West,[0.29112571 0.48784205 0.16507199 0.05596025],0.002213380973021052
104,NEWSPREFV2_W45,CREGION,Midwest,[0.08436422 0.088758   0.41272739 0.13053458 0.2836158 ],0.0016076387126100788
105,NEWSPREFV2_W45,CREGION,Northeast,[0.09821246 0.07835656 0.37935094 0.12533558 0.31874447],0.0038805405560130984
106,NEWSPREFV2_W45,CREGION,South,[0.06366597 0.07359672 0.45759759 0.12654855 0.27859116],0.003963123618540974
107,NEWSPREFV2_W45,CREGION,West,[0.07198018 0.10573165 0.37362391 0.11942263 0.32924163],0.00602640957215533
108,SOURCESKEPb_W45,CREGION,Midwest,[0.02557184 0.35235412 0.49083427 0.13123977],0.0018442454716716377
109,SOURCESKEPb_W45,CREGION,Northeast,[0.02552916 0.39204533 0.46199665 0.12042886],0.0063722929001893995
110,SOURCESKEPb_W45,CREGION,South,[0.03295395 0.3446738  0.48298895 0.1393833 ],0.004470609561681619
111,SOURCESKEPb_W45,CREGION,West,[0.02737024 0.38948965 0.45758818 0.12555194],0.003703230200167235
112,INFOCONFUSEd_W45,CREGION,Midwest,[0.48570176 0.41954698 0.0717473  0.02300396],0.004345742419936359
113,INFOCONFUSEd_W45,CREGION,Northeast,[0.4759143  0.43602253 0.07089573 0.01716744],0.007894750486026992
114,INFOCONFUSEd_W45,CREGION,South,[0.48154584 0.40110793 0.09312887 0.02421737],0.0036795436612586923
115,INFOCONFUSEd_W45,CREGION,West,[0.47163435 0.40913542 0.10024504 0.01898518],0.0005800133379018366
116,MADEUPTOPICf_W45,CREGION,Midwest,[0.21271358 0.60905921 0.17822721 0.        ],0.007169354234575386
117,MADEUPTOPICf_W45,CREGION,Northeast,[0.31892484 0.51276969 0.16830547 0.        ],0.02390793608907761
118,MADEUPTOPICf_W45,CREGION,South,[0.27676078 0.58155704 0.14168217 0.        ],0.005997397431682664
119,MADEUPTOPICf_W45,CREGION,West,[0.24974548 0.60612105 0.14413347 0.        ],0.0013843359983540349
120,MADEUPDIS_W45,CREGION,Midwest,[0.15152541 0.48270609 0.29610329 0.06966521],0.0030471561873891277
121,MADEUPDIS_W45,CREGION,Northeast,[0.1658929  0.47956069 0.27490719 0.07963922],0.010887079172178887
122,MADEUPDIS_W45,CREGION,South,[0.14861859 0.4540594  0.30307851 0.0942435 ],0.003806984766991804
123,MADEUPDIS_W45,CREGION,West,[0.16619571 0.42915238 0.31506224 0.08958967],0.0024237831420036633
124,NEWSPROBe_W45,CREGION,Midwest,[0.37429829 0.30648457 0.25987843 0.05933871],0.01143667540110241
125,NEWSPROBe_W45,CREGION,Northeast,[0.38190161 0.29644975 0.25172158 0.06992706],0.006676546623536647
126,NEWSPROBe_W45,CREGION,South,[0.39778786 0.33129049 0.21814077 0.05278088],0.00478556012903194
127,NEWSPROBe_W45,CREGION,West,[0.33872943 0.32234568 0.28893252 0.04999237],0.001556850859139662
128,MADEUPTOPICb_W45,CREGION,Midwest,[0.624918   0.30913881 0.06594319 0.        ],0.004094878222831298
129,MADEUPTOPICb_W45,CREGION,Northeast,[0.56938721 0.38600773 0.04460506 0.        ],0.013901139679630893
130,MADEUPTOPICb_W45,CREGION,South,[0.6326543  0.31709787 0.05024783 0.        ],0.002107311480200289
131,MADEUPTOPICb_W45,CREGION,West,[0.62072689 0.32804557 0.05122754 0.        ],0.004156073244937504
132,INFOCHALa_W45,CREGION,Midwest,[0.65251942 0.25886201 0.06323607 0.02538249],0.011805214053332024
133,INFOCHALa_W45,CREGION,Northeast,[0.66037999 0.2391212  0.08239718 0.01810162],0.034778466741933224
134,INFOCHALa_W45,CREGION,South,[0.62533192 0.28248    0.05981528 0.0323728 ],0.011658656209204993
135,INFOCHALa_W45,CREGION,West,[0.67616326 0.24649036 0.06291289 0.01443349],0.016446131195381068
136,INFOKNOWb_W45,CREGION,Midwest,[0.67170073 0.32829927],0.010774715518242535
137,INFOKNOWb_W45,CREGION,Northeast,[0.67338345 0.32661655],0.01803702821676381
138,INFOKNOWb_W45,CREGION,South,[0.65055557 0.34944443],0.013301722849533756
139,INFOKNOWb_W45,CREGION,West,[0.65331405 0.34668595],0.012692134587032224
140,MADEUPSMFOL1_W45,CREGION,Midwest,[0.52522646 0.47477354],0.009709304652186088
141,MADEUPSMFOL1_W45,CREGION,Northeast,[0.47305636 0.52694364],0.007865309488081248
142,MADEUPSMFOL1_W45,CREGION,South,[0.50553162 0.49446838],0.011499704936138406
143,MADEUPSMFOL1_W45,CREGION,West,[0.49955609 0.50044391],0.004610262648731494
144,MADEUPRESd_W45,CREGION,Midwest,[0.32167371 0.67832629],0.007303573723746105
145,MADEUPRESd_W45,CREGION,Northeast,[0.28071364 0.71928636],0.010340871010775006
146,MADEUPRESd_W45,CREGION,South,[0.33029655 0.66970345],0.011022496340268908
147,MADEUPRESd_W45,CREGION,West,[0.33310448 0.66689552],0.0060982367410185164
148,INFOWHYb_W45,CREGION,Midwest,[0.87900564 0.09664745 0.02434691],0.0036906480996386952
149,INFOWHYb_W45,CREGION,Northeast,[0.88046322 0.08896321 0.03057358],0.006947116162385101
150,INFOWHYb_W45,CREGION,South,[0.85118796 0.10575418 0.04305786],0.0037853748747530957
151,INFOWHYb_W45,CREGION,West,[0.87466544 0.09653108 0.02880349],0.0071723570106726935
152,INFOOWNc_W45,CREGION,Midwest,[0.58902276 0.41097724],0.009251501942043846
153,INFOOWNc_W45,CREGION,Northeast,[0.60754742 0.39245258],0.02329708569005893
154,INFOOWNc_W45,CREGION,South,[0.58755919 0.41244081],0.009345778507479353
155,INFOOWNc_W45,CREGION,West,[0.58816951 0.41183049],0.013932830216503407
156,INFOCREATEa_W45,CREGION,Midwest,[0.37656952 0.43670433 0.18672615 0.        ],0.005910505755060958
157,INFOCREATEa_W45,CREGION,Northeast,[0.38629883 0.39584562 0.21785555 0.        ],0.0064645959483500435
158,INFOCREATEa_W45,CREGION,South,[0.40225639 0.40112301 0.1966206  0.        ],0.0056531166999663285
159,INFOCREATEa_W45,CREGION,West,[0.3358855  0.41779501 0.24631949 0.        ],0.007029290995712339
160,SEEK_W45,CREGION,Midwest,[0.57491108 0.42508892],0.005138031526108303
161,SEEK_W45,CREGION,Northeast,[0.60786319 0.39213681],0.007340384600322218
162,SEEK_W45,CREGION,South,[0.59627543 0.40372457],0.007562059066732275
163,SEEK_W45,CREGION,West,[0.63282101 0.36717899],0.009322749482126157
164,INFORESTRICTd_W45,CREGION,Midwest,[0.62840002 0.37159998],0.012620950165768677
165,INFORESTRICTd_W45,CREGION,Northeast,[0.6476963 0.3523037],0.00891088797227596
166,INFORESTRICTd_W45,CREGION,South,[0.5972418 0.4027582],0.013151982469535337
167,INFORESTRICTd_W45,CREGION,West,[0.66068429 0.33931571],0.015405554915500582
168,INFOCONFUSEa_W45,CREGION,Midwest,[0.69078141 0.24618884 0.03589276 0.02713699],0.004408368623871281
169,INFOCONFUSEa_W45,CREGION,Northeast,[0.66335544 0.2585336  0.04409166 0.03401931],0.004673839262840153
170,INFOCONFUSEa_W45,CREGION,South,[0.6613323  0.23708244 0.06446401 0.03712125],0.0005914560050719967
171,INFOCONFUSEa_W45,CREGION,West,[0.68073876 0.2443885  0.05185228 0.02302046],0.0026039525510515448
172,WATCHDOG_1_W45,CREGION,Midwest,[0.33579839 0.66420161],0.029735150427608048
173,WATCHDOG_1_W45,CREGION,Northeast,[0.28120625 0.71879375],0.032463264583261355
