,qkey,attribute,group,D_H,R_H
34,INEQ5_g_W54,Overall,Overall,[0.45220397 0.35247569 0.14321578 0.05210455],0.013158214146039442
35,ECIMPc_W54,Overall,Overall,[0.31172183 0.36641217 0.32186601],0.02048654945207144
36,INEQ5_a_W54,Overall,Overall,[0.45700253 0.3735421  0.12872599 0.04072937],0.010512996574423537
37,GOVRESP_e_W54,Overall,Overall,[0.59746298 0.40253702],0.007974558819146502
38,INEQ5_j_W54,Overall,Overall,[0.4440266  0.40121865 0.12276168 0.03199308],0.008464913058608093
39,GOVPRIORITYb_W54,Overall,Overall,[0.38692885 0.34787625 0.22474757 0.04044733],0.0047266017380334195
40,ECON4_e_W54,Overall,Overall,[0.28733537 0.32461045 0.26418677 0.12386741],0.006284662566763057
41,GOVRESP_b_W54,Overall,Overall,[0.49499588 0.50500412],0.0072637548865063335
42,INEQ9_W54,Overall,Overall,[0.14653299 0.85346701],0.022108254770975753
43,FIN_SITGROWUP_W54,Overall,Overall,[0.22474815 0.36405401 0.28613455 0.12506328],0.0013265668197874783
44,INEQ4_c_W54,Overall,Overall,[0.64019129 0.30167453 0.05813418 0.        ],0.0024232637307671626
45,ECON5_b_W54,Overall,Overall,[0.53820343 0.1615689  0.06203361 0.04147572 0.19671835],0.009280955472640783
46,ECON5_a_W54,Overall,Overall,[0.0836414  0.22821215 0.31072395 0.15682428 0.22059821],0.009265610481809822
47,ECIMPh_W54,Overall,Overall,[0.05469782 0.75470073 0.19060145],0.01213956000243345
48,ECON4_a_W54,Overall,Overall,[0.27724336 0.2990449  0.27044002 0.15327172],0.004431035480705763
49,INEQ5_i_W54,Overall,Overall,[0.39884151 0.37801558 0.17130858 0.05183432],0.009129140320972623
50,INEQ8_g_W54,Overall,Overall,[0.39471425 0.29463995 0.17694674 0.13369905],0.0075840258524678406
51,BENEFITSc_W54,Overall,Overall,[0.04858503 0.95141497],0.010910237257892672
52,ECIMPg_W54,Overall,Overall,[0.82490774 0.0258453  0.14924696],0.006390409396715887
53,INEQ8_c_W54,Overall,Overall,[0.46455801 0.24433181 0.18119095 0.10991923],0.004915235434105853
54,ECIMPj_W54,Overall,Overall,[0.75176715 0.08936988 0.15886297],0.010215692000405363
55,ECIMPd_W54,Overall,Overall,[0.64177667 0.06609539 0.29212794],0.007932129084630651
56,INEQ5_m_W54,Overall,Overall,[0.23478212 0.25961528 0.32318062 0.18242198],0.01338815042222269
57,WORRY2d_W54,Overall,Overall,[0.2216972  0.17289643 0.35743054 0.15473316 0.09324267],0.009290770186302403
58,DEBTa_W54,Overall,Overall,[0.53114141 0.46885859],0.014333500439020262
59,FINANCEc_W54,Overall,Overall,[0.35586132 0.64413868],0.01885605497008949
60,ECON5_i_W54,Overall,Overall,[0.14443529 0.16744314 0.24983208 0.22682515 0.21146434],0.01592855263226764
61,ECON3_h_W54,Overall,Overall,[0.48134419 0.39842795 0.09374194 0.02648592],0.006757520012153418
62,ECON3_e_W54,Overall,Overall,[0.27154598 0.46920365 0.20201978 0.05723058],0.009362115817301857
63,ECIMPf_W54,Overall,Overall,[0.82989891 0.03287554 0.13722555],0.009341805054776735
64,ECON4_i_W54,Overall,Overall,[0.34832318 0.40490605 0.19608818 0.05068259],0.007162603277230401
65,WORRY2c_W54,Overall,Overall,[0.24822085 0.16081373 0.28056356 0.18565082 0.12475104],0.008787481935968096
66,GOVPRIORITYd_W54,Overall,Overall,[0.48876272 0.27912646 0.15726438 0.07484644],0.005166283671924001
67,ECON3_f_W54,Overall,Overall,[0.2350499  0.40342094 0.28643273 0.07509642],0.006952759025113653
68,INEQ10_W54,Overall,Overall,[0.70157528 0.29842472],0.028173115993944647
69,ECON4_d_W54,Overall,Overall,[0.43434916 0.30540097 0.20639269 0.05385718],0.0037014437366146703
70,INEQ8_e_W54,Overall,Overall,[0.5638586  0.35157319 0.06009596 0.02447225],0.008692312810426941
71,INEQ5_b_W54,Overall,Overall,[0.29692714 0.42530241 0.22593113 0.05183933],0.01793786312849698
72,ECON5_c_W54,Overall,Overall,[0.09629713 0.22549753 0.31041527 0.27071142 0.09707866],0.00954542697659119
73,ECON5_d_W54,Overall,Overall,[0.10722008 0.16175169 0.14292535 0.50649474 0.08160814],0.010619802250086744
74,FIN_SITFUT_W54,Overall,Overall,[0.63970296 0.36029704],0.010063427917915715
75,ECON4_g_W54,Overall,Overall,[0.16335859 0.22970008 0.3879888  0.21895252],0.013616343212331563
76,ECON3_g_W54,Overall,Overall,[0.32362738 0.34752107 0.24688    0.08197155],0.014528693349873023
77,INEQ8_d_W54,Overall,Overall,[0.41127742 0.26615929 0.18021839 0.1423449 ],0.006676809152258009
78,INEQ11_W54,Overall,Overall,[0.0971805 0.9028195],0.017690966496886715
79,WORRY2e_W54,Overall,Overall,[0.26532289 0.18846548 0.3258885  0.12001018 0.10031295],0.017939019710043136
80,WORRY2a_W54,Overall,Overall,[0.24715475 0.16409401 0.265729   0.15680053 0.1662217 ],0.009847710442088863
81,ECON5_e_W54,Overall,Overall,[0.08264414 0.185008   0.28178986 0.34442068 0.10613732],0.011670830641707628
82,FIN_SITCOMM_W54,Overall,Overall,[0.22309041 0.45452859 0.262761   0.05962001],0.0037816809153089683
83,GOVPRIORITYa_W54,Overall,Overall,[0.71756268 0.21922897 0.04060823 0.02260012],0.002834448449621447
84,INEQ8_f_W54,Overall,Overall,[0.45119483 0.29418116 0.15536942 0.09925459],0.00759652608571985
85,INEQ8_b_W54,Overall,Overall,[0.38840784 0.27592746 0.18045696 0.15520774],0.006878845844321777
86,BENEFITSb_W54,Overall,Overall,[0.22656474 0.77343526],0.012039691649765098
87,POOREASY_W53,Overall,Overall,[0.48321437 0.51678563],0.03248765276200997
88,WORRY2b_W54,Overall,Overall,[0.12145524 0.08160223 0.29518387 0.29235114 0.20940753],0.01016731311791081
89,GOVRESP_f_W54,Overall,Overall,[0.72933 0.27067],0.004958513678278181
90,ECON3_a_W54,Overall,Overall,[0.45198509 0.39409096 0.12731892 0.02660503],0.006082340925078814
91,JOBTRAIN_W54,Overall,Overall,[0.52360299 0.30609628 0.17030073],0.01803550083215348
92,ECON5_k_W54,Overall,Overall,[0.17869772 0.32563393 0.21343418 0.09242601 0.18980816],0.012924604487111864
93,FINANCEb_W54,Overall,Overall,[0.56223892 0.43776108],0.019410750762194645
94,ECON4_h_W54,Overall,Overall,[0.50841569 0.29826837 0.13027426 0.06304168],0.006420979794037751
95,FINANCEa_W54,Overall,Overall,[0.70438699 0.29561301],0.017672520445678543
96,ECON4_c_W54,Overall,Overall,[0.44840947 0.34891216 0.16559461 0.03708376],0.004178875622364864
97,INEQ2_W54,Overall,Overall,[0.70374148 0.29625852],0.006712663107515182
98,ECON5_h_W54,Overall,Overall,[0.13378521 0.17063555 0.23320056 0.25769905 0.20467963],0.014813832088924509
99,INEQ6_W54,Overall,Overall,[0.50928698 0.37446834 0.10401104 0.01223365],0.0021583857849225346
100,INEQ5_l_W54,Overall,Overall,[0.28307592 0.25731531 0.30767532 0.15193345],0.008229595051888543
101,INEQ5_h_W54,Overall,Overall,[0.42541969 0.36232314 0.161085   0.05117217],0.010313081915930885
102,ECON5_f_W54,Overall,Overall,[0.10638154 0.17661932 0.31150481 0.3034642  0.10203012],0.014035391095526557
103,ECON5_j_W54,Overall,Overall,[0.08686493 0.14931332 0.3033254  0.3201452  0.14035117],0.010299803717568303
104,INEQ8_i_W54,Overall,Overall,[0.30539882 0.30734649 0.24898703 0.13826766],0.00865405617954648
105,DEBTe_W54,Overall,Overall,[0.29515554 0.70484446],0.014156179197816457
106,INEQ4_d_W54,Overall,Overall,[0.18712727 0.4318358  0.38103693 0.        ],0.006705968414130439
107,INEQ8_a_W54,Overall,Overall,[0.3915671  0.27925613 0.20407254 0.12510424],0.005018138278437367
108,GOVPRIORITYc_W54,Overall,Overall,[0.42888565 0.37001517 0.13708222 0.06401696],0.009790536640620424
109,ECON5_g_W54,Overall,Overall,[0.21563901 0.24918175 0.16555615 0.07581138 0.29381172],0.015620167073717633
110,ECONFAIR_W53,Overall,Overall,[0.70494468 0.29505532],0.010105169946720303
111,ECON1B_W54,Overall,Overall,[0.20143616 0.31874231 0.47982154],0.004012126065250769
112,INEQ8_h_W54,Overall,Overall,[0.29546592 0.23736415 0.3143908  0.15277914],0.009072847435972364
113,GOVPRIORITYe_W54,Overall,Overall,[0.6559813  0.27001826 0.06563109 0.00836935],0.004282579633744466
114,GOVRESP_c_W54,Overall,Overall,[0.80888992 0.19111008],0.005440255023959425
115,INEQ5_c_W54,Overall,Overall,[0.30985361 0.43949737 0.20926186 0.04138716],0.018763962469586216
0,DEBTb_W54,CREGION,Midwest,[0.43241566 0.56758434],0.01461624245564584
1,DEBTb_W54,CREGION,Northeast,[0.40046532 0.59953468],0.015167602819260852
2,DEBTb_W54,CREGION,South,[0.4119263 0.5880737],0.01725210699117222
3,DEBTb_W54,CREGION,West,[0.36930505 0.63069495],0.01800964848555048
4,INEQ4_a_W54,CREGION,Midwest,[0.65685967 0.28052319 0.06261714 0.        ],0.0025802257164751225
5,INEQ4_a_W54,CREGION,Northeast,[0.68158622 0.27785914 0.04055464 0.        ],0.004136099360131706
6,INEQ4_a_W54,CREGION,South,[0.67894123 0.26903851 0.05202026 0.        ],0.0007115756904094146
7,INEQ4_a_W54,CREGION,West,[0.67709177 0.27575252 0.04715571 0.        ],0.006403294395870253
8,WORKHARD_W53,CREGION,Midwest,[0.60944534 0.39055466],0.00400879995527743
9,WORKHARD_W53,CREGION,Northeast,[0.56622554 0.43377446],0.004625405592664468
10,WORKHARD_W53,CREGION,South,[0.62759264 0.37240736],0.008694930792397698
11,WORKHARD_W53,CREGION,West,[0.58055086 0.41944914],0.005243275647500355
12,INEQ4_e_W54,CREGION,Midwest,[0.49838443 0.38664548 0.11497009 0.        ],0.003464981849750928
13,INEQ4_e_W54,CREGION,Northeast,[0.50242429 0.38633231 0.1112434  0.        ],0.0036882670906873494
14,INEQ4_e_W54,CREGION,South,[0.46818006 0.4015759  0.13024404 0.        ],0.00169989082793061
15,INEQ4_e_W54,CREGION,West,[0.51896364 0.35636437 0.12467199 0.        ],0.004073594861196808
16,INEQ3_W54,CREGION,Midwest,[0.2053209  0.65392409 0.14075501],0.008371064715689665
17,INEQ3_W54,CREGION,Northeast,[0.1961965  0.68022262 0.12358088],0.01048537349808726
18,INEQ3_W54,CREGION,South,[0.18646097 0.67218122 0.14135781],0.009840580696895203
19,INEQ3_W54,CREGION,West,[0.16874685 0.69333733 0.13791581],0.0032024147621492294
20,DEBTc_W54,CREGION,Midwest,[0.21346079 0.78653921],0.009855654647341729
21,DEBTc_W54,CREGION,Northeast,[0.2479939 0.7520061],0.012284589615900609
22,DEBTc_W54,CREGION,South,[0.22754458 0.77245542],0.01403050704300605
23,DEBTc_W54,CREGION,West,[0.22840721 0.77159279],0.016211760801695084
24,INEQ1_W54,CREGION,Midwest,[0.61487399 0.13499489 0.25013113],0.018864191389662343
25,INEQ1_W54,CREGION,Northeast,[0.64906821 0.13717142 0.21376037],0.02774651851910988
26,INEQ1_W54,CREGION,South,[0.58716752 0.15159561 0.26123687],0.029070403931487025
27,INEQ1_W54,CREGION,West,[0.67212056 0.10976083 0.21811861],0.03155696599505655
28,GOVRESP_d_W54,CREGION,Midwest,[0.30760059 0.69239941],0.004405667875685108
29,GOVRESP_d_W54,CREGION,Northeast,[0.38284105 0.61715895],0.006118768443181484
30,GOVRESP_d_W54,CREGION,South,[0.36063483 0.63936517],0.006287960117757178
31,GOVRESP_d_W54,CREGION,West,[0.37908204 0.62091796],0.007204515713310597
32,INEQ4_b_W54,CREGION,Midwest,[0.49918528 0.44120144 0.05961328 0.        ],0.004626303258351368
33,INEQ4_b_W54,CREGION,Northeast,[0.52031055 0.42613542 0.05355402 0.        ],0.004486577766415845
34,INEQ4_b_W54,CREGION,South,[0.57406526 0.36252877 0.06340596 0.        ],0.007171164036571776
35,INEQ4_b_W54,CREGION,West,[0.52900801 0.42436035 0.04663163 0.        ],0.005882654985781454
36,ECIMPa_W54,CREGION,Midwest,[0.86785162 0.03614608 0.09600229],0.007048790051488423
37,ECIMPa_W54,CREGION,Northeast,[0.81182001 0.06847366 0.11970634],0.004515482825862005
38,ECIMPa_W54,CREGION,South,[0.84919646 0.05355817 0.09724537],0.008967595265371026
39,ECIMPa_W54,CREGION,West,[0.8503054  0.03497693 0.11471767],0.013750713850613105
40,INEQ5_f_W54,CREGION,Midwest,[0.31836027 0.32452442 0.23808053 0.11903478],0.008222686024892062
41,INEQ5_f_W54,CREGION,Northeast,[0.31451465 0.31948701 0.25452616 0.11147218],0.024848628602559705
42,INEQ5_f_W54,CREGION,South,[0.38448179 0.32112622 0.19057174 0.10382026],0.015648444548923602
43,INEQ5_f_W54,CREGION,West,[0.3240149  0.32621403 0.22781436 0.12195671],0.002155649697342823
44,INEQ7_W54,CREGION,Midwest,[0.407292   0.41915092 0.15866933 0.01488774],0.005778943099255307
45,INEQ7_W54,CREGION,Northeast,[0.44938271 0.39589724 0.13514909 0.01957096],0.00490238587525822
46,INEQ7_W54,CREGION,South,[0.44933569 0.39110325 0.13632449 0.02323657],0.007316012947752061
47,INEQ7_W54,CREGION,West,[0.43966048 0.4075392  0.12915066 0.02364965],0.0018181307068784913
48,FIN_SIT_W54,CREGION,Midwest,[0.29635454 0.43463398 0.19825285 0.07075863],0.003767203734745649
49,FIN_SIT_W54,CREGION,Northeast,[0.30082318 0.42500049 0.20352567 0.07065066],0.0024041612843813585
50,FIN_SIT_W54,CREGION,South,[0.28170335 0.39278596 0.24635097 0.07915973],0.0008754018469598131
51,FIN_SIT_W54,CREGION,West,[0.30539082 0.42862    0.21102973 0.05495945],0.003376880827813897
52,GOVRESP_g_W54,CREGION,Midwest,[0.61756024 0.38243976],0.005064609307051401
53,GOVRESP_g_W54,CREGION,Northeast,[0.64061449 0.35938551],0.005843194218333001
54,GOVRESP_g_W54,CREGION,South,[0.64593741 0.35406259],0.009859885728467703
55,GOVRESP_g_W54,CREGION,West,[0.66167069 0.33832931],0.004063698943225525
56,ECON3_c_W54,CREGION,Midwest,[0.3659474  0.46823222 0.14416802 0.02165237],0.00986917436374766
57,ECON3_c_W54,CREGION,Northeast,[0.373774   0.42777414 0.15688744 0.04156442],0.006719537284072456
58,ECON3_c_W54,CREGION,South,[0.36744966 0.44082575 0.14816293 0.04356165],0.004663846389613851
59,ECON3_c_W54,CREGION,West,[0.37097185 0.47180936 0.13932304 0.01789575],0.0033341060373390393
60,FIN_SITMOST_W54,CREGION,Midwest,[0.03961741 0.40349195 0.47692003 0.07997062],0.007680782305843118
61,FIN_SITMOST_W54,CREGION,Northeast,[0.04453651 0.35267468 0.50915175 0.09363706],0.010300326096104822
62,FIN_SITMOST_W54,CREGION,South,[0.07066597 0.38166019 0.45557264 0.09210121],0.005290600282441401
63,FIN_SITMOST_W54,CREGION,West,[0.0338238  0.3953953  0.46625225 0.10452864],0.002148851016506786
64,ECIMPe_W54,CREGION,Midwest,[0.04664747 0.71962947 0.23372305],0.005474458840222991
65,ECIMPe_W54,CREGION,Northeast,[0.02758766 0.74380585 0.22860649],0.00484409388369598
66,ECIMPe_W54,CREGION,South,[0.04304473 0.73838467 0.2185706 ],0.013607385366827374
67,ECIMPe_W54,CREGION,West,[0.02254286 0.74750607 0.22995107],0.0054396695825844645
68,ECON3_b_W54,CREGION,Midwest,[0.23889162 0.48009612 0.20680539 0.07420687],0.01138196378447343
69,ECON3_b_W54,CREGION,Northeast,[0.25094903 0.45904254 0.21635005 0.07365839],0.010439317904029067
70,ECON3_b_W54,CREGION,South,[0.25522188 0.43737631 0.21836652 0.08903529],0.014203856140216704
71,ECON3_b_W54,CREGION,West,[0.24903613 0.4496261  0.23064346 0.07069431],0.0103375076104641
72,GOVRESP_a_W54,CREGION,Midwest,[0.52538078 0.47461922],0.010241847819957434
73,GOVRESP_a_W54,CREGION,Northeast,[0.60468756 0.39531244],0.003819790326401817
74,GOVRESP_a_W54,CREGION,South,[0.55397442 0.44602558],0.008449059151935313
75,GOVRESP_a_W54,CREGION,West,[0.58045069 0.41954931],0.005015801311198624
76,GOVPRIORITYf_W54,CREGION,Midwest,[0.54658344 0.32278275 0.10097849 0.02965532],0.003762811384721226
77,GOVPRIORITYf_W54,CREGION,Northeast,[0.64661698 0.24349253 0.07336683 0.03652366],0.003577989426732465
78,GOVPRIORITYf_W54,CREGION,South,[0.59383448 0.27355293 0.10088143 0.03173117],0.007423026407926499
79,GOVPRIORITYf_W54,CREGION,West,[0.56553758 0.30021471 0.08991276 0.04433494],0.008388860926930669
80,ECIMPb_W54,CREGION,Midwest,[0.64182963 0.06349368 0.29467669],0.013169744884496737
81,ECIMPb_W54,CREGION,Northeast,[0.6113338  0.08174386 0.30692234],0.014547867430053806
82,ECIMPb_W54,CREGION,South,[0.59008715 0.10240587 0.30750698],0.014713872560298118
83,ECIMPb_W54,CREGION,West,[0.64941729 0.04254495 0.30803775],0.014175529492272845
84,BENEFITSa_W54,CREGION,Midwest,[0.11457405 0.88542595],0.008135696018042057
85,BENEFITSa_W54,CREGION,Northeast,[0.15514293 0.84485707],0.012499176694122543
86,BENEFITSa_W54,CREGION,South,[0.16780891 0.83219109],0.009065401397969332
87,BENEFITSa_W54,CREGION,West,[0.12813545 0.87186455],0.016616841757638466
88,ECON3_d_W54,CREGION,Midwest,[0.44262095 0.31421214 0.17472119 0.06844572],0.009631562645684566
89,ECON3_d_W54,CREGION,Northeast,[0.4519349  0.29518982 0.17743355 0.07544173],0.007346422342248111
90,ECON3_d_W54,CREGION,South,[0.4233217  0.29591813 0.19136966 0.08939051],0.00830343147739719
91,ECON3_d_W54,CREGION,West,[0.42031954 0.30813075 0.20680133 0.06474838],0.008943859006714086
92,INEQ5_d_W54,CREGION,Midwest,[0.11334604 0.30241701 0.30444292 0.27979404],0.009826048372304901
93,INEQ5_d_W54,CREGION,Northeast,[0.14850494 0.26161736 0.3178709  0.27200679],0.01479453125713313
94,INEQ5_d_W54,CREGION,South,[0.17599651 0.31630572 0.307198   0.20049976],0.01715579431174227
95,INEQ5_d_W54,CREGION,West,[0.14048791 0.28407427 0.29016527 0.28527256],0.011765604773548584
96,DEBTd_W54,CREGION,Midwest,[0.45861615 0.54138385],0.012544647677655344
97,DEBTd_W54,CREGION,Northeast,[0.44177536 0.55822464],0.012004542743827026
98,DEBTd_W54,CREGION,South,[0.39514422 0.60485578],0.016274817369173994
99,DEBTd_W54,CREGION,West,[0.40104618 0.59895382],0.019929470105301363
100,ECON3_i_W54,CREGION,Midwest,[0.34222986 0.41258023 0.20697213 0.03821778],0.01246016996453477
101,ECON3_i_W54,CREGION,Northeast,[0.41635249 0.37004896 0.1683744  0.04522415],0.007660428743162896
102,ECON3_i_W54,CREGION,South,[0.35075569 0.41115419 0.18217657 0.05591355],0.012182739017515152
103,ECON3_i_W54,CREGION,West,[0.35806468 0.40621459 0.18735513 0.0483656 ],0.004770451853519764
104,ECON1_W54,CREGION,Midwest,[0.09468037 0.4972481  0.34306747 0.06500405],0.0021240338240011854
105,ECON1_W54,CREGION,Northeast,[0.10169052 0.45584512 0.35354876 0.08891559],0.0018665392870413642
106,ECON1_W54,CREGION,South,[0.11747217 0.44218417 0.35002393 0.09031973],0.002008722352317476
107,ECON1_W54,CREGION,West,[0.09494266 0.45170196 0.37127367 0.08208171],0.0015531138024575467
108,INEQ8_j_W54,CREGION,Midwest,[0.25286567 0.30605825 0.27824014 0.16283594],0.015808905271083227
109,INEQ8_j_W54,CREGION,Northeast,[0.27143274 0.35242637 0.26963191 0.10650897],0.0066075723423453915
110,INEQ8_j_W54,CREGION,South,[0.26452699 0.30904948 0.29384106 0.13258247],0.01845014313089137
111,INEQ8_j_W54,CREGION,West,[0.27825663 0.32500513 0.24697902 0.14975922],0.006010771628156864
112,INEQ5_e_W54,CREGION,Midwest,[0.34526148 0.35609258 0.18926122 0.10938471],0.018983538163040665
113,INEQ5_e_W54,CREGION,Northeast,[0.41689854 0.29055097 0.20535708 0.08719342],0.017354126842176958
114,INEQ5_e_W54,CREGION,South,[0.35669939 0.32113554 0.21272478 0.10944029],0.014427973246340214
115,INEQ5_e_W54,CREGION,West,[0.40680446 0.29790708 0.17004828 0.12524019],0.00823019597038987
116,INEQ5_k_W54,CREGION,Midwest,[0.28566776 0.32876065 0.25525359 0.13031799],0.00567746117410471
117,INEQ5_k_W54,CREGION,Northeast,[0.34128416 0.31698892 0.23218881 0.1095381 ],0.022555243539910536
118,INEQ5_k_W54,CREGION,South,[0.34084691 0.28321344 0.23958439 0.13635526],0.015569110589913157
119,INEQ5_k_W54,CREGION,West,[0.30965093 0.30485579 0.24931594 0.13617733],0.01027127603913601
120,GOVRESP_h_W54,CREGION,Midwest,[0.27118773 0.72881227],0.004775802408429714
121,GOVRESP_h_W54,CREGION,Northeast,[0.30927937 0.69072063],0.008751493344460487
122,GOVRESP_h_W54,CREGION,South,[0.26891786 0.73108214],0.008882551855725035
123,GOVRESP_h_W54,CREGION,West,[0.28408155 0.71591845],0.005806158464240195
124,ECON4_b_W54,CREGION,Midwest,[0.16015323 0.28314988 0.35695088 0.19974601],0.005021040641287439
125,ECON4_b_W54,CREGION,Northeast,[0.17825341 0.30052888 0.31928237 0.20193534],0.007321342611029937
126,ECON4_b_W54,CREGION,South,[0.1725265  0.2645356  0.34207736 0.22086054],0.013629975098548746
127,ECON4_b_W54,CREGION,West,[0.12734215 0.3031775  0.33263136 0.23684899],0.006114237937846966
128,ECON4_f_W54,CREGION,Midwest,[0.26706721 0.37421958 0.27970504 0.07900817],0.001068589484208051
129,ECON4_f_W54,CREGION,Northeast,[0.25673851 0.35576683 0.25531374 0.13218092],0.0005000990872263624
130,ECON4_f_W54,CREGION,South,[0.31854711 0.32665725 0.26567522 0.08912042],0.009508406925481118
131,ECON4_f_W54,CREGION,West,[0.30750244 0.36563544 0.23766068 0.08920145],0.004237018827261188
132,ECIMPi_W54,CREGION,Midwest,[0.04459008 0.71492472 0.2404852 ],0.00969292236812194
133,ECIMPi_W54,CREGION,Northeast,[0.06373373 0.74303996 0.19322631],0.010786473470539643
134,ECIMPi_W54,CREGION,South,[0.06076093 0.68878377 0.2504553 ],0.010068308042676766
135,ECIMPi_W54,CREGION,West,[0.03014538 0.76295037 0.20690425],0.005740010999808905
136,INEQ5_g_W54,CREGION,Midwest,[0.4473471  0.33794817 0.15841471 0.05629003],0.01564482150019089
137,INEQ5_g_W54,CREGION,Northeast,[0.52843634 0.32538003 0.10858655 0.03759708],0.008646719923511277
138,INEQ5_g_W54,CREGION,South,[0.41540924 0.36643238 0.15906286 0.05909552],0.019243047315814665
139,INEQ5_g_W54,CREGION,West,[0.45668442 0.36365543 0.13122137 0.04843878],0.0049064330045919795
140,ECIMPc_W54,CREGION,Midwest,[0.33297416 0.35876963 0.30825621],0.020598737196957012
141,ECIMPc_W54,CREGION,Northeast,[0.30245249 0.38242259 0.31512491],0.01114709285679468
142,ECIMPc_W54,CREGION,South,[0.30788758 0.35778133 0.33433109],0.025718295337708832
143,ECIMPc_W54,CREGION,West,[0.30597605 0.37464513 0.31937882],0.019090369217544492
144,INEQ5_a_W54,CREGION,Midwest,[0.46453675 0.3766196  0.12584751 0.03299613],0.014282941002420207
145,INEQ5_a_W54,CREGION,Northeast,[0.44664367 0.38804984 0.1268898  0.03841669],0.017648436033438263
146,INEQ5_a_W54,CREGION,South,[0.45630245 0.383261   0.12543132 0.03500524],0.008363981904910231
147,INEQ5_a_W54,CREGION,West,[0.45914005 0.34488964 0.13777564 0.05819466],0.0052625225431243835
148,GOVRESP_e_W54,CREGION,Midwest,[0.56409768 0.43590232],0.006467680675722663
149,GOVRESP_e_W54,CREGION,Northeast,[0.61858394 0.38141606],0.006698989056124455
150,GOVRESP_e_W54,CREGION,South,[0.60693113 0.39306887],0.01048808253016425
151,GOVRESP_e_W54,CREGION,West,[0.59651761 0.40348239],0.006323345229975717
152,INEQ5_j_W54,CREGION,Midwest,[0.4023246  0.4321811  0.14632893 0.01916538],0.003726503404091236
153,INEQ5_j_W54,CREGION,Northeast,[0.46264517 0.40335962 0.11642843 0.01756678],0.003572220335003271
154,INEQ5_j_W54,CREGION,South,[0.45425389 0.376313   0.11919148 0.05024162],0.013346105499508031
