,qkey,attribute,group,D_H,R_H
23,GAP21Q14_W82,Overall,Overall,[0.05478682 0.28714938 0.4524909  0.20557291],0.0009468056433810789
24,GAP21Q4_f_W82,Overall,Overall,[0.12457372 0.50661262 0.26753242 0.10128125],0.04067294263736793
25,GAP21Q20_W82,Overall,Overall,[0.86930991 0.13069009],0.014234170637928631
26,GAP21Q13_b_W82,Overall,Overall,[0.29740536 0.4633891  0.20383687 0.03536867],0.006350907766821749
27,GAP21Q38_b_W82,Overall,Overall,[0.32564418 0.35607017 0.21633609 0.10194956],0.014183063166738227
28,GAP21Q5_b_W82,Overall,Overall,[0.64076418 0.35923582],0.013586272815015041
29,GAP21Q15_f_W82,Overall,Overall,[0.29359295 0.39345451 0.24383884 0.04705495 0.02205874],0.010732151526389629
30,GAP21Q4_d_W82,Overall,Overall,[0.08680772 0.55654113 0.26721906 0.0894321 ],0.03698149578024291
31,GAP21Q29_W82,Overall,Overall,[0.10644582 0.7893     0.10425418],0.01267285902246659
32,GAP21Q26_d_W82,Overall,Overall,[0.0654109  0.58942415 0.25618303 0.08898193],0.055188548175688384
33,GAP21Q33_c_W82,Overall,Overall,[0.30628608 0.48451398 0.20919994],0.0121779620313111
34,GAP21Q7_a_W82,Overall,Overall,[0.06868792 0.34905388 0.32809879 0.25415941],0.00580749539536447
35,GAP21Q43_c_W82,Overall,Overall,[0.5103426  0.34807738 0.12104571 0.0205343 ],0.018909282799910214
36,GAP21Q6_W82,Overall,Overall,[0.1952286  0.72689048 0.07788091],0.010145692230560456
37,GAP21Q21_a_W82,Overall,Overall,[0.53864947 0.35724431 0.09392818 0.01017804],0.0041836478523226295
38,GAP21Q34_f_W82,Overall,Overall,[0.19392937 0.34534531 0.19782948 0.26289583],0.00864061565680906
39,GAP21Q19_a_W82,Overall,Overall,[0.31006692 0.29488211 0.16133599 0.23371499],0.01068661585993595
40,GAP21Q21_e_W82,Overall,Overall,[0.12653966 0.35984261 0.4760387  0.03757903],0.00308368967867923
41,GAP21Q17_W82,Overall,Overall,[0.13936384 0.51814733 0.30707142 0.03541741],0.004134620777052948
42,GAP21Q15_d_W82,Overall,Overall,[0.44807437 0.34866287 0.16946046 0.03017025 0.00363205],0.011429133757742838
43,GAP21Q34_d_W82,Overall,Overall,[0.2618595  0.3412474  0.19147097 0.20542213],0.01142079970994388
44,GAP21Q33_t_W82,Overall,Overall,[0.40333336 0.50058934 0.0960773 ],0.017898149051019368
45,GAP21Q46_W82,Overall,Overall,[0.80961705 0.19038295],0.01472691101621626
46,GAP21Q25_W82,Overall,Overall,[0.30025556 0.44330213 0.14798805 0.10845426],0.006689840014366522
47,GAP21Q1_W82,Overall,Overall,[0.02682002 0.25671176 0.52188255 0.19458567],0.00014185979982035002
48,GAP21Q12_W82,Overall,Overall,[0.10731993 0.44591979 0.36021943 0.08654085],0.0047702143655796395
49,GAP21Q21_b_W82,Overall,Overall,[0.12519677 0.3060404  0.47819728 0.09056556],0.0058068199615381845
50,GAP21Q33_q_W82,Overall,Overall,[0.43401546 0.49828505 0.06769949],0.02157186782056241
51,GAP21Q41_W82,Overall,Overall,[0.01238501 0.33141395 0.51211028 0.14409076],0.018584588324411382
52,GAP21Q47_W82,Overall,Overall,[0.21777537 0.34225812 0.25950597 0.18046054],0.02003422057609498
53,GAP21Q15_a_W82,Overall,Overall,[0.06870116 0.23813068 0.30111047 0.32044291 0.07161478],0.008920174634540654
54,GAP21Q31_W82,Overall,Overall,[0.50331362 0.36690842 0.09304629 0.03673167],0.004627731552223427
55,GAP21Q43_d_W82,Overall,Overall,[0.28898971 0.47530217 0.20448921 0.0312189 ],0.03415237702722487
56,GAP21Q15_e_W82,Overall,Overall,[0.15797648 0.48467504 0.28426728 0.06668879 0.00639241],0.00964186539569109
57,GAP21Q7_d_W82,Overall,Overall,[0.09779445 0.46891462 0.2570308  0.17626012],0.024344047764685555
58,GAP21Q7_e_W82,Overall,Overall,[0.11869928 0.63203655 0.20848    0.04078417],0.04665759387702109
59,GAP21Q43_a_W82,Overall,Overall,[0.53537551 0.31264657 0.13667106 0.01530685],0.015581336203270908
60,GAP21Q43_f_W82,Overall,Overall,[0.52802763 0.34756686 0.10457791 0.0198276 ],0.02077174010946266
61,GAP21Q43_b_W82,Overall,Overall,[0.4445603  0.43139305 0.10115669 0.02288995],0.022656016136314284
62,GAP21Q11_W82,Overall,Overall,[0.37205752 0.62794248],0.0150120077421959
63,GAP21Q33_s_W82,Overall,Overall,[0.22197019 0.39589319 0.38213662],0.015256839414362913
64,GAP21Q43_g_W82,Overall,Overall,[0.47513855 0.37354137 0.11909741 0.03222267],0.01968128829367553
65,GAP21Q13_c_W82,Overall,Overall,[0.42577121 0.43611337 0.11925725 0.01885818],0.005531026247761562
66,GAP21Q33_o_W82,Overall,Overall,[0.55864399 0.41024459 0.03111142],0.014034145770987671
67,GAP21Q10_W82,Overall,Overall,[0.56792088 0.2611335  0.17094562],0.0075435440245363965
68,GAP21Q33_d_W82,Overall,Overall,[0.29398948 0.58555932 0.1204512 ],0.013280240813748184
69,GAP21Q33_j_W82,Overall,Overall,[0.43909058 0.38123209 0.17967733],0.005690396374969943
70,GAP21Q5_a_W82,Overall,Overall,[0.086479 0.913521],0.01889759997976917
71,GAP21Q33_l_W82,Overall,Overall,[0.34084003 0.56919515 0.08996482],0.010003226627291115
72,GAP21Q34_e_W82,Overall,Overall,[0.37935564 0.29567873 0.14529385 0.17967177],0.008724246839446996
73,GAP21Q24_W82,Overall,Overall,[0.27748278 0.33031664 0.21880805 0.17339253],0.010798852034725553
74,GAP21Q15_c_W82,Overall,Overall,[0.12177986 0.38994821 0.32304751 0.14258794 0.02263647],0.00811310684970229
75,GAP21Q18_W82,Overall,Overall,[0.73110227 0.26889773],0.04268280843689029
76,GAP21Q26_c_W82,Overall,Overall,[0.01651767 0.16246769 0.35239632 0.46861832],0.04399528860024204
77,GAP21Q2_W82,Overall,Overall,[0.31868167 0.68131833],0.007845043422921097
78,GAP21Q22_W82,Overall,Overall,[0.41004197 0.58995803],0.007244708315066919
79,GAP21Q34_c_W82,Overall,Overall,[0.29149165 0.30423071 0.16871872 0.23555892],0.008897229782176778
80,GAP21Q7_b_W82,Overall,Overall,[0.12646075 0.32301653 0.265574   0.28494871],0.03280524711656098
81,GAP21Q33_a_W82,Overall,Overall,[0.64679029 0.32207395 0.03113576],0.008269457327379727
82,GAP21Q7_c_W82,Overall,Overall,[0.06937921 0.55970039 0.29894359 0.07197681],0.037044965022642026
83,GAP21Q42_W82,Overall,Overall,[0.45743886 0.54256114],0.030790194877743537
84,GAP21Q19_b_W82,Overall,Overall,[0.01698887 0.13386311 0.40395455 0.44519346],0.025454383904162794
85,GAP21Q19_c_W82,Overall,Overall,[0.02254979 0.14415091 0.37054798 0.46275132],0.02223333197846823
86,GAP21Q21_d_W82,Overall,Overall,[0.26109535 0.44895142 0.27267194 0.01728129],0.003500423846174312
87,GAP21Q33_m_W82,Overall,Overall,[0.72376701 0.2430628  0.03317018],0.012576874466423492
88,GAP21Q4_c_W82,Overall,Overall,[0.12758136 0.58181573 0.22722031 0.06338261],0.03863201806050618
89,GAP21Q9_W82,Overall,Overall,[0.10408943 0.89591057],0.018356326655849638
90,GAP21Q30_W82,Overall,Overall,[0.37531398 0.62468602],0.005488436099430631
91,GAP21Q33_k_W82,Overall,Overall,[0.40517177 0.54985921 0.04496902],0.012446144945580271
92,GAP21Q38_a_W82,Overall,Overall,[0.30528266 0.41722745 0.20524906 0.07224084],0.022830823978305204
93,GAP21Q40_W82,Overall,Overall,[0.09531045 0.55520019 0.34948936],0.017712593871878093
94,GAP21Q23_W82,Overall,Overall,[0.4222471  0.31927582 0.21443769 0.04403939],0.006864999790064552
95,GAP21Q33_g_W82,Overall,Overall,[0.3839545  0.44634878 0.16969673],0.007548106052373156
96,GAP21Q27_W82,Overall,Overall,[0.3339767  0.34598049 0.32004282],0.032327113249526036
97,GAP21Q33_i_W82,Overall,Overall,[0.48308231 0.3680126  0.14890509],0.011385703448906472
98,GAP21Q4_e_W82,Overall,Overall,[0.12559851 0.47972113 0.25255496 0.14212539],0.023143629231850142
99,GAP21Q37_W82,Overall,Overall,[0.49402683 0.50597317],0.014710485171454771
100,GAP21Q43_h_W82,Overall,Overall,[0.31819538 0.46953829 0.18208575 0.03018058],0.032987660333989276
101,GAP21Q4_a_W82,Overall,Overall,[0.32133855 0.44855844 0.18403895 0.04606406],0.008340249268729998
102,GAP21Q15_b_W82,Overall,Overall,[0.14582539 0.33384826 0.35346492 0.14029828 0.02656315],0.00940843557563508
103,GAP21Q33_h_W82,Overall,Overall,[0.48348961 0.44853336 0.06797703],0.012619436027502689
0,GAP21Q34_a_W82,CREGION,Midwest,[0.21687711 0.35801672 0.1990388  0.22606738],0.013180711671141935
1,GAP21Q34_a_W82,CREGION,Northeast,[0.28337215 0.351378   0.13961611 0.22563373],0.003533313360331333
2,GAP21Q34_a_W82,CREGION,South,[0.25975341 0.31172722 0.17956136 0.24895801],0.00836510321657033
3,GAP21Q34_a_W82,CREGION,West,[0.28969535 0.32426227 0.18366767 0.20237472],0.004176651041004211
4,GAP21Q43_e_W82,CREGION,Midwest,[0.62683126 0.29394703 0.0666987  0.01252301],0.012943638904295299
5,GAP21Q43_e_W82,CREGION,Northeast,[0.66363139 0.26104155 0.06211714 0.01320993],0.033918704549964485
6,GAP21Q43_e_W82,CREGION,South,[0.64367856 0.27303398 0.06591333 0.01737413],0.01742682802087931
7,GAP21Q43_e_W82,CREGION,West,[0.70056159 0.24656877 0.04813698 0.00473265],0.012043303945202432
8,GAP21Q33_b_W82,CREGION,Midwest,[0.74566923 0.23454849 0.01978229],0.009393169216880057
9,GAP21Q33_b_W82,CREGION,Northeast,[0.76773969 0.19734273 0.03491758],0.007131182241642812
10,GAP21Q33_b_W82,CREGION,South,[0.77802204 0.2055969  0.01638106],0.0037364576923745395
11,GAP21Q33_b_W82,CREGION,West,[0.7239933  0.25364534 0.02236137],0.001288470809097555
12,GAP21Q35_W82,CREGION,Midwest,[0.54249247 0.45750753],0.015914714647300793
13,GAP21Q35_W82,CREGION,Northeast,[0.57174274 0.42825726],0.011300141014767354
14,GAP21Q35_W82,CREGION,South,[0.49666633 0.50333367],0.01109081671931254
15,GAP21Q35_W82,CREGION,West,[0.59972527 0.40027473],0.015409241009279899
16,GAP21Q28_W82,CREGION,Midwest,[0.06439907 0.39186619 0.36442265 0.17931209],0.01020807249354656
17,GAP21Q28_W82,CREGION,Northeast,[0.06756904 0.41002751 0.38209865 0.1403048 ],0.007895951155879674
18,GAP21Q28_W82,CREGION,South,[0.08575352 0.34569637 0.38324937 0.18530074],0.021437861647616987
19,GAP21Q28_W82,CREGION,West,[0.06560292 0.42116939 0.35174138 0.16148632],0.011023071267576736
20,GAP21Q33_e_W82,CREGION,Midwest,[0.35565152 0.55826378 0.0860847 ],0.013623941769634235
21,GAP21Q33_e_W82,CREGION,Northeast,[0.41313111 0.48016132 0.10670757],0.021360725852056964
22,GAP21Q33_e_W82,CREGION,South,[0.43056579 0.50645075 0.06298346],0.010475230635597584
23,GAP21Q33_e_W82,CREGION,West,[0.46849077 0.43623219 0.09527704],0.0030741907064785585
24,GAP21Q34_b_W82,CREGION,Midwest,[0.24362103 0.34773109 0.18095285 0.22769504],0.009557265923705231
25,GAP21Q34_b_W82,CREGION,Northeast,[0.30525481 0.33561883 0.15718654 0.20193983],0.008600685185688442
26,GAP21Q34_b_W82,CREGION,South,[0.25859423 0.30633477 0.19196038 0.24311062],0.015369555657667304
27,GAP21Q34_b_W82,CREGION,West,[0.2608483  0.38791412 0.14962418 0.20161339],0.01268466919466299
28,GAP21Q33_r_W82,CREGION,Midwest,[0.27256768 0.60889793 0.11853438],0.026234994859862658
29,GAP21Q33_r_W82,CREGION,Northeast,[0.32832471 0.53649273 0.13518256],0.016290559325509046
30,GAP21Q33_r_W82,CREGION,South,[0.27857994 0.51785287 0.20356719],0.01628028175242091
31,GAP21Q33_r_W82,CREGION,West,[0.28886074 0.55835186 0.1527874 ],0.009833059264009745
32,GAP21Q21_c_W82,CREGION,Midwest,[0.11105964 0.3630901  0.50593672 0.01991354],0.004527997021124862
33,GAP21Q21_c_W82,CREGION,Northeast,[0.17223161 0.31296297 0.47271442 0.04209101],0.00911548263115975
34,GAP21Q21_c_W82,CREGION,South,[0.16967798 0.36503189 0.43358238 0.03170775],0.007324254325492943
35,GAP21Q21_c_W82,CREGION,West,[0.13059883 0.41636547 0.42353721 0.02949849],0.0025327587503880707
36,GAP21Q19_d_W82,CREGION,Midwest,[0.1530834  0.54574102 0.2130176  0.08815798],0.050016759210547525
37,GAP21Q19_d_W82,CREGION,Northeast,[0.26444618 0.4213717  0.20008763 0.11409449],0.029557021285816963
38,GAP21Q19_d_W82,CREGION,South,[0.15954452 0.41019373 0.32091488 0.10934688],0.03396960908038904
39,GAP21Q19_d_W82,CREGION,West,[0.22323347 0.46299096 0.24439924 0.06937633],0.026259204452251193
40,GAP21Q4_b_W82,CREGION,Midwest,[0.01292013 0.14603431 0.42593102 0.41511455],0.022405798703890797
41,GAP21Q4_b_W82,CREGION,Northeast,[0.00921863 0.18150533 0.38197143 0.42730461],0.04597291612596448
42,GAP21Q4_b_W82,CREGION,South,[0.0188918  0.25975424 0.3379117  0.38344226],0.015458150874304036
43,GAP21Q4_b_W82,CREGION,West,[0.00607815 0.16255023 0.4209646  0.41040702],0.02656648781029273
44,GAP21Q8_W82,CREGION,Midwest,[0.23752027 0.44717167 0.29083828 0.02446979],0.0
45,GAP21Q8_W82,CREGION,Northeast,[0.25959144 0.48251334 0.23342803 0.02446719],0.0
46,GAP21Q8_W82,CREGION,South,[0.27494431 0.45244882 0.24775414 0.02485273],0.0
47,GAP21Q8_W82,CREGION,West,[0.30689637 0.4521134  0.23198219 0.00900804],0.0
48,GAP21Q36_W82,CREGION,Midwest,[0.6803832 0.3196168],0.027395221197073997
49,GAP21Q36_W82,CREGION,Northeast,[0.66795593 0.33204407],0.015330345982744065
50,GAP21Q36_W82,CREGION,South,[0.59899019 0.40100981],0.021315823909036104
51,GAP21Q36_W82,CREGION,West,[0.70198355 0.29801645],0.02723116592729525
52,GAP21Q13_a_W82,CREGION,Midwest,[0.14883393 0.51171068 0.27994689 0.0595085 ],0.0011686875752643174
53,GAP21Q13_a_W82,CREGION,Northeast,[0.14100673 0.48794463 0.30351357 0.06753508],0.005559423469225768
54,GAP21Q13_a_W82,CREGION,South,[0.19429297 0.49781946 0.25678842 0.05109915],0.009346872304955796
55,GAP21Q13_a_W82,CREGION,West,[0.19730353 0.48503581 0.264836   0.05282467],0.002612739645945661
56,GAP21Q26_b_W82,CREGION,Midwest,[0.03897967 0.51698219 0.30421505 0.13982309],0.05487803142023993
57,GAP21Q26_b_W82,CREGION,Northeast,[0.05592142 0.51856561 0.30599626 0.11951671],0.06269795297185418
58,GAP21Q26_b_W82,CREGION,South,[0.05759956 0.47890058 0.29097854 0.17252132],0.03789952328399071
59,GAP21Q26_b_W82,CREGION,West,[0.02339992 0.48577995 0.33595219 0.15486793],0.05955464461325153
60,GAP21Q3_W82,CREGION,Midwest,[0.03489163 0.36097085 0.41290995 0.19122757],0.021369676540274544
61,GAP21Q3_W82,CREGION,Northeast,[0.06997446 0.36033697 0.3733463  0.19634227],0.0
62,GAP21Q3_W82,CREGION,South,[0.0506451  0.37972453 0.38725823 0.18237215],0.007033974216414812
63,GAP21Q3_W82,CREGION,West,[0.06247401 0.34359111 0.40167685 0.19225803],0.0015127347285892531
64,GAP21Q38_c_W82,CREGION,Midwest,[0.3153636  0.33864449 0.20692607 0.13906584],0.009226976749963815
65,GAP21Q38_c_W82,CREGION,Northeast,[0.40564874 0.2705228  0.18021761 0.14361085],0.015384955035693116
66,GAP21Q38_c_W82,CREGION,South,[0.30895912 0.319693   0.22540036 0.14594752],0.019830188626880584
67,GAP21Q38_c_W82,CREGION,West,[0.35045827 0.34439051 0.17544731 0.12970392],0.00820320022987789
68,GAP21Q33_n_W82,CREGION,Midwest,[0.41542551 0.50869914 0.07587535],0.008427454672236441
69,GAP21Q33_n_W82,CREGION,Northeast,[0.42380081 0.46273938 0.11345981],0.01841852222084952
70,GAP21Q33_n_W82,CREGION,South,[0.38113564 0.53219053 0.08667383],0.03954114639141504
71,GAP21Q33_n_W82,CREGION,West,[0.34784771 0.55221876 0.09993353],0.0017045845328382144
72,GAP21Q26_a_W82,CREGION,Midwest,[0.08271776 0.39711419 0.40733089 0.11283716],0.019151028296062966
73,GAP21Q26_a_W82,CREGION,Northeast,[0.09021325 0.3919682  0.3505602  0.16725835],0.02492449872848131
74,GAP21Q26_a_W82,CREGION,South,[0.09873145 0.42320343 0.32825598 0.14980914],0.022478036473163193
75,GAP21Q26_a_W82,CREGION,West,[0.05908182 0.36011898 0.39084365 0.18995555],0.014339932701252436
76,GAP21Q33_p_W82,CREGION,Midwest,[0.73460549 0.23143937 0.03395514],0.012778935360285007
77,GAP21Q33_p_W82,CREGION,Northeast,[0.74474432 0.2372815  0.01797418],0.006462251418829384
78,GAP21Q33_p_W82,CREGION,South,[0.74037632 0.23739209 0.02223158],0.024090064363120868
79,GAP21Q33_p_W82,CREGION,West,[0.63356996 0.35352678 0.01290326],0.0017045845328382144
80,GAP21Q33_f_W82,CREGION,Midwest,[0.16746201 0.58801547 0.24452251],0.020971520278873872
81,GAP21Q33_f_W82,CREGION,Northeast,[0.18455753 0.55144136 0.26400112],0.020044176877869878
82,GAP21Q33_f_W82,CREGION,South,[0.23531108 0.5860066  0.17868232],0.01077672118938765
83,GAP21Q33_f_W82,CREGION,West,[0.17391586 0.59453526 0.23154889],0.0008719282180349695
84,GAP21Q32_W82,CREGION,Midwest,[0.31357112 0.42216052 0.1210516  0.14321676],0.02170640647984239
85,GAP21Q32_W82,CREGION,Northeast,[0.34036044 0.41747693 0.11339591 0.12876672],0.0244504213116493
86,GAP21Q32_W82,CREGION,South,[0.29147849 0.36270688 0.1465827  0.19923194],0.028070464814444775
87,GAP21Q32_W82,CREGION,West,[0.3197882  0.4038251  0.13913769 0.13724901],0.018552619781093353
88,GAP21Q19_e_W82,CREGION,Midwest,[0.08230975 0.55485391 0.25784153 0.10499481],0.05042826492540132
89,GAP21Q19_e_W82,CREGION,Northeast,[0.10063928 0.54551402 0.23042982 0.12341689],0.02998301399191043
90,GAP21Q19_e_W82,CREGION,South,[0.10224019 0.43717904 0.35542083 0.10515994],0.03650117656099448
91,GAP21Q19_e_W82,CREGION,West,[0.09367643 0.53299558 0.27964601 0.09368198],0.02666762375762192
92,GAP21Q14_W82,CREGION,Midwest,[0.05691268 0.23403442 0.50408814 0.20496476],0.0021865849113674053
93,GAP21Q14_W82,CREGION,Northeast,[0.03582154 0.31390461 0.43904319 0.21123066],0.0
94,GAP21Q14_W82,CREGION,South,[0.07010961 0.3005841  0.40942157 0.21988472],0.0002239764892795629
95,GAP21Q14_W82,CREGION,West,[0.0428063  0.29314219 0.48534341 0.1787081 ],0.0017112504962132668
96,GAP21Q4_f_W82,CREGION,Midwest,[0.11234567 0.52742419 0.24124872 0.11898143],0.04047039767900408
97,GAP21Q4_f_W82,CREGION,Northeast,[0.15840605 0.4378649  0.28999198 0.11373706],0.04270024589125
98,GAP21Q4_f_W82,CREGION,South,[0.13445931 0.49611544 0.29072735 0.0786979 ],0.026827817761489663
99,GAP21Q4_f_W82,CREGION,West,[0.09294709 0.55874317 0.23574948 0.11256026],0.06135573949956659
100,GAP21Q20_W82,CREGION,Midwest,[0.88880144 0.11119856],0.013153849273862168
101,GAP21Q20_W82,CREGION,Northeast,[0.90181079 0.09818921],0.00949562690553947
102,GAP21Q20_W82,CREGION,South,[0.83922719 0.16077281],0.019064444325322505
103,GAP21Q20_W82,CREGION,West,[0.87453994 0.12546006],0.011118639806873476
104,GAP21Q13_b_W82,CREGION,Midwest,[0.27661617 0.47316198 0.21161859 0.03860325],0.0021305527072407386
105,GAP21Q13_b_W82,CREGION,Northeast,[0.28034392 0.46556924 0.20532005 0.04876678],0.0095104607877043
106,GAP21Q13_b_W82,CREGION,South,[0.30803487 0.44535559 0.21575485 0.03085469],0.009260250935390187
107,GAP21Q13_b_W82,CREGION,West,[0.31224394 0.48151735 0.17679417 0.02944454],0.0030988684991309105
108,GAP21Q38_b_W82,CREGION,Midwest,[0.31304339 0.39079314 0.19874552 0.09741795],0.0115012983280751
109,GAP21Q38_b_W82,CREGION,Northeast,[0.38074424 0.32401879 0.19671279 0.09852418],0.011150537197741416
110,GAP21Q38_b_W82,CREGION,South,[0.29377778 0.32855155 0.26276971 0.11490097],0.01904578250888892
111,GAP21Q38_b_W82,CREGION,West,[0.34536091 0.39282691 0.17366579 0.08814639],0.011156043738425965
112,GAP21Q5_b_W82,CREGION,Midwest,[0.65263782 0.34736218],0.015364743309179741
113,GAP21Q5_b_W82,CREGION,Northeast,[0.64967563 0.35032437],0.020822484432051192
114,GAP21Q5_b_W82,CREGION,South,[0.61768802 0.38231198],0.010402015377718558
115,GAP21Q5_b_W82,CREGION,West,[0.66022905 0.33977095],0.01153914943856115
116,GAP21Q15_f_W82,CREGION,Midwest,[0.27360879 0.41607013 0.2422242  0.05724124 0.01085563],0.004975769841292867
117,GAP21Q15_f_W82,CREGION,Northeast,[0.33824333 0.36663431 0.24228055 0.03707182 0.01576998],0.0013535824239760896
118,GAP21Q15_f_W82,CREGION,South,[0.28561756 0.39378849 0.23964148 0.05239751 0.02855497],0.014082497654081795
119,GAP21Q15_f_W82,CREGION,West,[0.2899434  0.39309832 0.2532446  0.03695119 0.02676249],0.017734421079033235
120,GAP21Q4_d_W82,CREGION,Midwest,[0.11371776 0.55161523 0.24387283 0.09079417],0.032149367052069895
121,GAP21Q4_d_W82,CREGION,Northeast,[0.11727211 0.56702664 0.18088969 0.13481156],0.04563596019163207
122,GAP21Q4_d_W82,CREGION,South,[0.07020456 0.56535063 0.29219022 0.07225459],0.028679638038359108
123,GAP21Q4_d_W82,CREGION,West,[0.06573528 0.53864028 0.31448848 0.08113597],0.0478970512605549
124,GAP21Q29_W82,CREGION,Midwest,[0.11064849 0.80182169 0.08752982],0.016360813185095045
125,GAP21Q29_W82,CREGION,Northeast,[0.09451069 0.8196128  0.08587651],0.006566948573290456
126,GAP21Q29_W82,CREGION,South,[0.11789753 0.75550763 0.12659483],0.010286522532044802
127,GAP21Q29_W82,CREGION,West,[0.09345868 0.80892202 0.0976193 ],0.017819900892716053
128,GAP21Q26_d_W82,CREGION,Midwest,[0.04446946 0.60494925 0.27622502 0.07435628],0.0534441603011695
129,GAP21Q26_d_W82,CREGION,Northeast,[0.08090346 0.59811678 0.22187419 0.09910556],0.05745209924266307
130,GAP21Q26_d_W82,CREGION,South,[0.07704004 0.56325516 0.27113022 0.08857459],0.051277939596471346
131,GAP21Q26_d_W82,CREGION,West,[0.05380625 0.61085416 0.24017423 0.09516535],0.06127171719597157
132,GAP21Q33_c_W82,CREGION,Midwest,[0.30301356 0.50325699 0.19372945],0.025426791786407502
133,GAP21Q33_c_W82,CREGION,Northeast,[0.33848824 0.47469773 0.18681403],0.012802184344468394
134,GAP21Q33_c_W82,CREGION,South,[0.30590258 0.45963193 0.23446549],0.010572743670683652
135,GAP21Q33_c_W82,CREGION,West,[0.28526524 0.51484695 0.1998878 ],0.002349983932753883
136,GAP21Q7_a_W82,CREGION,Midwest,[0.06472542 0.33886872 0.31976841 0.27663746],0.005912893248273444
137,GAP21Q7_a_W82,CREGION,Northeast,[0.07263127 0.38130932 0.2922342  0.25382521],0.00703900559489286
138,GAP21Q7_a_W82,CREGION,South,[0.08317384 0.38333876 0.31268497 0.22080242],0.007377544167683675
139,GAP21Q7_a_W82,CREGION,West,[0.04625305 0.27926046 0.38730067 0.28718582],0.0022669737692347547
140,GAP21Q43_c_W82,CREGION,Midwest,[0.47080291 0.39256749 0.11522884 0.02140076],0.014519652829152635
141,GAP21Q43_c_W82,CREGION,Northeast,[0.52683806 0.2956528  0.136344   0.04116514],0.029371911308714128
142,GAP21Q43_c_W82,CREGION,South,[0.50878054 0.35441525 0.1239627  0.01284151],0.015781309562589878
143,GAP21Q43_c_W82,CREGION,West,[0.53619334 0.33725862 0.11007352 0.01647453],0.019866447048522203
144,GAP21Q6_W82,CREGION,Midwest,[0.20303484 0.72397696 0.07298821],0.014859051517311702
145,GAP21Q6_W82,CREGION,Northeast,[0.19302341 0.74467424 0.06230235],0.003698293139910337
146,GAP21Q6_W82,CREGION,South,[0.19790069 0.71400764 0.08809167],0.013559962262807104
147,GAP21Q6_W82,CREGION,West,[0.18572007 0.73627518 0.07800475],0.005374037391845881
148,GAP21Q21_a_W82,CREGION,Midwest,[0.53143683 0.37191768 0.09368605 0.00295943],0.0011714815446641433
149,GAP21Q21_a_W82,CREGION,Northeast,[0.57396855 0.36692028 0.04939488 0.00971629],0.005013046865771766
150,GAP21Q21_a_W82,CREGION,South,[0.52566265 0.34289672 0.11652841 0.01491222],0.007215296863551711
151,GAP21Q21_a_W82,CREGION,West,[0.53887954 0.35941811 0.09217716 0.00952519],0.001427096992848974
152,GAP21Q34_f_W82,CREGION,Midwest,[0.15528604 0.36921649 0.20160507 0.27389239],0.011483809671986213
