,qkey,attribute,group,D_H,R_H
26,BETTERBIZ2F2B_W36,Overall,Overall,[0.05976836 0.31511201 0.62511963],0.0035683465555989002
27,HAPPYLIFE_W36,Overall,Overall,[0.22860657 0.60316688 0.16822656],0.0045314529703503
28,ESSENPOLF1D_W36,Overall,Overall,[0.79420708 0.17129564 0.03449728],0.007500542270363052
29,BETTERBIZ1F2L_W36,Overall,Overall,[0.10386823 0.32290789 0.57322387],0.014363977671464908
30,ESSENPOLF1A_W36,Overall,Overall,[0.90901407 0.06204731 0.02893862],0.004243804435018568
31,ESSENBIZF2D_W36,Overall,Overall,[0.72712428 0.25668593 0.01618979],0.0032630801702247174
32,STYLE2_W36,Overall,Overall,[0.22402827 0.15365761 0.62231412],0.003167622895988942
33,WHYNOTPOLF1I_W36,Overall,Overall,[0.2721494  0.43759847 0.29025213],0.00733105063983979
34,TRAITPOLWF1D_W36,Overall,Overall,[0.69097959 0.08437173 0.22464868],0.008104480151580818
35,ESSENBIZF2C_W36,Overall,Overall,[0.78224699 0.20907363 0.00867939],0.004652333078692639
36,BETTERPOL2F1B_W36,Overall,Overall,[0.04110326 0.41928718 0.53960956],0.006738756302696868
37,TRAITPOLWF1G_W36,Overall,Overall,[0.60667657 0.05872363 0.3345998 ],0.008127835189321905
38,WHYNOTPOLF1D_W36,Overall,Overall,[0.07858867 0.2861428  0.63526853],0.004150577088547064
39,MOREWMN4F2_W36,Overall,Overall,[0.36309951 0.09824242 0.53865807],0.006388203847445723
40,HIGHED_W36,Overall,Overall,[0.38249288 0.61750712],0.015212572900084879
41,TRAITBIZMF2G_W36,Overall,Overall,[0.54526522 0.04157568 0.4131591 ],0.010020418115910175
42,IMPROVE1_W36,Overall,Overall,[0.368266   0.41145304 0.14302823 0.07725273],0.01022916491325329
43,WHYNOTPOLF1C_W36,Overall,Overall,[0.36454802 0.44500771 0.19044428],0.005206882294670176
44,COLSPEECH_W36,Overall,Overall,[0.88597769 0.11402231],0.013045291611726809
45,BETTERBIZ2F2A_W36,Overall,Overall,[0.19426968 0.09970177 0.70602856],0.006020167407106587
46,BETTERPOL1F1A_W36,Overall,Overall,[0.04448082 0.31502738 0.6404918 ],0.003413219231541346
47,BETTERPOL1F1G_W36,Overall,Overall,[0.20310513 0.20672224 0.59017263],0.006295670293870236
48,WHYNOTPOLF1B_W36,Overall,Overall,[0.48835914 0.32190539 0.18973548],0.005861009257513231
49,HIGHEDWRNGS_W36,Overall,Overall,[0.50863726 0.49136274],0.034735788859110356
50,ESSENPOLF1F_W36,Overall,Overall,[0.74963675 0.21366546 0.03669779],0.004750512339866759
51,WHYNOTPOLF1L_W36,Overall,Overall,[0.37663083 0.39746088 0.22590829],0.0020551048251976913
52,BETTERPOL2F1E_W36,Overall,Overall,[0.08094016 0.17105354 0.7480063 ],0.009421453896820137
53,ESSENBIZF2F_W36,Overall,Overall,[0.67807366 0.28466056 0.03726578],0.0023718936126463424
54,BETTERBIZ1F2I_W36,Overall,Overall,[0.08242846 0.32971441 0.58785714],0.006164762588831747
55,ESSENPOLF1B_W36,Overall,Overall,[0.66480883 0.27297673 0.06221444],0.005206064780338544
56,EASIERPOLF2_W36,Overall,Overall,[0.67714222 0.04743653 0.27542125],0.006321992403093909
57,TRAITBIZMF2F_W36,Overall,Overall,[0.08227557 0.58764073 0.3300837 ],0.012716627894740873
58,IMPROVE2_W36,Overall,Overall,[0.18259899 0.39598993 0.28395402 0.13745706],0.009532838280203473
59,TRAITPOLMF1D_W36,Overall,Overall,[0.65350988 0.03884653 0.30764359],0.01068527394881993
60,WHYNOTBIZF2A_W36,Overall,Overall,[0.47229779 0.3365932  0.19110902],0.008464405393343772
61,BETTERBIZ2F2E_W36,Overall,Overall,[0.08360415 0.19321099 0.72318486],0.005436680059255037
62,TRAITBIZMF2C_W36,Overall,Overall,[0.71985866 0.05884537 0.22129597],0.009345747006948369
63,BETTERPOL1F1H_W36,Overall,Overall,[0.0939465  0.34577681 0.56027669],0.006425115858794932
64,ESSENBIZF2J_W36,Overall,Overall,[0.65952907 0.31058054 0.0298904 ],0.008877796388696397
65,TRAITPOLWF1B_W36,Overall,Overall,[0.57885497 0.17334545 0.24779958],0.00673568027004469
66,HIGHEDWRNGD_W36,Overall,Overall,[0.65413572 0.26522037 0.08064391],0.011629615356277035
67,AMNTWMNB2F1_W36,Overall,Overall,[0.12757208 0.80801699 0.06441093],0.014700748899738665
68,WHYNOTBIZF2F_W36,Overall,Overall,[0.09054794 0.18794297 0.72150909],0.0033250566196668936
69,WHYNOTBIZF2O_W36,Overall,Overall,[0.42031458 0.38504791 0.19463751],0.00028615236980097643
70,TRAITPOLMF1F_W36,Overall,Overall,[0.23747293 0.38809298 0.37443409],0.0051923240506818145
71,HIGHEDWRNGC_W36,Overall,Overall,[0.54235783 0.27424368 0.18339849],0.005984689830021409
72,BETTERPOL1F1E_W36,Overall,Overall,[0.37101538 0.08761464 0.54136998],0.0036495966927215595
73,ESSENPOLF1G_W36,Overall,Overall,[0.45038252 0.50009786 0.04951962],0.007726140564090551
74,BETTERBIZ1F2G_W36,Overall,Overall,[0.0539691  0.28263668 0.66339422],0.004721237235128392
75,WMNPRZ1_W36,Overall,Overall,[0.40815106 0.42774164 0.11979342 0.04431388],0.01607070562530821
76,IMPROVE3_W36,Overall,Overall,[0.29328598 0.40079165 0.20680034 0.09912203],0.006873930521036666
77,TRAITBIZWF2G_W36,Overall,Overall,[0.70200546 0.08323539 0.21475915],0.013323209955436809
78,BETTERBIZ2F2D_W36,Overall,Overall,[0.35029993 0.07625724 0.57344283],0.0031429548858275752
79,ESSENPOLF1C_W36,Overall,Overall,[0.77847004 0.19696942 0.02456054],0.0026024884598337366
80,TRAITBIZMF2A_W36,Overall,Overall,[0.7478614  0.03881818 0.21332041],0.011239403227759265
81,ESSENBIZF2A_W36,Overall,Overall,[0.89612009 0.08938689 0.01449301],0.0022205643091933115
82,WHYNOTBIZF2M_W36,Overall,Overall,[0.24084356 0.41028189 0.34887455],0.000503582316135658
83,WHYNOTPOLF1F_W36,Overall,Overall,[0.5267617 0.3014958 0.1717425],0.009258340403409733
84,BETTERPOL1F1C_W36,Overall,Overall,[0.08122033 0.41796475 0.50081492],0.005650304782447028
85,EQUALPOLF2_W36,Overall,Overall,[0.51970305 0.48029695],0.007657704073596372
86,BETTERBIZ1F2E_W36,Overall,Overall,[0.42018444 0.08345448 0.49636108],0.01618093610600439
87,TRAITPOLMF1B_W36,Overall,Overall,[0.4687404  0.14477628 0.38648332],0.008569689167770978
88,TRAITBIZWF2C_W36,Overall,Overall,[0.55363513 0.20391563 0.24244925],0.019494900699966646
89,TRAITBIZWF2F_W36,Overall,Overall,[0.10288386 0.65600183 0.24111431],0.00897771716578866
90,POLCHF1_W36,Overall,Overall,[0.52761196 0.27300918 0.19937886],0.033112677888717475
91,BETTERBIZ1F2A_W36,Overall,Overall,[0.02744009 0.3015311  0.67102881],0.004444662849007553
92,WHYNOTPOLF1J_W36,Overall,Overall,[0.42394481 0.36930203 0.20675316],0.007520513836142895
93,E5_W36,Overall,Overall,[0.53300995 0.11652444 0.35046561],0.014030693938609482
94,WHYNOTBIZF2K_W36,Overall,Overall,[0.13879726 0.33295475 0.528248  ],0.0070018910642313205
95,BETTERBIZ1F2D_W36,Overall,Overall,[0.21692888 0.14130259 0.64176852],0.0033307458586198644
96,BETTERBIZ1F2K_W36,Overall,Overall,[0.04878422 0.4303501  0.52086567],0.004132245894885727
97,ESSENBIZF2I_W36,Overall,Overall,[0.65426095 0.31905863 0.02668042],0.004241789783741789
98,WHYNOTBIZF2L_W36,Overall,Overall,[0.27222825 0.3189555  0.40881625],0.005343646483262008
99,TRAITPOLWF1E_W36,Overall,Overall,[0.51349043 0.23392915 0.25258042],0.018426048079090034
100,ESSENBIZF2H_W36,Overall,Overall,[0.67845172 0.29449614 0.02705214],0.001152421962581813
101,ESSENBIZF2L_W36,Overall,Overall,[0.67064306 0.30607715 0.02327979],0.0031510229497622904
102,TRAITBIZMF2D_W36,Overall,Overall,[0.60700784 0.04874399 0.34424817],0.01606655059433776
103,MOREWMN3F2_W36,Overall,Overall,[0.34723924 0.05195144 0.60080931],0.012025361892983812
104,BETTERPOL1F1B_W36,Overall,Overall,[0.04960631 0.61279452 0.33759917],0.00829265753351934
105,BETTERPOL2F1C_W36,Overall,Overall,[0.12968911 0.25593768 0.61437321],0.005436536622022376
106,TRAITBIZMF2E_W36,Overall,Overall,[0.74809523 0.04877412 0.20313064],0.018942973282107534
107,MOREWMN2F2_W36,Overall,Overall,[0.39014047 0.07454241 0.53531712],0.010982857370182559
108,WHYNOTPOLF1H_W36,Overall,Overall,[0.61181006 0.2488404  0.13934954],0.009149510280952714
109,EXECCHF2_W36,Overall,Overall,[0.23580323 0.42100821 0.34318856],0.017540564564590674
110,BETTERBIZ2F2C_W36,Overall,Overall,[0.14271894 0.13325494 0.72402611],0.006427780060853176
111,HIGHEDWRNGA_W36,Overall,Overall,[0.84181614 0.122608   0.03557586],0.005632557210359251
112,ESSENBIZF2E_W36,Overall,Overall,[0.42314764 0.54666895 0.03018341],0.00017098938592849624
113,BETTERPOL1F1I_W36,Overall,Overall,[0.03645228 0.40737092 0.5561768 ],0.0030306759014082692
114,BETTERPOL1F1D_W36,Overall,Overall,[0.17088631 0.17178317 0.65733052],0.010714060068779613
115,FERTIL1_W36,Overall,Overall,[0.3303117 0.6696883],0.005987876147808112
116,BETTERBIZ1F2H_W36,Overall,Overall,[0.28978541 0.08741449 0.6228001 ],0.022006301515740234
117,WHYNOTBIZF2H_W36,Overall,Overall,[0.606614   0.24209381 0.15129219],0.005781029723461295
118,TRAITPOLWF1C_W36,Overall,Overall,[0.5252811  0.23311166 0.24160724],0.006543328318728282
119,EQUALBIZF2_W36,Overall,Overall,[0.53219805 0.46780195],0.008896677546026433
120,TRAITPOLMF1C_W36,Overall,Overall,[0.70230663 0.06468556 0.23300781],0.011970655113183817
121,WHYNOTBIZF2C_W36,Overall,Overall,[0.44555021 0.40194855 0.15250124],0.0019225111859504545
122,WHYNOTPOLF1G_W36,Overall,Overall,[0.37228684 0.31209023 0.31562292],0.008297211211332738
123,WHYNOTPOLF1K_W36,Overall,Overall,[0.11582359 0.30846247 0.57571393],0.002662134821269576
124,ESSENPOLF1I_W36,Overall,Overall,[0.65247508 0.28740574 0.06011919],0.0001924777905829012
125,TRAITPOLMF1G_W36,Overall,Overall,[0.4902096  0.02559023 0.48420017],0.0028763069616312346
126,MOREWMN1F2_W36,Overall,Overall,[0.61616354 0.05303563 0.33080084],0.006278865584521497
127,TRAITBIZMF2B_W36,Overall,Overall,[0.29799595 0.22664127 0.47536279],0.018837838884197718
128,WHYNOTPOLF1A_W36,Overall,Overall,[0.44756072 0.31262114 0.23981814],0.004298954590134279
129,BETTERBIZ1F2F_W36,Overall,Overall,[0.03171043 0.35031825 0.61797132],0.0035569610222860467
130,ESSENBIZF2G_W36,Overall,Overall,[0.83927432 0.14315418 0.0175715 ],0.00016963969708502777
131,EASIERBIZF2_W36,Overall,Overall,[0.67747491 0.05967079 0.2628543 ],0.0048535867871333785
132,AMNTWMNBF1_W36,Overall,Overall,[0.0412821  0.60379932 0.35491858],0.014935266667732955
133,TRAITPOLWF1F_W36,Overall,Overall,[0.17664077 0.52702715 0.29633208],0.014415092629964418
134,TRAITBIZWF2E_W36,Overall,Overall,[0.53523623 0.24337096 0.22139281],0.015053096293201812
135,BETTERPOL1F1F_W36,Overall,Overall,[0.11451369 0.29763828 0.58784803],0.006131980485652158
136,TRAITBIZWF2A_W36,Overall,Overall,[0.63791796 0.09709219 0.26498986],0.012637710027359864
137,BETTERBIZ2F2F_W36,Overall,Overall,[0.45109611 0.02167373 0.52723015],0.009168962471281308
138,TRAITBIZWF2D_W36,Overall,Overall,[0.59457978 0.09062045 0.31479978],0.016933739126160478
0,WHYNOTBIZF2N_W36,CREGION,Midwest,[0.20112033 0.41776841 0.38111126],0.0
1,WHYNOTBIZF2N_W36,CREGION,Northeast,[0.21846863 0.37574691 0.40578446],0.0
2,WHYNOTBIZF2N_W36,CREGION,South,[0.2971011  0.37271867 0.33018023],0.00021039853029886487
3,WHYNOTBIZF2N_W36,CREGION,West,[0.21450578 0.43113461 0.35435961],0.012597975838602615
4,WHYNOTBIZF2G_W36,CREGION,Midwest,[0.33345114 0.33180008 0.33474878],0.012106965305136547
5,WHYNOTBIZF2G_W36,CREGION,Northeast,[0.39295124 0.25767729 0.34937146],0.0
6,WHYNOTBIZF2G_W36,CREGION,South,[0.35291479 0.2885219  0.35856331],0.01734985477094946
7,WHYNOTBIZF2G_W36,CREGION,West,[0.3157726  0.31266033 0.37156707],0.0007748449650830678
8,BETTERBIZ1F2B_W36,CREGION,Midwest,[0.03998282 0.55983849 0.40017868],0.0
9,BETTERBIZ1F2B_W36,CREGION,Northeast,[0.06453317 0.67018676 0.26528007],0.002661173628766209
10,BETTERBIZ1F2B_W36,CREGION,South,[0.02071866 0.58949223 0.38978911],0.013463394207762438
11,BETTERBIZ1F2B_W36,CREGION,West,[0.04515608 0.56082612 0.39401781],0.003129110904244786
12,ESSENPOLF1E_W36,CREGION,Midwest,[0.44229417 0.53650843 0.0211974 ],0.0
13,ESSENPOLF1E_W36,CREGION,Northeast,[0.48696712 0.45674515 0.05628774],0.00195770988012615
14,ESSENPOLF1E_W36,CREGION,South,[0.4694202  0.49943089 0.03114891],0.003232194336155297
15,ESSENPOLF1E_W36,CREGION,West,[0.41595989 0.56146957 0.02257054],0.0003371113487040844
16,BETTERPOL2F1D_W36,CREGION,Midwest,[0.35155935 0.08344212 0.56499854],0.0
17,BETTERPOL2F1D_W36,CREGION,Northeast,[0.32385563 0.04013032 0.63601406],0.004598534293202291
18,BETTERPOL2F1D_W36,CREGION,South,[0.39961079 0.04992663 0.55046258],0.016068895874365732
19,BETTERPOL2F1D_W36,CREGION,West,[0.29175678 0.06027702 0.6479662 ],0.007748633315285016
20,BETTERBIZ1F2J_W36,CREGION,Midwest,[0.10754818 0.36196088 0.53049094],0.006380832645683978
21,BETTERBIZ1F2J_W36,CREGION,Northeast,[0.10588977 0.35201308 0.54209715],0.015843327183765018
22,BETTERBIZ1F2J_W36,CREGION,South,[0.10322952 0.3294834  0.56728708],0.020846305870167087
23,BETTERBIZ1F2J_W36,CREGION,West,[0.05912939 0.31541631 0.6254543 ],0.0
24,AMNTWMNPF1_W36,CREGION,Midwest,[0.04939207 0.62934912 0.32125881],0.026375995231145935
25,AMNTWMNPF1_W36,CREGION,Northeast,[0.03486379 0.66432412 0.30081209],0.006301196190334442
26,AMNTWMNPF1_W36,CREGION,South,[0.05319745 0.55405921 0.39274334],0.008296788516109146
27,AMNTWMNPF1_W36,CREGION,West,[0.08281835 0.58652786 0.33065379],0.01848694990621662
28,BETTERPOL2F1A_W36,CREGION,Midwest,[0.13898963 0.21404256 0.64696781],0.00417566664325916
29,BETTERPOL2F1A_W36,CREGION,Northeast,[0.06218628 0.18465975 0.75315397],0.0
30,BETTERPOL2F1A_W36,CREGION,South,[0.13971479 0.18151992 0.67876529],0.003688412638227741
31,BETTERPOL2F1A_W36,CREGION,West,[0.16775076 0.11482517 0.71742407],0.016215940973836083
32,BETTERBIZ1F2C_W36,CREGION,Midwest,[0.06793846 0.46349638 0.46856516],0.0
33,BETTERBIZ1F2C_W36,CREGION,Northeast,[0.12361089 0.39685472 0.47953439],0.0019465587129390014
34,BETTERBIZ1F2C_W36,CREGION,South,[0.15514461 0.38383293 0.46102246],0.009983992126051115
35,BETTERBIZ1F2C_W36,CREGION,West,[0.0870335  0.45819636 0.45477014],0.0035486504134242267
36,TRAITPOLMF1A_W36,CREGION,Midwest,[0.80900235 0.02090419 0.17009346],0.0065137493980194925
37,TRAITPOLMF1A_W36,CREGION,Northeast,[0.6952124  0.04264737 0.26214023],0.007089425546955529
38,TRAITPOLMF1A_W36,CREGION,South,[0.70224448 0.07801598 0.21973954],0.011083981566243678
39,TRAITPOLMF1A_W36,CREGION,West,[0.72645032 0.0521245  0.22142519],0.007840866176173024
40,EARN_W36,CREGION,Midwest,[0.52119127 0.30245461 0.17635411],0.007612067392109482
41,EARN_W36,CREGION,Northeast,[0.49359512 0.34939081 0.15701407],0.0008197588910072729
42,EARN_W36,CREGION,South,[0.3785226 0.4716277 0.1498497],0.005199822136198489
43,EARN_W36,CREGION,West,[0.37831615 0.42350554 0.19817832],0.005554125084931885
44,WHYNOTPOLF1E_W36,CREGION,Midwest,[0.22629755 0.4657099  0.30799255],0.009431037075140617
45,WHYNOTPOLF1E_W36,CREGION,Northeast,[0.22572803 0.43316988 0.34110209],0.0
46,WHYNOTPOLF1E_W36,CREGION,South,[0.19135761 0.47272338 0.33591901],0.006158115613947018
47,WHYNOTPOLF1E_W36,CREGION,West,[0.18583778 0.39529553 0.41886668],0.014777777913837732
48,TRAITPOLWF1A_W36,CREGION,Midwest,[0.69440278 0.0978458  0.20775143],0.015821310382719698
49,TRAITPOLWF1A_W36,CREGION,Northeast,[0.55371851 0.16875659 0.2775249 ],0.0028546282770168397
50,TRAITPOLWF1A_W36,CREGION,South,[0.63120685 0.12373962 0.24505352],0.011258094189365934
51,TRAITPOLWF1A_W36,CREGION,West,[0.65105283 0.09209193 0.25685523],0.007639562108028943
52,STYLE1_W36,CREGION,Midwest,[0.43571871 0.56428129],0.007146256968055883
53,STYLE1_W36,CREGION,Northeast,[0.45893575 0.54106425],0.003858765498753294
54,STYLE1_W36,CREGION,South,[0.38908706 0.61091294],0.008585415892188973
55,STYLE1_W36,CREGION,West,[0.46447286 0.53552714],0.009793217603974275
56,TRAITBIZWF2B_W36,CREGION,Midwest,[0.34340934 0.27551013 0.38108054],0.012106965305136547
57,TRAITBIZWF2B_W36,CREGION,Northeast,[0.38201306 0.29980963 0.31817731],0.0
58,TRAITBIZWF2B_W36,CREGION,South,[0.3666791  0.23843905 0.39488185],0.010339892249070035
59,TRAITBIZWF2B_W36,CREGION,West,[0.32082268 0.30131639 0.37786093],0.0024504335379835897
60,WHYNOTBIZF2D_W36,CREGION,Midwest,[0.10484769 0.2305009  0.6646514 ],0.015869427429850994
61,WHYNOTBIZF2D_W36,CREGION,Northeast,[0.14797578 0.18239862 0.6696256 ],0.0
62,WHYNOTBIZF2D_W36,CREGION,South,[0.07452674 0.26146237 0.66401089],0.009524054477249211
63,WHYNOTBIZF2D_W36,CREGION,West,[0.100975   0.2122079  0.68681711],0.0007748449650830679
64,HIGHEDWRNGB_W36,CREGION,Midwest,[0.49826571 0.25465691 0.24707738],0.001992040966116828
65,HIGHEDWRNGB_W36,CREGION,Northeast,[0.39142486 0.31712419 0.29145095],0.001193628553914491
66,HIGHEDWRNGB_W36,CREGION,South,[0.56679339 0.22446394 0.20874267],0.015779983916306476
67,HIGHEDWRNGB_W36,CREGION,West,[0.48779583 0.28875564 0.22344853],0.0007873142626856148
68,TRAITPOLMF1E_W36,CREGION,Midwest,[0.79290403 0.07532851 0.13176746],0.0033951520968702343
69,TRAITPOLMF1E_W36,CREGION,Northeast,[0.7100091  0.01080796 0.27918294],0.011515528666064288
70,TRAITPOLMF1E_W36,CREGION,South,[0.73844481 0.04041636 0.22113882],0.004800192714009486
71,TRAITPOLMF1E_W36,CREGION,West,[0.71320761 0.05558571 0.23120668],0.0003371113487040844
72,ESSENPOLF1H_W36,CREGION,Midwest,[0.73745042 0.25452312 0.00802646],0.00734809976380337
73,ESSENPOLF1H_W36,CREGION,Northeast,[0.6279038  0.32886756 0.04322864],0.0
74,ESSENPOLF1H_W36,CREGION,South,[0.70657702 0.22695173 0.06647125],0.003172990791759336
75,ESSENPOLF1H_W36,CREGION,West,[0.64207003 0.28161033 0.07631964],0.015168864264276289
76,ESSENBIZF2B_W36,CREGION,Midwest,[0.61995837 0.34911419 0.03092744],0.0
77,ESSENBIZF2B_W36,CREGION,Northeast,[0.55340958 0.42165083 0.02493959],0.0
78,ESSENBIZF2B_W36,CREGION,South,[0.58885739 0.38124375 0.02989886],0.002072973369459508
79,ESSENBIZF2B_W36,CREGION,West,[0.56776674 0.40734395 0.02488931],0.00400112678438398
80,ESSENBIZF2K_W36,CREGION,Midwest,[0.87638818 0.11187253 0.01173929],0.0015459232253434683
81,ESSENBIZF2K_W36,CREGION,Northeast,[0.92154299 0.0707339  0.00772311],0.00046338012207397734
82,ESSENBIZF2K_W36,CREGION,South,[0.88218575 0.08965916 0.02815509],0.007594711343144749
83,ESSENBIZF2K_W36,CREGION,West,[0.88280501 0.10815495 0.00904004],0.0
84,WHYNOTBIZF2I_W36,CREGION,Midwest,[0.17336073 0.43287649 0.39376278],0.0
85,WHYNOTBIZF2I_W36,CREGION,Northeast,[0.18932652 0.36884512 0.44182836],0.0
86,WHYNOTBIZF2I_W36,CREGION,South,[0.17125435 0.37375657 0.45498907],0.0047905087852894036
87,WHYNOTBIZF2I_W36,CREGION,West,[0.16728302 0.40881202 0.42390496],0.0011814427152342039
88,WHYNOTBIZF2B_W36,CREGION,Midwest,[0.51626736 0.2623061  0.22142654],0.0
89,WHYNOTBIZF2B_W36,CREGION,Northeast,[0.54464621 0.29693792 0.15841587],0.0
90,WHYNOTBIZF2B_W36,CREGION,South,[0.49854628 0.36099448 0.14045925],0.001983850266857566
91,WHYNOTBIZF2B_W36,CREGION,West,[0.60684249 0.29381448 0.09934304],0.008983318480574251
92,AMNTWMNP2F1_W36,CREGION,Midwest,[0.08637072 0.82112715 0.09250213],0.0
93,AMNTWMNP2F1_W36,CREGION,Northeast,[0.09636677 0.78883188 0.11480136],0.003744959903087979
94,AMNTWMNP2F1_W36,CREGION,South,[0.07493264 0.8300028  0.09506456],0.007731341750740787
95,AMNTWMNP2F1_W36,CREGION,West,[0.06173101 0.80110433 0.13716466],0.0
96,WHYNOTBIZF2J_W36,CREGION,Midwest,[0.45047696 0.30676228 0.24276076],0.008118352908545727
97,WHYNOTBIZF2J_W36,CREGION,Northeast,[0.36589566 0.42861854 0.2054858 ],0.009615873783709627
98,WHYNOTBIZF2J_W36,CREGION,South,[0.43106976 0.34646516 0.22246508],0.0
99,WHYNOTBIZF2J_W36,CREGION,West,[0.48065616 0.32212512 0.19721871],0.0
100,BETTERPOL2F1F_W36,CREGION,Midwest,[0.27332076 0.21782611 0.50885313],0.006733773922998009
101,BETTERPOL2F1F_W36,CREGION,Northeast,[0.11226008 0.31980941 0.5679305 ],0.0
102,BETTERPOL2F1F_W36,CREGION,South,[0.26104172 0.17512309 0.56383519],0.013524381251850187
103,BETTERPOL2F1F_W36,CREGION,West,[0.20229502 0.1624493  0.63525568],0.014777777913837734
104,BETTERBIZ2F2B_W36,CREGION,Midwest,[0.08272445 0.26966806 0.64760749],0.0
105,BETTERBIZ2F2B_W36,CREGION,Northeast,[0.06298008 0.36045345 0.57656647],0.0
106,BETTERBIZ2F2B_W36,CREGION,South,[0.05109072 0.3235159  0.62539338],0.007509007705133497
107,BETTERBIZ2F2B_W36,CREGION,West,[0.04941376 0.31339492 0.63719132],0.002717860657603315
108,HAPPYLIFE_W36,CREGION,Midwest,[0.20813034 0.64991312 0.14195653],0.005177498731358905
109,HAPPYLIFE_W36,CREGION,Northeast,[0.20734292 0.58628    0.20637709],0.0010885038636236012
110,HAPPYLIFE_W36,CREGION,South,[0.25245418 0.5801968  0.16734901],0.003062291178648616
111,HAPPYLIFE_W36,CREGION,West,[0.22406198 0.61181838 0.16411964],0.008957485996754246
112,ESSENPOLF1D_W36,CREGION,Midwest,[0.8205971  0.16429693 0.01510597],0.007348099763803368
113,ESSENPOLF1D_W36,CREGION,Northeast,[0.78569413 0.21072969 0.00357618],0.0
114,ESSENPOLF1D_W36,CREGION,South,[0.78768573 0.17377799 0.03853628],0.004841711620277768
115,ESSENPOLF1D_W36,CREGION,West,[0.78818286 0.14625888 0.06555826],0.017182943733155143
116,BETTERBIZ1F2L_W36,CREGION,Midwest,[0.09468764 0.37290101 0.53241135],0.01477101909315413
117,BETTERBIZ1F2L_W36,CREGION,Northeast,[0.14434819 0.30837711 0.5472747 ],0.0018702961853453205
118,BETTERBIZ1F2L_W36,CREGION,South,[0.11227229 0.3039186  0.58380911],0.024767906292180057
119,BETTERBIZ1F2L_W36,CREGION,West,[0.06748738 0.31958182 0.61293079],0.006591954498539771
120,ESSENPOLF1A_W36,CREGION,Midwest,[0.9179429 0.0633645 0.0186926],0.0009740072758709786
121,ESSENPOLF1A_W36,CREGION,Northeast,[0.89282547 0.08904447 0.01813007],0.0065604664508424155
122,ESSENPOLF1A_W36,CREGION,South,[0.89906981 0.0643847  0.03654549],0.0032314409626374605
123,ESSENPOLF1A_W36,CREGION,West,[0.92949358 0.0368531  0.03365332],0.00704323278912042
124,ESSENBIZF2D_W36,CREGION,Midwest,[0.68737727 0.27268824 0.03993449],0.0
125,ESSENBIZF2D_W36,CREGION,Northeast,[0.74605128 0.25394872 0.        ],0.005640129226458067
126,ESSENBIZF2D_W36,CREGION,South,[0.74604908 0.24712655 0.00682437],0.005954386502628939
