,qkey,attribute,group,D_H,R_H
68,SOLVPROBi_W41,Overall,Overall,[0.25020885 0.53356996 0.17113    0.04509119],0.013284328210723095
69,HAPPEN2b_W41,Overall,Overall,[0.20959757 0.46470108 0.28685263 0.03884872],0.004816229704209033
70,HAPPEN2c_W41,Overall,Overall,[0.08629294 0.5092047  0.36257681 0.04192555],0.009628003966262748
71,INTRMAR_W41,Overall,Overall,[0.30131169 0.19044983 0.07171068 0.03459451 0.4019333 ],0.007474572325133369
72,FUTR_M_W41,Overall,Overall,[0.071508   0.53015786 0.39833415],0.009389078694352617
73,SSMONEY_W41,Overall,Overall,[0.1578165  0.41977577 0.42240774],0.009252996342349218
74,GOVPRIOoF2_W41,Overall,Overall,[0.48361534 0.28098955 0.16318594 0.07220917],0.0036408190340877686
75,HAPPENiF2_W41,Overall,Overall,[0.45657754 0.54342246],0.08710077322158055
76,HARASS1F1b_W41,Overall,Overall,[0.50748432 0.35183718 0.14067851],0.006888693148136961
77,FUTRCLASSc_W41,Overall,Overall,[0.6260881  0.17987301 0.19403889],0.0037799762692228693
78,LEGALIMG_W41,Overall,Overall,[0.27414918 0.50228504 0.22356577],0.009769673650177444
79,HARASS4_W41,Overall,Overall,[0.51846194 0.48153806],0.005528041170177135
80,ETHNCMAJMOD_W41,Overall,Overall,[0.16802739 0.18282013 0.15241118 0.07726344 0.41947786],0.006081652609203567
81,SOLVPROBf_W41,Overall,Overall,[0.10970251 0.31830967 0.31187777 0.26011005],0.013980531838775156
82,HAPPENc_W41,Overall,Overall,[0.55815122 0.44184878],0.09261341208726381
83,FTRWORRYa_W41,Overall,Overall,[0.2879685  0.45439652 0.2259007  0.03173428],0.005034615644146066
84,HAPPEN2d_W41,Overall,Overall,[0.12761336 0.41234106 0.38122792 0.07881767],0.009334929997363607
85,POPPROB_W41,Overall,Overall,[0.45417245 0.36107671 0.18475084],0.004316775815499664
86,GOVPRIOc_W41,Overall,Overall,[0.68327803 0.20079567 0.06849904 0.04742725],0.001560135855232823
87,GOVPRIOgF1_W41,Overall,Overall,[0.37665558 0.28925084 0.23635655 0.09773703],0.002314026292368991
88,HARASS3NOWRKF2_W41,Overall,Overall,[0.12544784 0.54984884 0.32470333],0.007008101974105799
89,HARASS1NOWRKF2a_W41,Overall,Overall,[0.48857233 0.4137292  0.09769848],0.0022423387947430136
0,AVGFAM_W41,CREGION,Midwest,[0.19198738 0.33751806 0.47049456],0.008078455367343793
1,AVGFAM_W41,CREGION,Northeast,[0.18737713 0.37613468 0.43648819],0.006054670062522088
2,AVGFAM_W41,CREGION,South,[0.21738752 0.35431746 0.42829502],0.0022283003429568278
3,AVGFAM_W41,CREGION,West,[0.20706504 0.33851005 0.45442491],0.0
4,HARASS5_W41,CREGION,Midwest,[0.16416795 0.32451093 0.51132112],0.0
5,HARASS5_W41,CREGION,Northeast,[0.11135118 0.37190254 0.51674627],0.0019356913371243885
6,HARASS5_W41,CREGION,South,[0.15205055 0.36190662 0.48604283],0.0034402837291571792
7,HARASS5_W41,CREGION,West,[0.1177214  0.39213071 0.49014789],0.0
8,GOVPRIOmF2_W41,CREGION,Midwest,[0.4199419  0.40464583 0.13297579 0.04243648],0.011412856219974432
9,GOVPRIOmF2_W41,CREGION,Northeast,[0.44028464 0.41784398 0.091528   0.05034338],0.002207470723226789
10,GOVPRIOmF2_W41,CREGION,South,[0.5189274  0.33938681 0.09378293 0.04790286],0.013779053767660579
11,GOVPRIOmF2_W41,CREGION,West,[0.49527583 0.41491205 0.05566445 0.03414767],0.001962505427824782
12,SOLVPROBg_W41,CREGION,Midwest,[0.216687   0.51018314 0.19636784 0.07676201],0.015928078169444092
13,SOLVPROBg_W41,CREGION,Northeast,[0.17884795 0.55529235 0.16870143 0.09715827],0.02193133085982391
14,SOLVPROBg_W41,CREGION,South,[0.25908477 0.51022927 0.1639848  0.06670116],0.019891406514146035
15,SOLVPROBg_W41,CREGION,West,[0.17546699 0.48794841 0.24100714 0.09557746],0.012070875441763001
16,HARASS1F1a_W41,CREGION,Midwest,[0.43531768 0.45549823 0.10918409],0.0012572330745015076
17,HARASS1F1a_W41,CREGION,Northeast,[0.4969875  0.40864851 0.09436399],0.01579574732797665
18,HARASS1F1a_W41,CREGION,South,[0.48178543 0.41271257 0.105502  ],0.011961713139626268
19,HARASS1F1a_W41,CREGION,West,[0.43786938 0.37119008 0.19094054],0.0007645000803617854
20,ROBWRK2_W41,CREGION,Midwest,[0.05104728 0.24197237 0.41179396 0.2951864 ],0.0039458457602972175
21,ROBWRK2_W41,CREGION,Northeast,[0.07390082 0.2117137  0.44287231 0.27151317],0.0009258140658374929
22,ROBWRK2_W41,CREGION,South,[0.06079494 0.24755537 0.3936625  0.29798719],0.0020100610482117064
23,ROBWRK2_W41,CREGION,West,[0.08369936 0.26536966 0.38086208 0.2700689 ],0.004232256576682965
24,ROBWRK_W41,CREGION,Midwest,[0.28466701 0.51312033 0.18235219 0.01986047],0.0014055125130156012
25,ROBWRK_W41,CREGION,Northeast,[0.32467489 0.49618149 0.1704246  0.00871903],0.0007269762224383084
26,ROBWRK_W41,CREGION,South,[0.29870911 0.55333912 0.13916836 0.00878341],0.006316794555287838
27,ROBWRK_W41,CREGION,West,[0.29675238 0.51018821 0.16672581 0.02633361],0.0
28,GOVPRIOnF2_W41,CREGION,Midwest,[0.14788147 0.25564399 0.15745763 0.43901691],0.004658278344800379
29,GOVPRIOnF2_W41,CREGION,Northeast,[0.12306817 0.22711351 0.15850359 0.49131474],0.002207470723226789
30,GOVPRIOnF2_W41,CREGION,South,[0.18137204 0.30289886 0.21464339 0.30108571],0.010390201460316792
31,GOVPRIOnF2_W41,CREGION,West,[0.10248228 0.35707849 0.15863905 0.38180018],0.011366532194174939
32,HARASS1NOWRKF2c_W41,CREGION,Midwest,[0.67051411 0.29173247 0.03775342],0.008662299799941861
33,HARASS1NOWRKF2c_W41,CREGION,Northeast,[0.65321524 0.31263233 0.03415243],0.0
34,HARASS1NOWRKF2c_W41,CREGION,South,[0.69564275 0.2524467  0.05191055],0.0
35,HARASS1NOWRKF2c_W41,CREGION,West,[0.73840771 0.23590576 0.02568652],0.004968017381885575
36,HAPPENd_W41,CREGION,Midwest,[0.36720489 0.63279511],0.07001132432186107
37,HAPPENd_W41,CREGION,Northeast,[0.33359285 0.66640715],0.0932847208627894
38,HAPPENd_W41,CREGION,South,[0.36653241 0.63346759],0.10504183049471494
39,HAPPENd_W41,CREGION,West,[0.29007943 0.70992057],0.09070536066773756
40,GOVPRIOd_W41,CREGION,Midwest,[0.30837764 0.49320337 0.16036406 0.03805494],0.005200964452718368
41,GOVPRIOd_W41,CREGION,Northeast,[0.35286546 0.51448909 0.10415785 0.0284876 ],0.0024513702696958937
42,GOVPRIOd_W41,CREGION,South,[0.35118106 0.45443365 0.1713422  0.02304308],0.0
43,GOVPRIOd_W41,CREGION,West,[0.33559191 0.48237687 0.17255364 0.00947759],0.002560728485063937
44,HAPPEN2f_W41,CREGION,Midwest,[0.0947841  0.58866409 0.26968831 0.0468635 ],0.009672882842672105
45,HAPPEN2f_W41,CREGION,Northeast,[0.11548708 0.53447443 0.28541194 0.06462655],0.019219699092596184
46,HAPPEN2f_W41,CREGION,South,[0.12722231 0.51224853 0.29224218 0.06828698],0.003956690414562297
47,HAPPEN2f_W41,CREGION,West,[0.16421429 0.51201245 0.27288451 0.05088874],0.010467659870624719
48,FUTRCLASSb_W41,CREGION,Midwest,[0.26764982 0.45839288 0.27395731],0.004429425422799861
49,FUTRCLASSb_W41,CREGION,Northeast,[0.26471431 0.47471813 0.26056756],0.010743064332268855
50,FUTRCLASSb_W41,CREGION,South,[0.3156489  0.40780211 0.27654899],0.001106303766575777
51,FUTRCLASSb_W41,CREGION,West,[0.23099788 0.53862747 0.23037466],0.004794936342520877
52,NATDEBT_W41,CREGION,Midwest,[0.61889783 0.23181047 0.13256769 0.016724  ],0.0017984579412733369
53,NATDEBT_W41,CREGION,Northeast,[0.63492261 0.19732217 0.14619807 0.02155716],0.005156387846171762
54,NATDEBT_W41,CREGION,South,[0.63174286 0.19442864 0.14965315 0.02417535],0.004023908632402507
55,NATDEBT_W41,CREGION,West,[0.6502741  0.21316111 0.12493509 0.0116297 ],0.0
56,AGEMAJ_W41,CREGION,Midwest,[0.02648391 0.1390565  0.44500615 0.12573696 0.26371647],0.004975130397758177
57,AGEMAJ_W41,CREGION,Northeast,[0.02959147 0.12542692 0.41796128 0.16323075 0.26378959],0.016789058498505566
58,AGEMAJ_W41,CREGION,South,[0.05056941 0.1410516  0.41204672 0.1358018  0.26053047],0.012681908312200453
59,AGEMAJ_W41,CREGION,West,[0.04125898 0.10399307 0.43880846 0.15113622 0.26480327],0.0021444923747433904
60,HAPPENe_W41,CREGION,Midwest,[0.79362184 0.20637816],0.06282618382726755
61,HAPPENe_W41,CREGION,Northeast,[0.82446541 0.17553459],0.10256390055604346
62,HAPPENe_W41,CREGION,South,[0.78079985 0.21920015],0.08421822696805939
63,HAPPENe_W41,CREGION,West,[0.78964848 0.21035152],0.05907536004701403
64,ROBIMPACTb_W41,CREGION,Midwest,[0.3141203 0.6858797],0.009608355713825612
65,ROBIMPACTb_W41,CREGION,Northeast,[0.31937065 0.68062935],0.008400629473244776
66,ROBIMPACTb_W41,CREGION,South,[0.35493568 0.64506432],0.009041581059773996
67,ROBIMPACTb_W41,CREGION,West,[0.34490926 0.65509074],0.01227572771104067
68,HARASS1NOWRKF2d_W41,CREGION,Midwest,[0.53208231 0.37129442 0.09662327],0.01563233378890061
69,HARASS1NOWRKF2d_W41,CREGION,Northeast,[0.63597076 0.29766936 0.06635987],0.009444674572247545
70,HARASS1NOWRKF2d_W41,CREGION,South,[0.60633054 0.29120673 0.10246273],0.0011941107579730196
71,HARASS1NOWRKF2d_W41,CREGION,West,[0.6328053  0.31730203 0.04989267],0.008059638850411346
72,HARASS1F1c_W41,CREGION,Midwest,[0.62836767 0.32976323 0.04186909],0.0
73,HARASS1F1c_W41,CREGION,Northeast,[0.65733363 0.28057176 0.06209461],0.008670089012897755
74,HARASS1F1c_W41,CREGION,South,[0.60734861 0.32122286 0.07142853],0.011961713139626268
75,HARASS1F1c_W41,CREGION,West,[0.69182266 0.25068835 0.05748899],0.004064949138466974
76,HAPPENf_W41,CREGION,Midwest,[0.40311497 0.59688503],0.07179904953357093
77,HAPPENf_W41,CREGION,Northeast,[0.4291561 0.5708439],0.08089360591712279
78,HAPPENf_W41,CREGION,South,[0.43260764 0.56739236],0.10351039414640452
79,HAPPENf_W41,CREGION,West,[0.42439352 0.57560648],0.10346399801230277
80,FTRWORRYe_W41,CREGION,Midwest,[0.41177198 0.35126208 0.18409503 0.05287091],0.0012565607579076126
81,FTRWORRYe_W41,CREGION,Northeast,[0.41296587 0.39144701 0.14919909 0.04638803],0.0011223557328836826
82,FTRWORRYe_W41,CREGION,South,[0.45892405 0.31254067 0.19293597 0.0355993 ],0.0005727216274052058
83,FTRWORRYe_W41,CREGION,West,[0.39430091 0.33288236 0.21222047 0.06059627],0.0
84,GOVPRIOjF1_W41,CREGION,Midwest,[0.33709428 0.43886748 0.15467013 0.06936811],0.0
85,GOVPRIOjF1_W41,CREGION,Northeast,[0.37589423 0.36459852 0.18414305 0.0753642 ],0.0
86,GOVPRIOjF1_W41,CREGION,South,[0.43799895 0.33009069 0.17614499 0.05576536],0.0
87,GOVPRIOjF1_W41,CREGION,West,[0.37737373 0.34199117 0.15250977 0.12812533],0.0
88,SOLVPROBh_W41,CREGION,Midwest,[0.22630366 0.5318796  0.15409603 0.0877207 ],0.008259003043056852
89,SOLVPROBh_W41,CREGION,Northeast,[0.22845119 0.52441235 0.18206639 0.06507007],0.021877347382770158
90,SOLVPROBh_W41,CREGION,South,[0.24012148 0.49561723 0.17029585 0.09396544],0.015437693766845619
91,SOLVPROBh_W41,CREGION,West,[0.26413036 0.50363098 0.14496903 0.08726964],0.005574520701753252
92,GOVPRIOhF1_W41,CREGION,Midwest,[0.18159033 0.26793322 0.14214352 0.40833293],0.002735403610320262
93,GOVPRIOhF1_W41,CREGION,Northeast,[0.2129983  0.25154445 0.19459519 0.34086206],0.001193012214319109
94,GOVPRIOhF1_W41,CREGION,South,[0.19987217 0.23030065 0.18623408 0.3835931 ],0.005110940597021912
95,GOVPRIOhF1_W41,CREGION,West,[0.21708021 0.17874013 0.15914011 0.44503955],0.0
96,FTRWORRYb_W41,CREGION,Midwest,[0.3668389  0.39933869 0.19045162 0.04337079],0.0030876113306364424
97,FTRWORRYb_W41,CREGION,Northeast,[0.37258159 0.34116019 0.23019923 0.05605898],0.003749197299525928
98,FTRWORRYb_W41,CREGION,South,[0.41560443 0.35618839 0.18866722 0.03953996],0.0014797789180657807
99,FTRWORRYb_W41,CREGION,West,[0.42176102 0.40494431 0.15729421 0.01600045],0.0077805538008681304
100,ROBIMPACTa_W41,CREGION,Midwest,[0.77161654 0.22838346],0.006078053874559844
101,ROBIMPACTa_W41,CREGION,Northeast,[0.80831804 0.19168196],0.01752321695568659
102,ROBIMPACTa_W41,CREGION,South,[0.74545303 0.25454697],0.008500738335490676
103,ROBIMPACTa_W41,CREGION,West,[0.7894621 0.2105379],0.013437551941562913
104,FTRWORRYf_W41,CREGION,Midwest,[0.3882965  0.25364754 0.25380568 0.10425028],0.0040064953651495665
105,FTRWORRYf_W41,CREGION,Northeast,[0.50089981 0.24308977 0.16433292 0.0916775 ],0.003674453991022925
106,FTRWORRYf_W41,CREGION,South,[0.35187569 0.31145962 0.22043829 0.11622639],0.0014009087066524076
107,FTRWORRYf_W41,CREGION,West,[0.47640685 0.2797182  0.17116771 0.07270723],0.0031781810471945243
108,GOVPRIOfF1_W41,CREGION,Midwest,[0.22716152 0.24932514 0.27262782 0.25088552],0.002620577773873643
109,GOVPRIOfF1_W41,CREGION,Northeast,[0.26957413 0.34992088 0.21335478 0.16715021],0.0020869271857530095
110,GOVPRIOfF1_W41,CREGION,South,[0.22531705 0.33020967 0.21522958 0.22924371],0.010172812259222497
111,GOVPRIOfF1_W41,CREGION,West,[0.22684165 0.34354392 0.23396949 0.19564494],0.007077785641679651
112,GOVPRIOb_W41,CREGION,Midwest,[0.50865058 0.35561448 0.09900741 0.03672754],0.007455633854127444
113,GOVPRIOb_W41,CREGION,Northeast,[0.49964896 0.3704945  0.057445   0.07241154],0.0014255102439262614
114,GOVPRIOb_W41,CREGION,South,[0.55772462 0.30655251 0.08611459 0.04960829],0.0028106557318094624
115,GOVPRIOb_W41,CREGION,West,[0.57131359 0.31183356 0.07847819 0.03837466],0.0
116,SOLVPROBc_W41,CREGION,Midwest,[0.15595931 0.44449012 0.28117333 0.11837724],0.01654529448822949
117,SOLVPROBc_W41,CREGION,Northeast,[0.10590907 0.48340714 0.28751077 0.12317302],0.02822498320363006
118,SOLVPROBc_W41,CREGION,South,[0.19114541 0.46473273 0.21917789 0.12494397],0.018114856412151804
119,SOLVPROBc_W41,CREGION,West,[0.10986329 0.39126422 0.29448665 0.20438585],0.012536822839828187
120,FUTRCLASSa_W41,CREGION,Midwest,[0.3236538  0.22554978 0.45079643],0.0042197346520670784
121,FUTRCLASSa_W41,CREGION,Northeast,[0.27697043 0.2235182  0.49951138],0.0027915376281961043
122,FUTRCLASSa_W41,CREGION,South,[0.37361038 0.21717115 0.40921848],0.004502041917735401
123,FUTRCLASSa_W41,CREGION,West,[0.32091284 0.23629129 0.44279587],0.004213609202972592
124,GOVPRIOkF2_W41,CREGION,Midwest,[0.22523045 0.34894931 0.23602825 0.18979199],0.0144297633351525
125,GOVPRIOkF2_W41,CREGION,Northeast,[0.17647486 0.44012349 0.19025678 0.19314487],0.022786806750409658
126,GOVPRIOkF2_W41,CREGION,South,[0.29887261 0.38982134 0.2004999  0.11080615],0.0
127,GOVPRIOkF2_W41,CREGION,West,[0.16300647 0.42237139 0.19326021 0.22136192],0.0033845139595864724
128,HAPPENb_W41,CREGION,Midwest,[0.36913716 0.63086284],0.08279646984498863
129,HAPPENb_W41,CREGION,Northeast,[0.37072785 0.62927215],0.10382455624558766
130,HAPPENb_W41,CREGION,South,[0.39122605 0.60877395],0.08838322619424051
131,HAPPENb_W41,CREGION,West,[0.34266649 0.65733351],0.06795697137929156
132,HAPPENhF1_W41,CREGION,Midwest,[0.31676854 0.68323146],0.046954117930586195
133,HAPPENhF1_W41,CREGION,Northeast,[0.32320854 0.67679146],0.07595903165233399
134,HAPPENhF1_W41,CREGION,South,[0.37690837 0.62309163],0.10124859905230178
135,HAPPENhF1_W41,CREGION,West,[0.46926318 0.53073682],0.0968904204778116
136,ELDCARE_W41,CREGION,Midwest,[0.24448789 0.75551211],0.006881011285836708
137,ELDCARE_W41,CREGION,Northeast,[0.2471759 0.7528241],0.021249813316218294
138,ELDCARE_W41,CREGION,South,[0.32642686 0.67357314],0.0003220667552336083
139,ELDCARE_W41,CREGION,West,[0.23967999 0.76032001],0.007881080561018172
140,JOBSECURITY_W41,CREGION,Midwest,[0.13075032 0.4777916  0.39145808],0.007890896207795003
141,JOBSECURITY_W41,CREGION,Northeast,[0.13003679 0.53174237 0.33822083],0.00030315451104257884
142,JOBSECURITY_W41,CREGION,South,[0.13945471 0.47574175 0.38480354],0.008483460719825378
143,JOBSECURITY_W41,CREGION,West,[0.15086749 0.52611496 0.32301754],0.016086470558469818
144,GOVPRIOlF2_W41,CREGION,Midwest,[0.14866538 0.38992818 0.33595402 0.12545242],0.0030169071151780664
145,GOVPRIOlF2_W41,CREGION,Northeast,[0.15969146 0.40960904 0.29637562 0.13432387],0.009545432153458138
146,GOVPRIOlF2_W41,CREGION,South,[0.19247804 0.38291605 0.31336148 0.11124443],0.005678001810173107
147,GOVPRIOlF2_W41,CREGION,West,[0.17130064 0.42341621 0.31598752 0.08929563],0.0
148,FUTR_K_W41,CREGION,Midwest,[0.07773477 0.46688864 0.4553766 ],0.006050216316100081
149,FUTR_K_W41,CREGION,Northeast,[0.09632257 0.50649316 0.39718426],0.01744934931229233
150,FUTR_K_W41,CREGION,South,[0.12600267 0.42650109 0.44749624],0.006096969890163994
151,FUTR_K_W41,CREGION,West,[0.07672266 0.47860284 0.4446745 ],0.01754777022073383
152,WRKTRN1F1_W41,CREGION,Midwest,[0.10497269 0.14602116 0.35171704 0.39728911],0.003735383093983412
153,WRKTRN1F1_W41,CREGION,Northeast,[0.0889347  0.10515145 0.44409591 0.36181794],0.0
154,WRKTRN1F1_W41,CREGION,South,[0.09381697 0.0928125  0.38662709 0.42674344],0.0008683020807921039
155,WRKTRN1F1_W41,CREGION,West,[0.15101366 0.11194697 0.39441646 0.34262291],0.0
156,FTRWORRYc_W41,CREGION,Midwest,[0.48392914 0.39955427 0.0947045  0.02181208],0.0020263795678372412
157,FTRWORRYc_W41,CREGION,Northeast,[0.47798917 0.38766992 0.09930712 0.03503379],0.007457616608484978
158,FTRWORRYc_W41,CREGION,South,[0.49295572 0.36335788 0.12037897 0.02330743],0.004226234277449151
159,FTRWORRYc_W41,CREGION,West,[0.52669172 0.354563   0.10438296 0.01436232],0.01290681424381958
160,HAPPEN2e_W41,CREGION,Midwest,[0.28752238 0.58641988 0.11489367 0.01116407],0.003184811056450928
161,HAPPEN2e_W41,CREGION,Northeast,[0.34766795 0.50830548 0.11188569 0.03214087],0.00833626354603923
162,HAPPEN2e_W41,CREGION,South,[0.299158   0.5745705  0.10506877 0.02120274],0.001368388925947776
163,HAPPEN2e_W41,CREGION,West,[0.30047861 0.56495003 0.10899422 0.02557714],0.001929874779277391
164,SOLVPROBb_W41,CREGION,Midwest,[0.09182822 0.45144698 0.31092895 0.14579586],0.014621840676772094
165,SOLVPROBb_W41,CREGION,Northeast,[0.09614619 0.41455285 0.33171397 0.15758698],0.01319518852652845
166,SOLVPROBb_W41,CREGION,South,[0.10822987 0.42929314 0.32338367 0.13909332],0.019601524198252705
167,SOLVPROBb_W41,CREGION,West,[0.06422136 0.38598926 0.34227497 0.2075144 ],0.010466679035458585
168,HARASS3F1_W41,CREGION,Midwest,[0.10340819 0.59848414 0.29810767],0.004857587972196411
169,HARASS3F1_W41,CREGION,Northeast,[0.13525682 0.52472797 0.34001521],0.007729731806953175
170,HARASS3F1_W41,CREGION,South,[0.14142123 0.55511695 0.30346182],0.013263305893908818
171,HARASS3F1_W41,CREGION,West,[0.13203496 0.50710903 0.36085601],0.0
172,SOLVPROBeF2_W41,CREGION,Midwest,[0.08358885 0.53134327 0.31234249 0.07272539],0.02044191451661743
173,SOLVPROBeF2_W41,CREGION,Northeast,[0.14245975 0.50463353 0.30641308 0.04649364],0.019798273697681865
